TICKER, DATE, OPEN, HIGH, LOW, CLOSE, VOLUME
REPRO INDIA ,20231005,734.65,755.95,720.00,749.90,539
PVRINOX     ,20231005,1669.05,1711.00,1669.05,1706.35,7432
RADHA MADHAV,20231005,1.99,2.00,1.87,1.99,40029
BARTRONICSIN,20231005,11.64,11.64,11.50,11.64,36874
NITINSPINNER,20231005,287.00,288.35,282.00,282.25,12673
ROYALORCH   ,20231005,304.15,310.90,303.40,307.55,16273
ENT NETWORK ,20231005,163.10,185.90,162.60,181.50,57262
CELLA       ,20231005,8.20,8.59,8.20,8.59,1871
GUJ PETRONET,20231005,285.20,288.65,284.35,287.30,21739
JAGRAN PRAK ,20231005,103.00,104.50,102.60,103.86,8932
SADBHAV ENGG,20231005,15.60,15.60,15.60,15.60,258559
REL COM LTD ,20231005,1.70,1.76,1.70,1.73,1734662
SAKUMA EXPO ,20231005,17.70,17.70,17.05,17.26,61496
KEC INTERN  ,20231005,684.30,684.30,666.40,672.35,5658
GILLA ARBUT ,20231005,103.74,107.60,101.70,102.98,14177
INDOTECHTR  ,20231005,439.70,439.70,428.00,439.00,561
M&M FINANSER,20231005,293.70,293.70,284.50,285.80,127240
NITCO TILES ,20231005,18.55,20.85,18.55,20.29,247500
MPDL        ,20231005,27.29,28.85,27.00,27.51,9455
SOLAR IND   ,20231005,4989.95,4990.00,4900.70,4973.60,1356
STL GLOBAL  ,20231005,15.20,16.00,15.20,15.75,4043
KEWAL KIRAN ,20231005,702.10,721.20,694.05,712.50,1494
SUN TVNET   ,20231005,607.20,637.75,607.20,633.45,117383
GODAWARI POW,20231005,615.05,618.85,602.20,604.25,33501
RSYSTEMINT  ,20231005,523.95,523.95,503.55,507.35,4549
PAUSHAKLTD  ,20231005,6345.00,6349.75,6275.05,6280.60,1517
GTN TEXTILE ,20231005,11.50,11.95,11.50,11.83,2455
INDICAP     ,20231005,44.45,45.80,42.25,43.34,17141
PRIME FOCUS ,20231005,92.82,95.25,92.45,93.45,13582
TECH MAH    ,20231005,1218.50,1223.90,1199.60,1205.80,37772
CIEINDIA    ,20231005,471.00,478.00,466.00,472.90,20485
VOLTAMP TRAN,20231005,4299.95,4443.80,4220.15,4407.15,1524
HOV SERVICES,20231005,56.30,58.00,56.00,56.95,1382
JHS SVEN    ,20231005,21.69,21.69,21.30,21.38,11235
GTL INFRAST ,20231005,1.04,1.07,1.02,1.06,62120419
INFO EDGE   ,20231005,4057.00,4225.40,4052.65,4212.65,10694
SUTLEJ TEXT ,20231005,59.10,59.99,56.35,57.23,163069
RUCHIRA PAP ,20231005,140.95,143.40,140.95,142.80,12033
NTWK MED INV,20231005,68.02,73.38,68.02,72.79,461493
CAMBRIDGE   ,20231005,58.00,60.40,58.00,59.90,4264
TECHNOCRAFT ,20231005,2044.95,2044.95,2004.20,2020.65,1845
AI CHAMPDNY ,20231005,39.27,39.27,39.00,39.00,529
POWER FINAN ,20231005,246.05,246.75,240.00,240.55,406497
TRANSWARRANT,20231005,9.96,10.34,9.96,10.09,3808
INDIAN BANK ,20231005,433.05,439.80,425.90,427.90,40541
SMS PHARMACE,20231005,124.50,124.60,123.50,123.90,3152
ORIENTAL    ,20231005,7.13,7.29,7.11,7.12,3459
ELAND       ,20231005,6.01,6.49,5.97,6.04,15381
JAGJANANI   ,20231005,11.47,11.47,11.47,11.47,17859
RAJ TELE    ,20231005,48.75,50.80,48.70,49.92,932
PAGE INDUSTR,20231005,39300.00,39550.00,39000.00,39053.05,168
LEHAR       ,20231005,167.05,173.00,167.05,173.00,5657
INDBUL REAL ,20231005,80.79,82.00,79.90,80.35,888593
SAHYA INDU  ,20231005,440.05,440.05,427.55,431.10,976
SREE RAYALA ,20231005,590.00,606.55,590.00,601.40,873
HILTON MET  ,20231005,159.90,159.90,152.95,153.60,4439
MIC ELECTRON,20231005,30.01,30.01,29.16,30.01,1048349
INSECTCID   ,20231005,505.30,509.95,501.00,506.95,2189
HARYA CAPFIN,20231005,92.00,92.00,87.25,88.33,89
HGSL        ,20231005,1005.00,1009.05,999.15,1003.90,1775
SUNPHA ADV  ,20231005,238.95,238.95,231.80,232.85,22040
HOUSING DEV ,20231005,3.11,3.11,3.11,3.11,329738
ALLIED DIGIT,20231005,125.70,128.50,125.60,126.55,21089
SIR SHADI LA,20231005,139.00,143.00,134.70,136.60,618
OMAXE LTD   ,20231005,72.34,77.21,72.34,74.31,65786
SEL MANUF   ,20231005,115.60,115.60,115.55,115.55,1910
ASIAN GRANIT,20231005,62.63,68.01,62.63,67.15,409362
K.P.R. MILL ,20231005,752.00,759.30,743.85,748.70,6340
TAKE SOLUT  ,20231005,21.10,21.69,21.10,21.52,30944
PURAVANKARA ,20231005,123.55,129.50,123.55,126.05,87405
VTM LTD     ,20231005,61.95,61.95,59.62,60.29,2245
IWIND ENERGY,20231005,13.40,13.81,13.05,13.31,30087
MAGNUM VENT ,20231005,40.50,41.00,38.50,38.98,12281
KAVERI SEED ,20231005,603.70,608.25,598.00,599.20,3395
ILFSENGG    ,20231005,19.84,19.84,19.84,19.84,18165
PARLEIND    ,20231005,7.42,7.42,7.30,7.35,31248
RELIGARE ENT,20231005,244.00,244.00,238.40,239.20,33092
BARAK VALL  ,20231005,38.00,39.00,38.00,38.49,1641
RATHI BARS  ,20231005,25.23,25.35,24.87,25.00,32581
KAUSHAL INFR,20231005,8.46,8.48,8.35,8.48,286067
MANAKSIA LTD,20231005,140.05,142.95,136.65,139.05,13149
PORWAL AUTO ,20231005,42.94,42.94,42.94,42.94,12232
J KUMAR INFR,20231005,421.15,434.95,421.15,427.60,4657
KNR CONST   ,20231005,284.75,286.60,280.40,284.25,35936
IRB INFRA   ,20231005,31.35,31.50,30.74,30.97,1110661
GSS INFOTECH,20231005,215.65,219.65,208.60,217.30,10282
V GUARD IND ,20231005,296.20,300.20,291.40,295.00,10276
GOKAK TEXTI ,20231005,43.37,43.37,43.37,43.37,398
TITAGARH    ,20231005,787.95,787.95,771.00,780.55,79477
KIRI DYES   ,20231005,268.05,270.85,266.80,269.00,2054
ABML        ,20231005,81.36,84.20,80.67,82.17,34044
JAIBALA IND ,20231005,462.00,482.90,462.00,482.90,14758
BAJAJ FINSE ,20231005,1537.05,1556.00,1532.45,1542.45,18943
GOKUL REFOIL,20231005,35.20,41.00,34.70,39.90,516066
RPG LIFESCI ,20231005,1289.50,1289.50,1268.00,1269.85,1867
NIRAJ CEMENT,20231005,38.95,38.95,38.78,38.95,25358
RANE BRAKE  ,20231005,815.75,828.20,801.30,805.70,1299
RANE ENGVL  ,20231005,306.00,306.10,301.30,302.55,528
BAFNA PHARMA,20231005,93.61,97.00,88.95,90.09,4968
CHL LTD     ,20231005,27.02,27.15,25.18,26.49,734
SEJAL       ,20231005,235.00,235.00,225.00,233.00,511
LEHIL       ,20231005,81.50,82.10,81.36,82.10,986
LANDMRK PRO ,20231005,6.90,7.05,6.73,6.93,13763
SICAGEN IND ,20231005,43.63,43.63,41.50,42.50,22323
SIMPLEX PAP ,20231005,1040.70,1040.70,1040.70,1040.70,7
INDIAN MET  ,20231005,414.65,417.10,407.15,413.15,7354
GI ENGINERG ,20231005,11.41,11.90,11.41,11.65,50067
VEDAVAAG    ,20231005,50.00,52.99,49.25,51.63,153184
MOLDTKPACK  ,20231005,895.05,904.50,895.05,896.70,7170
MAH HOLIDAY ,20231005,410.00,414.10,400.45,403.90,3225
RAJ OIL     ,20231005,45.00,46.32,43.95,44.36,2880
BENGLA& ASM ,20231005,5622.85,5664.00,5500.10,5593.30,467
SURYAMBA SP ,20231005,170.80,177.90,170.60,172.00,1121
OIL INDIA   ,20231005,293.80,295.80,290.45,294.90,65969
BHILWRA TEC ,20231005,26.62,27.00,25.91,26.31,18785
SH PRECOTED ,20231005,14.39,14.39,14.20,14.20,703
ESSAR SECU  ,20231005,9.06,9.69,9.06,9.18,4531
VASCON ENG  ,20231005,67.66,71.56,67.00,69.91,1156623
THANGAMAYIL ,20231005,1288.95,1339.65,1249.00,1310.70,5355
HATHWAY CAB ,20231005,21.28,21.42,20.66,21.06,1568690
SUNDARAMMUL ,20231005,3.40,3.44,3.32,3.43,139399
CORO ENGG   ,20231005,40.01,40.01,38.01,38.01,8524
TAMBOLIIN   ,20231005,170.00,175.00,166.25,167.05,18598
INTRASOFT   ,20231005,149.45,149.45,134.75,135.15,1195
KCP SUGAR IN,20231005,36.80,36.80,35.31,35.89,58389
KIRLOSKAR EL,20231005,115.80,120.05,114.00,120.05,84847
SATCH       ,20231005,3.90,3.90,3.54,3.54,164683
TARAPUR TRA ,20231005,4.60,4.60,4.51,4.55,6974
KRITI NUTRI ,20231005,74.09,74.98,72.50,73.11,3752
GKB OPHTHA  ,20231005,99.40,102.00,99.40,101.00,5233
HDFCGOLD    ,20231005,50.04,50.56,49.74,50.34,48528
RAMKY INFRA ,20231005,593.20,595.35,582.45,586.30,5394
SEATV       ,20231005,3.66,3.66,3.66,3.66,68
VATECH WABA ,20231005,459.90,459.90,451.95,452.75,12371
OBEROI REAL ,20231005,1125.10,1149.15,1076.20,1091.15,29157
SHAH        ,20231005,2.70,2.86,2.66,2.80,509486
RDB REALTY  ,20231005,55.01,60.20,52.80,58.80,25133
MOIL LTD    ,20231005,212.05,217.25,212.05,212.65,36134
KESAR TERMI ,20231005,58.00,59.95,56.15,57.93,4162
KIRLOIL ENG ,20231005,533.80,544.20,528.15,533.15,25584
RAVI KUMAR  ,20231005,18.61,18.61,18.40,18.40,15754
PUNJABNSIND ,20231005,47.24,47.24,44.89,45.22,506298
KALYANI INV ,20231005,2923.50,2957.25,2910.00,2935.40,433
SUMMIT SECU ,20231005,993.95,996.00,987.25,994.05,1359
INNO INVEST ,20231005,28.07,28.07,28.00,28.00,4447
OMKAR SPC   ,20231005,10.15,10.45,9.80,10.45,16493
JUBILNT IND ,20231005,626.95,646.65,622.35,645.35,293
TEXMACO RAIL,20231005,129.35,132.15,127.50,131.45,111815
FINEOTEX  CH,20231005,315.45,319.65,314.00,316.45,11505
ZEN TECH    ,20231005,740.00,755.00,735.10,739.15,9453
PTCFIN SER  ,20231005,27.89,28.33,27.68,28.09,153482
CIL NOVA    ,20231005,23.50,24.00,22.04,22.58,1662
VMS INDUSTR ,20231005,34.74,34.74,33.00,33.96,40410
KARMA ENERG ,20231005,46.87,47.95,46.87,47.50,3974
RUSHIL DECOR,20231005,274.20,276.50,272.50,275.95,3267
ENKEI WHEEL ,20231005,591.00,612.95,580.00,600.55,2164
KRIINFRA    ,20231005,2.92,2.92,2.92,2.92,5732
LNT FH      ,20231005,131.50,133.30,130.20,131.50,684537
RUPA & CO   ,20231005,258.00,263.00,257.50,262.05,3640
TD POWER    ,20231005,261.00,261.95,251.00,252.35,5272
ALEM PHARMA ,20231005,793.45,793.45,772.60,774.95,6688
VASWANI IND ,20231005,28.00,28.96,27.70,28.52,7511
PG ELECTRO  ,20231005,1723.05,1785.50,1723.05,1772.90,2600
LESHAIND    ,20231005,4.10,4.20,4.05,4.19,121799
RDB RASAYAN ,20231005,119.00,119.00,113.00,115.35,10817
TIJARIA PPL ,20231005,5.90,5.90,5.65,5.65,1605
TRIVENITURB ,20231005,429.65,429.65,419.40,421.05,7790
LICMFGOLD   ,20231005,5210.00,5225.00,5205.50,5205.50,16
FERVENTSYN  ,20231005,18.51,19.89,18.51,19.58,800
TSIL        ,20231005,120.80,120.80,120.80,120.80,1112
TERASOFTWARE,20231005,44.05,44.11,44.05,44.11,2935
PMCFIN      ,20231005,1.72,1.74,1.65,1.70,755017
FUT SOL     ,20231005,57.45,57.45,54.60,56.99,238
AIML        ,20231005,28.00,28.90,28.00,28.25,22823
MCX LTD     ,20231005,1968.70,1968.70,1913.30,1948.55,36385
PYXISFIN    ,20231005,9.20,9.30,9.20,9.30,8000
OLYMPIC     ,20231005,3.58,3.68,3.46,3.66,2893
MAXHEIGHTS  ,20231005,41.26,41.40,38.80,40.09,11334
TBZ LTD     ,20231005,110.00,113.15,109.80,112.60,13082
LOOKS       ,20231005,5.40,5.40,5.24,5.40,10631
SPECIALITY R,20231005,197.00,199.55,196.10,197.35,2233
SAMPANN     ,20231005,15.54,15.55,15.54,15.54,2596
AMTL        ,20231005,30.50,30.50,30.00,30.50,2836
WAAREERTL   ,20231005,1388.00,1400.00,1350.00,1372.05,34554
JUPITER INFO,20231005,22.50,23.40,21.25,22.36,12577
VINAYAK POL ,20231005,22.64,22.64,22.64,22.64,150
PROZONER    ,20231005,30.65,30.76,30.10,30.49,36830
SRG HFL     ,20231005,254.50,256.55,253.95,255.55,545
COMFORT COM ,20231005,17.19,17.19,16.54,16.89,11980
CASPIAN     ,20231005,31.05,32.48,31.05,31.90,13567
AERPACE     ,20231005,11.15,11.15,11.15,11.15,86395
VIRTUAL GLO ,20231005,1.05,1.05,1.00,1.01,1065971
ZUARI AGRO  ,20231005,156.35,156.55,153.30,154.10,7957
STEEL EXCH  ,20231005,9.34,9.49,9.20,9.29,415698
TRIO MERCAN ,20231005,0.74,0.74,0.70,0.70,99441
CDG         ,20231005,39.93,39.93,39.93,39.93,23374
NIBE        ,20231005,574.85,574.85,574.85,574.85,5022
MUKTA       ,20231005,3.19,3.36,3.19,3.30,6561
MYSTICELE   ,20231005,3.15,3.30,3.03,3.30,13647
COM FINCAP  ,20231005,8.40,8.45,7.90,8.31,154068
SBISENSEX   ,20231005,710.50,711.00,705.64,707.69,4849
BOTHRA MET  ,20231005,8.35,8.35,7.94,7.94,8000
LAKHOTIA POL,20231005,38.50,38.50,38.50,38.50,10
GCM SECU    ,20231005,1.34,1.38,1.30,1.34,278459
NRB IND BEA ,20231005,31.75,31.75,31.75,31.75,2531
KIFS FSL    ,20231005,148.50,149.45,142.00,146.90,234
SREELEATHER ,20231005,248.05,256.00,243.00,243.55,2702
SHARDA MOTOR,20231005,979.95,981.80,955.40,973.75,5829
SV GLOBAL   ,20231005,94.40,94.40,85.66,89.76,33451
OONE        ,20231005,15.28,15.28,15.05,15.10,753
IFINSEC     ,20231005,29.31,29.31,29.31,29.31,1
BRAHM INFRA ,20231005,45.00,45.00,43.01,45.00,17250
QUEST SOFTEC,20231005,71.35,71.35,68.72,70.53,11761
KHOOBSURAT  ,20231005,1.24,1.24,1.18,1.19,159346
MMLF        ,20231005,65.32,69.60,65.32,69.55,15000
ESSENTIA    ,20231005,6.28,6.28,6.28,6.28,120756
JULIEN      ,20231005,24.89,24.89,24.40,24.40,1624
TIGER LOGS  ,20231005,407.00,421.95,404.00,410.40,16198
JKAGRI GEN  ,20231005,443.55,459.90,443.55,446.60,271
FUTLIF FAS  ,20231005,2.97,2.98,2.96,2.98,93703
TRIMURTHI   ,20231005,8.50,8.50,8.50,8.50,880
PVVINFRA    ,20231005,17.05,17.10,16.80,16.86,1763
VCU DATA    ,20231005,5.99,5.99,5.88,5.89,29951
INDRENEW    ,20231005,24.26,24.26,24.25,24.26,6055
STELLAR CAP ,20231005,4.20,4.20,4.20,4.20,6000
JIN POLY INV,20231005,529.70,534.10,519.50,526.15,442
INTEGRA TELE,20231005,10.45,10.75,10.27,10.51,18799
CAPTAIN POLY,20231005,24.50,25.90,24.50,25.59,151852
ARNOLD HOLD ,20231005,19.00,19.00,16.90,18.68,19632
SUNIL HEALTH,20231005,51.90,52.95,51.90,52.39,2141
RCI IND     ,20231005,3.24,3.40,3.24,3.40,6061
SUYOG TELE  ,20231005,655.50,740.00,653.55,722.55,420175
CHEMTECH IND,20231005,52.99,52.99,52.99,52.99,19466
TAAZAINT    ,20231005,13.51,14.48,13.51,13.96,18553
VIAANINDUS  ,20231005,0.61,0.67,0.61,0.66,88004
DENIS CHEM  ,20231005,108.00,109.15,103.25,105.90,3741
POLYMAC     ,20231005,32.20,32.75,32.20,32.65,42400
UNISHIRE    ,20231005,1.60,1.67,1.60,1.67,20000
ETT LTD     ,20231005,19.89,20.51,19.89,19.89,84993
HANSUGAR    ,20231005,7.50,7.60,7.36,7.48,44927
KIRAN VYPAR ,20231005,152.80,157.40,152.80,153.90,6501
RACE        ,20231005,255.00,255.00,250.90,252.40,178
MANGALAM IND,20231005,4.00,4.00,3.90,3.92,1397412
VFL         ,20231005,1.95,2.02,1.84,1.91,22637
PHOENIX TN  ,20231005,68.52,72.31,68.52,72.31,1661
INFRONICS SY,20231005,37.79,37.79,37.79,37.79,7
HARIA APL   ,20231005,5.25,5.70,4.30,5.25,64125
VASUPRADA   ,20231005,78.00,78.00,74.00,77.99,523
RNB DENIMS  ,20231005,39.44,39.44,37.91,38.31,24982
GOLD LINE   ,20231005,0.60,0.60,0.60,0.60,1271082
SHARP INV   ,20231005,0.71,0.71,0.71,0.71,138947
GCM CAPI    ,20231005,8.54,8.96,8.12,8.95,23000
AFEL        ,20231005,5.10,5.10,4.86,5.10,42648
WEST LEIRES ,20231005,191.00,195.00,181.45,181.45,479
NAM SEC     ,20231005,60.23,60.23,54.51,58.49,166
MAESTROS ELE,20231005,101.00,101.97,99.00,99.02,2958
SPS         ,20231005,74.90,74.90,73.50,73.50,8
JACKSON     ,20231005,0.36,0.36,0.36,0.36,10759
MONEYBOXX   ,20231005,211.65,211.80,199.95,201.60,21156
WORTH INV   ,20231005,74.55,74.55,74.55,74.55,1
QUASAR      ,20231005,28.06,28.06,28.06,28.06,2080
TPROJECT    ,20231005,3.29,3.63,3.29,3.29,3762
AMARSEC     ,20231005,53.19,53.19,52.96,53.19,5079
CTL         ,20231005,35.25,36.85,34.81,36.41,32677
TARINI      ,20231005,10.76,10.76,10.76,10.76,99000
YAANENT     ,20231005,24.85,25.56,24.85,24.85,3700
JTAPARIA    ,20231005,51.35,51.35,51.35,51.35,551870
RLFL        ,20231005,0.89,0.89,0.85,0.89,9386
GOLDCOINHF  ,20231005,6.16,6.16,6.15,6.16,8381
BANSAL ROOF ,20231005,107.00,109.95,104.60,106.95,7939
JAMESWARREN ,20231005,251.20,257.50,251.20,251.90,209
VISTARAMAR  ,20231005,274.00,279.95,270.00,270.50,1275
FRUTION     ,20231005,50.23,50.23,50.00,50.00,2841
TRIVENI ENT ,20231005,2.49,2.54,2.12,2.35,565243
QUANTBUILD  ,20231005,2.95,2.95,2.94,2.94,4006
TTIENT      ,20231005,13.82,15.15,13.82,14.60,51649
TOYAMSL     ,20231005,6.59,6.59,6.25,6.56,1238170
GAJANANSEC  ,20231005,39.00,40.95,37.05,37.05,1978
UNISON      ,20231005,22.75,22.75,22.00,22.16,3338
RTFL        ,20231005,32.27,32.27,32.27,32.27,1058
VRL         ,20231005,195.35,200.00,188.00,196.00,1699
QGO         ,20231005,50.50,50.50,48.04,50.02,3111
NAYSAA      ,20231005,188.10,193.55,188.10,189.65,5141
CITYONLINE  ,20231005,4.15,4.15,4.15,4.15,2507
SENSEXBEES  ,20231005,729.50,732.69,727.53,731.76,1101
ULTRACAB    ,20231005,18.29,19.80,18.27,19.45,1690322
RCCL        ,20231005,36.10,36.10,35.01,35.02,1111
ETIL        ,20231005,8.67,8.67,8.41,8.41,3450
ATISHAY     ,20231005,38.24,41.50,38.24,39.93,17097
SANGAMFIN   ,20231005,60.78,60.78,55.05,60.78,124
DHABRIYA    ,20231005,341.90,341.90,333.00,333.70,20662
HANMAN      ,20231005,2.17,2.17,2.17,2.17,4200
VGCL        ,20231005,70.00,70.00,64.42,67.91,2173
CEINSYSTECH ,20231005,278.00,291.00,268.15,272.95,233551
CRANE INFRA ,20231005,22.02,22.02,22.02,22.02,2122
NIYOGIN     ,20231005,69.70,69.75,67.71,68.64,142740
KALYANCAP   ,20231005,19.49,19.93,17.66,19.14,174258
GBFL        ,20231005,5.80,5.80,5.50,5.77,4624
GILADAFINS  ,20231005,12.60,13.46,12.60,12.80,12331
JETINFRA    ,20231005,9.55,9.55,9.55,9.55,4000
SAPPL       ,20231005,282.00,289.50,280.00,285.00,919
AANCHALISP  ,20231005,10.08,10.42,10.05,10.17,49913
CAPPIPES    ,20231005,23.70,23.70,23.00,23.05,160772
KAIZENAGRO  ,20231005,11.00,11.55,10.51,11.55,16511
JMJFIN      ,20231005,18.25,19.15,18.25,18.88,4913
JSTL        ,20231005,59.98,59.98,55.22,56.43,13123
ICL         ,20231005,40.39,40.39,39.69,39.69,44
SCC         ,20231005,4.05,4.05,3.76,3.76,14164
PANAFIC     ,20231005,1.06,1.07,1.05,1.06,220551
CSL         ,20231005,4.85,5.17,4.85,5.10,42931
NEXUSSURGL  ,20231005,11.89,11.89,11.35,11.51,8853
SELLWIN     ,20231005,11.80,11.90,10.95,10.97,27923
GALADAFIN   ,20231005,13.54,13.54,12.87,12.87,185
EMERALD     ,20231005,19.00,19.48,18.51,18.71,24704
MKEXIM      ,20231005,112.80,112.95,109.60,110.10,14964
MCLOUD      ,20231005,436.05,444.05,436.05,443.40,315122
OCTAL       ,20231005,18.50,18.50,17.30,17.94,47
MIHIKA      ,20231005,26.46,26.46,23.94,24.10,4004
KANCHI      ,20231005,420.10,428.40,420.10,425.40,2979
DHUN TEAIND ,20231005,222.35,223.15,218.30,223.00,1125
VANICOM     ,20231005,13.10,13.69,12.65,13.62,1636
VINCOFE     ,20231005,25.80,25.85,25.80,25.80,72942
RAFL        ,20231005,220.00,220.00,220.00,220.00,625
COSYN       ,20231005,35.85,35.99,34.00,34.98,5524
SOFCOM      ,20231005,65.90,65.90,62.80,65.09,452
KARNAVATI   ,20231005,2.09,2.09,1.91,2.00,164380
ABHIFIN     ,20231005,21.85,21.85,21.85,21.85,1
MERCANTILE  ,20231005,22.80,22.80,22.05,22.31,3885
SONAL       ,20231005,88.55,88.55,83.00,85.08,701
ALFL        ,20231005,1.96,2.05,1.95,2.01,24526
MERCURYLAB  ,20231005,807.90,807.90,768.00,783.20,203
CONCORD     ,20231005,33.30,34.59,33.26,34.00,5161
WARDINMOBI  ,20231005,37.00,38.50,37.00,38.33,523609
SHREESEC    ,20231005,0.41,0.41,0.40,0.40,1041034
TALBROSENG  ,20231005,827.40,827.40,827.40,827.40,4820
PTCIL       ,20231005,5840.00,5840.00,5479.55,5505.60,164
CHENFERRO   ,20231005,141.80,141.80,132.20,137.30,4284
MEGRISOFT   ,20231005,98.80,98.80,95.95,95.98,51
GITARENEW   ,20231005,122.00,122.00,120.00,120.50,1772
ORTEL       ,20231005,1.00,1.00,1.00,1.00,650
NEIL        ,20231005,11.11,12.24,11.11,11.11,10887
STARHFL     ,20231005,59.30,59.60,58.33,58.93,156420
BEEKAY      ,20231005,726.00,770.00,726.00,737.65,8052
FRASER      ,20231005,6.36,6.36,6.19,6.28,39685
TTIL        ,20231005,38.08,38.08,34.96,35.50,21509
SVPHOUSING  ,20231005,73.86,73.86,73.86,73.86,12500
AGIIL       ,20231005,589.80,590.00,576.00,578.25,116
MANAKSTELTD ,20231005,46.65,46.65,45.66,46.43,1049
MNKALCOLTD  ,20231005,27.10,27.45,26.65,26.72,14182
MNKCMILTD   ,20231005,24.75,25.56,24.16,24.74,5486
RAJPUTANA   ,20231005,29.90,32.94,29.90,32.85,1484
AANANDALAK  ,20231005,11.15,11.15,10.45,10.95,1789
URSUGAR     ,20231005,11.74,11.99,11.55,11.85,39108
FILTRA      ,20231005,40.00,42.00,40.00,42.00,18000
SHESHAINDS  ,20231005,14.66,14.66,13.81,14.01,1832
SAB         ,20231005,120.00,120.00,120.00,120.00,68
PML         ,20231005,1873.00,1910.00,1871.10,1900.25,259
ALAN SCOTT  ,20231005,77.56,77.56,77.56,77.56,362
SUJALA      ,20231005,19.00,19.68,18.31,19.04,1537
BFFL        ,20231005,25.00,25.00,24.49,24.49,34
PALCO       ,20231005,60.95,60.95,53.71,55.12,2679
BODHTREE    ,20231005,6.00,6.00,5.66,5.78,22120
VBIND       ,20231005,5.26,5.36,5.26,5.36,3915
SARVOTTAM   ,20231005,42.89,42.89,40.44,42.10,32234
WARDWIZFBL  ,20231005,37.99,37.99,36.23,36.64,61662
PANTH       ,20231005,7.58,7.72,7.51,7.56,42106
ICSL        ,20231005,4.20,4.20,4.02,4.13,12828
ARFIN       ,20231005,39.89,39.90,38.00,38.26,301838
HELPAGE     ,20231005,14.20,14.20,14.20,14.20,360
INDRAIND    ,20231005,8.30,8.30,8.30,8.30,2173
HAWAENG     ,20231005,110.95,110.95,105.10,108.35,758
AIIL        ,20231005,593.95,597.00,550.00,559.85,46876
DFL         ,20231005,13.87,14.27,13.87,13.90,856
POEL        ,20231005,191.95,201.40,183.45,196.00,27763
AEL         ,20231005,87.45,87.45,83.10,84.12,9279
SGFIN       ,20231005,541.90,547.90,536.50,539.25,15798
GVBL        ,20231005,23.87,23.87,22.25,23.01,7030
GARMNTMNTR  ,20231005,4.67,4.67,4.48,4.58,50893
SRESTHA     ,20231005,1.25,1.33,1.25,1.26,98534
SAUMYA      ,20231005,79.85,79.85,78.00,78.00,15
MUL         ,20231005,11.73,11.73,11.73,11.73,10784
MISHKA      ,20231005,32.82,32.82,31.30,32.00,20477
GROWINGTON  ,20231005,202.00,203.80,200.00,203.40,24800
RUDRA       ,20231005,110.15,110.15,110.15,110.15,8385
LOYAL       ,20231005,138.80,138.80,133.00,136.00,3067
GGPL        ,20231005,4.61,4.61,4.61,4.61,63215
SCFL        ,20231005,20.20,20.70,20.20,20.33,19210
ADANIENSOL  ,20231005,810.05,816.00,805.45,807.95,63823
STARDELTA   ,20231005,366.80,366.80,350.00,365.95,1199
SAMSRITA    ,20231005,16.99,16.99,16.16,16.88,1670
MSL         ,20231005,214.00,222.90,210.10,216.20,1723
ALSTONE     ,20231005,0.72,0.72,0.67,0.67,19567279
SYMBIOX     ,20231005,2.89,2.89,2.80,2.82,46677
ORTINLAABS  ,20231005,19.00,19.20,19.00,19.10,552
AVI         ,20231005,13.00,13.30,11.90,12.85,5020
OSWALGREEN  ,20231005,25.71,27.52,24.84,27.31,87841
AKSPINTEX   ,20231005,130.00,130.00,125.05,125.35,4972
CANOPYFIN   ,20231005,59.89,60.65,58.70,60.65,40917
THINKINK    ,20231005,81.00,81.00,79.01,79.88,563431
UNIAUTO     ,20231005,257.80,257.80,250.00,254.00,5054
WAAREE      ,20231005,390.00,396.90,387.00,396.90,14700
SALAUTO     ,20231005,430.00,432.20,415.00,422.05,955
POLYSPIN    ,20231005,49.20,49.20,46.30,46.90,1918
SML         ,20231005,27.56,27.56,27.56,27.56,57
MINFY       ,20231005,8.40,8.40,8.00,8.40,2453
KRISHNACAP  ,20231005,18.05,18.05,18.05,18.05,131
ACME        ,20231005,24.09,24.09,23.60,23.60,1665
VISHALBL    ,20231005,213.90,219.40,210.00,211.15,4054
BELLACASA   ,20231005,153.20,159.00,153.15,154.45,3174
VAL         ,20231005,16.26,17.79,16.26,17.12,59615
DITCO       ,20231005,15.30,16.25,15.00,16.09,152420
SWAGTAM     ,20231005,45.39,45.39,43.75,45.39,1316
KUBERJI     ,20231005,6.19,6.19,6.19,6.19,100
NEERAJ      ,20231005,14.93,14.93,14.19,14.19,6
TEJNAKSH    ,20231005,32.45,32.48,31.00,31.88,22034
PANORAMA    ,20231005,258.00,258.85,258.00,258.85,843
SHREEGANES  ,20231005,0.81,0.83,0.79,0.80,9600878
GTV         ,20231005,364.00,364.00,336.90,345.60,2423
GARBIFIN    ,20231005,28.20,29.74,28.20,29.00,102595
SMARTFIN    ,20231005,8.08,8.20,7.85,7.96,15382
RAJKOTINV   ,20231005,44.00,44.00,44.00,44.00,1
ADCON       ,20231005,1.50,1.56,1.49,1.56,73175
QUINT       ,20231005,167.05,176.90,164.05,170.00,116739
HDFCNIFTY   ,20231005,214.99,217.86,212.92,214.58,3492
HDFCSENSEX  ,20231005,720.00,723.46,720.00,722.38,60241
UDAYJEW     ,20231005,122.25,127.95,122.25,124.30,2014
MAYUKH      ,20231005,13.05,13.30,12.50,13.30,11972
SCTL        ,20231005,1.01,1.01,1.01,1.01,305234
