TICKER, DATE, OPEN, HIGH, LOW, CLOSE, VOLUME, OI
CELLECOR,20231009, 129.30, 129.30, 118.20, 129.30, 1180800, 975600
CELLPOINT,20231009, 50.00, 50.00, 48.25, 48.30, 28800, 24000
CENTENKA,20231009, 425.00, 428.40, 418.90, 425.15, 47592, 33075
CENTEXT,20231009, 16.85, 16.85, 15.70, 15.75, 246161, -
CENTRALBK,20231009, 48.10, 48.60, 46.45, 46.80, 28024436, 7702294
CENTRUM,20231009, 22.50, 24.00, 21.20, 22.50, 718124, 343265
CENTUM,20231009, 1413.10, 1498.00, 1412.10, 1436.10, 9208, -
CENTURYPLY,20231009, 649.80, 650.25, 637.10, 639.80, 47186, 21112
CENTURYTEX,20231009, 1107.40, 1139.90, 1091.85, 1099.00, 537074, 323284
CERA,20231009, 8170.00, 8267.45, 8122.55, 8180.05, 9926, 4108
CEREBRAINT,20231009, 5.55, 5.95, 5.45, 5.95, 182352, -
CESC,20231009, 86.95, 87.15, 85.50, 86.10, 2178748, 1117622
CGCL,20231009, 794.00, 802.00, 767.95, 775.45, 255775, 91784
CGPOWER,20231009, 417.95, 419.55, 411.45, 413.25, 898022, 540801
CHALET,20231009, 599.00, 604.35, 585.00, 589.70, 320928, 175386
CHAMBLFERT,20231009, 272.50, 275.35, 267.75, 272.90, 1061225, 327897
CHAVDA,20231009, 82.50, 86.80, 79.00, 86.65, 446000, 422000
CHEMBOND,20231009, 370.00, 379.95, 365.00, 366.40, 17021, 9204
CHEMCON,20231009, 270.00, 274.35, 268.00, 269.00, 46549, 22647
CHEMFAB,20231009, 365.00, 367.00, 355.00, 359.90, 18964, 9316
CHEMPLASTS,20231009, 487.80, 489.00, 461.55, 472.10, 126221, 72952
CHENNPETRO,20231009, 483.00, 494.75, 477.05, 485.65, 978099, 251888
CHEVIOT,20231009, 1132.00, 1168.90, 1130.00, 1152.75, 1228, 671
CHOICEIN,20231009, 427.75, 427.75, 418.95, 420.00, 527476, 90294
CHOLAFIN,20231009, 1209.95, 1222.70, 1204.90, 1219.55, 1641174, 1063616
CHOLAHLDNG,20231009, 1110.00, 1150.10, 1101.85, 1109.20, 102208, 60941
CIEINDIA,20231009, 469.50, 469.50, 459.00, 460.95, 321123, 208197
CIGNITITEC,20231009, 824.20, 845.00, 816.10, 823.45, 245729, 137138
CINELINE,20231009, 128.35, 128.35, 125.85, 125.85, 98317, -
CINEVISTA,20231009, 15.30, 15.40, 14.15, 14.20, 80367, 47704
CIPLA,20231009, 1159.00, 1166.85, 1151.65, 1159.50, 822110, 496802
CLEAN,20231009, 1392.00, 1398.00, 1375.85, 1381.05, 82153, 43828
CLEDUCATE,20231009, 70.10, 71.00, 67.25, 67.60, 90436, 72845
CLOUD,20231009, 159.00, 160.00, 154.90, 159.65, 190000, 127000
CLSEL,20231009, 233.50, 233.50, 225.05, 227.40, 116881, 49740
CLSL,20231009, 40.40, 41.00, 36.55, 39.20, 46000, 30000
CMICABLES,20231009, 6.45, 6.45, 6.45, 6.45, 16570, -
CMMIPL,20231009, 3.50, 3.50, 3.50, 3.50, 3000, 3000
CMNL,20231009, 65.80, 67.00, 65.05, 66.05, 45000, 36000
CMRSL,20231009, 124.80, 124.80, 124.40, 124.60, 4000, 4000
CMSINFO,20231009, 366.50, 368.05, 360.60, 362.30, 728621, 399957
COALINDIA,20231009, 286.05, 288.95, 283.05, 287.80, 4647845, 1531070
COASTCORP,20231009, 257.00, 257.15, 249.20, 252.90, 13246, 8554
COCHINSHIP,20231009, 1042.10, 1058.15, 1024.95, 1033.30, 1456616, 281658
COFFEEDAY,20231009, 49.50, 50.95, 48.25, 49.35, 3171047, 1248819
COFORGE,20231009, 5161.00, 5216.90, 5118.90, 5138.75, 179747, 55472
COLPAL,20231009, 1972.00, 2012.40, 1972.00, 2000.45, 332990, 162242
COMPINFO,20231009, 12.10, 12.50, 12.10, 12.25, 297626, 173691
COMPUSOFT,20231009, 21.50, 21.65, 20.35, 20.85, 143183, 80247
CONCOR,20231009, 704.30, 713.00, 699.35, 709.80, 694946, 274035
CONCORDBIO,20231009, 1090.10, 1150.00, 1082.00, 1145.10, 219186, 50602
CONFIPET,20231009, 84.15, 84.50, 81.70, 82.40, 973264, 521764
CONSOFINVT,20231009, 145.00, 166.40, 145.00, 159.95, 139135, 82076
CONSUMBEES,20231009, 93.77, 93.77, 92.04, 92.43, 8707, 5500
CONTROLPR,20231009, 787.65, 803.35, 755.05, 794.45, 70121, 36874
COOLCAPS,20231009, 506.80, 518.40, 506.80, 518.40, 2250, 2250
CORALFINAC,20231009, 39.80, 39.80, 38.05, 38.35, 88025, 63786
CORDSCABLE,20231009, 111.90, 112.30, 106.50, 107.45, 253629, 154750
COROMANDEL,20231009, 1160.15, 1184.70, 1151.50, 1162.00, 427576, 131310
COSMOFIRST,20231009, 675.00, 678.10, 661.05, 676.65, 28125, 17614
COUNCODOS,20231009, 4.20, 4.35, 4.10, 4.20, 126481, 47334
CPS,20231009, 445.00, 445.00, 421.00, 421.00, 6000, 5400
CRAFTSMAN,20231009, 4623.00, 4650.00, 4425.60, 4511.90, 34352, 14745
CRAYONS,20231009, 146.00, 149.75, 145.10, 146.55, 52000, 36000
CREATIVE,20231009, 530.65, 560.40, 530.65, 541.80, 25126, 14569
CREATIVEYE,20231009, 4.00, 4.00, 4.00, 4.00, 1, 1
CREDITACC,20231009, 1290.00, 1330.00, 1290.00, 1312.65, 308106, 239339
CREST,20231009, 227.00, 238.30, 224.00, 234.95, 18816, 10304
CRISIL,20231009, 3845.00, 3972.05, 3815.00, 3897.60, 193426, 143367
CROMPTON,20231009, 299.00, 300.00, 294.20, 296.00, 1494060, 780604
CROWN,20231009, 69.50, 69.50, 66.00, 66.80, 21644, 17362
CSBBANK,20231009, 355.75, 363.75, 348.00, 351.10, 729745, 201569
CSLFINANCE,20231009, 341.55, 345.00, 331.05, 337.40, 26638, 13031
CTE,20231009, 63.40, 64.00, 58.60, 59.50, 190824, 137964
CUB,20231009, 128.00, 128.05, 125.25, 125.75, 3597974, 1625318
CUBEXTUB,20231009, 46.30, 46.75, 44.00, 44.20, 34284, 21289
CUMMINSIND,20231009, 1704.00, 1706.00, 1682.80, 1699.25, 279463, 79821
CUPID,20231009, 402.25, 417.00, 401.10, 413.60, 107859, 52587
CYBERMEDIA,20231009, 18.00, 18.00, 17.25, 17.75, 11064, -
CYBERTECH,20231009, 157.45, 158.85, 147.20, 149.10, 350866, 104752
CYIENT,20231009, 1670.00, 1672.95, 1637.05, 1648.45, 392123, 300340
CYIENTDLM,20231009, 668.90, 679.90, 654.50, 668.55, 616692, 405992
DAAWAT,20231009, 169.10, 170.85, 165.55, 169.50, 998308, 456643
DABUR,20231009, 543.15, 545.20, 540.10, 541.75, 1076708, 722490
DALBHARAT,20231009, 2207.05, 2242.45, 2198.65, 2219.05, 238173, 92905
DALMIASUG,20231009, 455.25, 457.00, 436.10, 442.25, 180381, 49256
DAMODARIND,20231009, 50.75, 50.75, 48.50, 48.90, 34632, 14082
DANGEE,20231009, 9.50, 9.60, 9.35, 9.40, 304936, 170574
DATAMATICS,20231009, 584.00, 604.00, 573.20, 586.55, 103134, 56763
DATAPATTNS,20231009, 2052.00, 2079.95, 2031.55, 2056.80, 65113, 28274
DBCORP,20231009, 257.00, 268.80, 253.05, 256.45, 166417, 90214
DBL,20231009, 321.00, 321.80, 307.00, 308.75, 906053, 311904
DBOL,20231009, 175.90, 180.70, 173.00, 175.95, 346089, 169299
DBREALTY,20231009, 165.00, 165.00, 158.40, 159.30, 742259, 428187
DBSTOCKBRO,20231009, 31.05, 35.90, 29.60, 34.95, 647567, 173643
DCAL,20231009, 158.75, 160.50, 155.25, 157.85, 407983, 184561
DCBBANK,20231009, 122.80, 122.80, 119.70, 120.00, 900659, 529214
DCI,20231009, 173.20, 173.20, 173.20, 173.20, 169, -
DCM,20231009, 78.80, 82.00, 78.75, 81.45, 59086, -
DCMFINSERV,20231009, 5.50, 5.65, 5.25, 5.65, 104527, 79144
DCMNVL,20231009, 164.00, 168.25, 163.50, 164.25, 27753, 20053
DCMSHRIRAM,20231009, 1092.75, 1092.75, 1050.20, 1054.55, 55781, 27157
DCMSRIND,20231009, 137.25, 138.35, 130.40, 131.55, 323511, 197065
DCW,20231009, 55.05, 55.40, 53.20, 53.50, 2188227, 1003199
DCXINDIA,20231009, 299.00, 299.50, 291.20, 296.45, 535557, 247541
DECCANCE,20231009, 549.85, 549.85, 532.15, 536.10, 17115, 9906
DEEPAKFERT,20231009, 636.00, 637.00, 617.75, 623.30, 393116, 182406
DEEPAKNTR,20231009, 2070.00, 2093.40, 2064.25, 2068.95, 422727, 324388
DEEPENR,20231009, 161.95, 161.95, 154.50, 159.95, 12653, -
DEEPINDS,20231009, 276.00, 297.70, 259.20, 288.30, 472598, 105479
DELHIVERY,20231009, 408.55, 413.90, 403.00, 409.40, 432979, 253203
DELPHIFX,20231009, 361.00, 377.40, 359.00, 362.05, 2916, 1757
DELTACORP,20231009, 137.75, 144.85, 135.65, 141.65, 13298995, 3414029
DELTAMAGNT,20231009, 86.50, 88.45, 83.50, 84.10, 8484, -
DEN,20231009, 50.90, 51.50, 49.90, 50.15, 4458358, 1835247
DENEERS,20231009, 234.90, 235.00, 234.90, 235.00, 4800, 4800
DENORA,20231009, 1510.00, 1560.00, 1460.05, 1486.00, 24519, 14170
DENTALKART,20231009, 430.90, 430.90, 427.00, 427.00, 5000, 2000
DESTINY,20231009, 46.05, 46.05, 46.05, 46.05, 6000, 6000
DEVIT,20231009, 130.05, 136.50, 130.05, 133.80, 20336, 12729
DEVYANI,20231009, 220.00, 220.50, 214.10, 216.80, 2154891, 1104448
DGCONTENT,20231009, 20.70, 20.70, 19.60, 19.75, 7584, 4669
DHAMPURSUG,20231009, 302.65, 305.70, 292.55, 294.05, 429460, 145024
DHANBANK,20231009, 31.00, 31.00, 29.30, 29.65, 5137103, 2637661
DHANI,20231009, 41.00, 41.00, 39.55, 39.80, 620497, -
DHANUKA,20231009, 820.00, 843.90, 811.60, 840.60, 52355, 23989
DHARMAJ,20231009, 230.90, 238.40, 225.05, 232.80, 901802, 349178
DHRUV,20231009, 58.90, 58.90, 57.00, 58.25, 38127, 22670
DHUNINV,20231009, 755.30, 764.55, 738.00, 741.00, 2265, 1539
DIACABS,20231009, 47.75, 47.75, 47.75, 47.75, 97, -
DIAMINESQ,20231009, 515.00, 525.30, 509.30, 515.45, 9272, 5022
DIAMONDYD,20231009, 839.05, 857.45, 826.05, 853.65, 33236, 26093
DICIND,20231009, 432.15, 433.70, 420.35, 428.30, 2710, 1866
DIGIKORE,20231009, 263.80, 285.00, 263.80, 279.80, 279200, 251200
DIGISPICE,20231009, 33.05, 34.10, 32.65, 32.85, 26356, -
DIGJAMLMTD,20231009, 83.00, 83.00, 82.85, 82.85, 1304, -
DIL,20231009, 9.70, 10.15, 9.30, 10.10, 955497, -
DISHTV,20231009, 17.75, 17.75, 17.10, 17.30, 11168816, 3829963
DIVGIITTS,20231009, 1040.10, 1060.10, 1025.00, 1033.45, 28657, 13370
DIVISLAB,20231009, 3700.00, 3796.50, 3683.85, 3705.30, 447464, 206737
DIVOPPBEES,20231009, 59.95, 59.95, 56.68, 57.70, 40619, 25348
DIXON,20231009, 5032.15, 5162.90, 5028.00, 5104.65, 189301, 44952
DJML,20231009, 148.50, 152.90, 145.55, 148.25, 1482, 707
DLF,20231009, 547.05, 547.45, 536.55, 540.85, 3107088, 928608
DLINKINDIA,20231009, 335.00, 335.00, 323.00, 324.95, 171601, 68564
DMART,20231009, 3809.60, 3818.00, 3771.00, 3798.60, 278929, 148793
DMCC,20231009, 309.60, 309.60, 298.20, 300.50, 21663, 11248
DNAMEDIA,20231009, 4.60, 4.60, 4.20, 4.60, 2174284, 1240804
DODLA,20231009, 690.00, 690.00, 671.00, 676.20, 180575, 68939
DOLATALGO,20231009, 54.95, 55.10, 52.20, 53.05, 513749, 231914
DOLLAR,20231009, 437.95, 437.95, 416.80, 421.00, 115033, 56460
DOLLEX,20231009, 42.05, 42.05, 39.00, 39.10, 20000, 8000
DOLPHIN,20231009, 425.15, 425.15, 425.15, 425.15, 33, -
DONEAR,20231009, 106.00, 107.00, 102.60, 103.15, 219954, 88397
DPABHUSHAN,20231009, 664.00, 664.95, 632.05, 645.90, 15007, 8404
DPSCLTD,20231009, 16.20, 16.25, 15.25, 15.50, 316793, 225500
DPWIRES,20231009, 659.95, 669.00, 642.55, 666.25, 37363, 14290
DRCSYSTEMS,20231009, 41.80, 42.05, 40.70, 41.35, 59755, 44752
DREAMFOLKS,20231009, 501.10, 504.60, 489.00, 500.05, 386770, 166426
DREDGECORP,20231009, 455.00, 458.90, 443.10, 445.25, 71018, 32652
DRONE,20231009, 130.00, 130.00, 126.00, 127.45, 52000, 36000
DRREDDY,20231009, 5410.05, 5527.35, 5400.15, 5494.85, 473622, 178409
DSPBANKETF,20231009, 44.33, 45.68, 44.02, 44.26, 9309, 6938
DSPGOLDETF,20231009, 57.50, 58.40, 57.05, 57.95, 18624, 16879
DSPITETF,20231009, 32.44, 32.60, 31.93, 32.25, 9167, 7440
DSPPSBKETF,20231009, 53.40, 53.40, 50.45, 50.53, 3715, 3685
DSPPVBKETF,20231009, 23.20, 23.20, 22.79, 22.83, 2349, 2349
DSPSENXETF,20231009, 65.44, 65.44, 65.44, 65.44, 150, 150
DSPSILVETF,20231009, 68.97, 69.39, 67.86, 68.66, 30801, 23805
DSSL,20231009, 744.00, 760.90, 710.00, 718.70, 115664, 48992
DTIL,20231009, 224.80, 224.80, 215.00, 216.45, 3123, 1871
DUCOL,20231009, 180.00, 180.00, 160.00, 160.00, 16000, 14400
DUCON,20231009, 6.95, 6.95, 6.85, 6.85, 12893, -
DUDIG-RE,20231009, 29.00, 29.00, 29.00, 29.00, 7500, 7500
DUGLOBAL,20231009, 53.10, 61.90, 52.10, 59.30, 25000, 20000
DVL,20231009, 268.55, 268.55, 256.00, 257.15, 38723, 28126
DWARKESH,20231009, 101.50, 103.35, 98.00, 98.65, 2640567, 1005936
DYCL,20231009, 432.20, 435.00, 422.45, 422.70, 66557, -
DYNAMATECH,20231009, 4540.15, 4579.30, 4450.30, 4463.55, 12019, 5024
DYNAMIC,20231009, 113.50, 113.50, 113.50, 113.50, 4000, 4000
DYNPRO,20231009, 325.00, 326.70, 316.10, 321.10, 15678, 10299
E2E,20231009, 459.00, 468.15, 459.00, 468.00, 17622, -
EASEMYTRIP,20231009, 41.90, 41.90, 40.55, 40.70, 11797815, 6011397
EASTSILK,20231009, 2.00, 2.00, 2.00, 2.00, 550, -
EBBETF0433,20231009, 1056.99, 1057.99, 1053.06, 1054.92, 2402, 2158
ECLERX,20231009, 2150.00, 2150.00, 2053.10, 2091.15, 191758, 67288
EDELWEISS,20231009, 69.00, 69.00, 65.00, 66.40, 7160960, 2935885
EDUCOMP,20231009, 2.35, 2.35, 2.35, 2.35, 2840, -
EFACTOR,20231009, 115.00, 120.75, 115.00, 120.75, 1300800, 1300800
EICHERMOT,20231009, 3420.20, 3476.00, 3401.00, 3445.60, 471285, 265346
EIDPARRY,20231009, 524.40, 526.05, 517.05, 520.20, 353113, 194570
EIFFL,20231009, 142.90, 145.00, 142.35, 143.80, 9975, 9004
EIHAHOTELS,20231009, 492.85, 492.85, 476.00, 478.25, 22624, 9361
EIHOTEL,20231009, 236.15, 236.15, 226.35, 228.65, 764908, 353216
EIMCOELECO,20231009, 996.00, 1108.00, 996.00, 1091.20, 179929, 58003
EKC,20231009, 116.00, 116.00, 112.60, 113.00, 296813, 140781
ELDEHSG,20231009, 710.10, 712.95, 690.15, 696.70, 941, 518
ELECON,20231009, 765.95, 802.00, 758.60, 762.65, 547909, 214567
ELECTCAST,20231009, 74.20, 74.95, 72.30, 73.40, 3681171, 1586947
ELECTHERM,20231009, 146.40, 146.40, 142.60, 146.40, 72478, -
ELGIEQUIP,20231009, 494.70, 514.00, 475.50, 497.50, 469615, 214002
ELGIRUBCO,20231009, 53.00, 53.00, 50.50, 51.25, 38824, -
ELIN,20231009, 185.85, 185.85, 175.75, 178.15, 440832, 245968
EMAMILTD,20231009, 525.55, 525.55, 501.55, 507.15, 246108, 109404
EMAMIPAP,20231009, 130.70, 130.95, 126.05, 129.15, 18648, 8987
EMAMIREAL,20231009, 77.40, 77.50, 73.20, 74.85, 46259, 27801
EMBASSY,20231009, 302.70, 305.00, 300.22, 304.00, 325387, 285366
EMIL,20231009, 150.00, 157.95, 144.60, 148.85, 2518946, 1486083
EMKAY,20231009, 86.10, 87.75, 83.00, 83.40, 26109, 18380
EMMBI,20231009, 109.95, 115.00, 108.25, 109.95, 124638, 58551
EMSLIMITED,20231009, 320.00, 332.85, 308.00, 312.05, 2569485, 863393
EMUDHRA,20231009, 468.10, 473.00, 461.60, 464.75, 76797, 32976
ENDURANCE,20231009, 1585.10, 1587.95, 1540.05, 1552.30, 47666, 33017
ENERGYDEV,20231009, 19.05, 19.50, 18.65, 18.85, 74764, 54605
ENGINERSIN,20231009, 140.10, 140.95, 137.05, 138.15, 2199665, 1011777
ENIL,20231009, 173.40, 174.40, 168.00, 171.15, 105299, 46620
EPIGRAL,20231009, 986.00, 986.00, 963.00, 975.55, 30827, 14378
EPL,20231009, 190.45, 192.85, 187.10, 192.05, 343058, 160362
EQUIPPP,20231009, 29.50, 30.95, 29.30, 29.85, 10305, -
EQUITASBNK,20231009, 91.05, 92.95, 89.80, 92.65, 5090211, 3421760
ERIS,20231009, 890.00, 895.80, 875.70, 880.45, 57805, 28681
EROSMEDIA,20231009, 18.50, 18.50, 17.85, 18.00, 361081, 225260
ESABINDIA,20231009, 4965.25, 4995.45, 4842.05, 4868.55, 4247, 2523
ESCORTS,20231009, 3148.00, 3223.00, 3145.00, 3201.05, 163067, 28982
ESFL,20231009, 131.00, 131.80, 130.00, 130.85, 28800, 26400
ESG,20231009, 32.46, 32.46, 32.18, 32.24, 63319, 60845
ESSARSHPNG,20231009, 17.65, 17.65, 17.50, 17.65, 523218, -
ESSENTIA,20231009, 6.10, 6.10, 6.10, 6.10, 135555, -
ESTER,20231009, 96.30, 96.30, 92.55, 92.95, 154104, 91145
ETHOSLTD,20231009, 1706.00, 1729.70, 1685.55, 1717.45, 19145, 8531
EUROBOND,20231009, 136.70, 142.00, 136.70, 140.20, 12000, 10000
EUROTEXIND,20231009, 11.95, 11.95, 11.95, 11.95, 100, -
EVEREADY,20231009, 382.50, 387.45, 375.10, 377.50, 87778, 33955
EVERESTIND,20231009, 1092.95, 1144.00, 1090.00, 1134.75, 11027, 4213
EXCEL,20231009, 0.35, 0.40, 0.35, 0.35, 1299741, -
EXCELINDUS,20231009, 864.35, 869.10, 851.00, 854.70, 10397, 5999
EXIDEIND,20231009, 256.00, 257.85, 253.20, 255.00, 1339264, 507076
EXPLEOSOL,20231009, 1370.00, 1378.00, 1356.60, 1370.35, 19618, 9385
EXXARO,20231009, 130.00, 131.65, 126.20, 129.05, 70314, 40797
FACT,20231009, 528.00, 528.00, 506.00, 512.55, 549430, 155791
FAIRCHEMOR,20231009, 1137.20, 1143.35, 1107.65, 1131.75, 21198, 10186
FAZE3Q,20231009, 376.05, 376.05, 365.00, 367.15, 25884, 19849
FCL,20231009, 312.10, 317.00, 306.70, 308.00, 298253, 143081
FCONSUMER,20231009, 0.85, 0.90, 0.85, 0.85, 7929675, -
FCSSOFT,20231009, 3.00, 3.00, 2.70, 2.75, 35324124, 18633984
FDC,20231009, 378.05, 380.50, 370.00, 372.20, 172501, 96158
FEDERALBNK,20231009, 145.10, 145.65, 143.15, 144.95, 11349775, 5065389
FEL,20231009, 0.90, 0.90, 0.90, 0.90, 13803, -
FELDVR,20231009, 5.35, 5.80, 5.35, 5.35, 10134, -
FELIX,20231009, 108.55, 108.55, 104.90, 104.90, 8000, 8000
FIBERWEB,20231009, 31.55, 32.55, 31.55, 32.05, 66123, 37400
FIDEL,20231009, 116.00, 120.00, 116.00, 120.00, 15000, 15000
FIEMIND,20231009, 1781.00, 1801.95, 1770.00, 1783.10, 17994, 9568
FILATEX,20231009, 51.60, 51.60, 49.80, 50.25, 1183916, 461101
FINCABLES,20231009, 1065.00, 1072.05, 1031.00, 1040.40, 301166, 128481
FINEORG,20231009, 4800.00, 4921.00, 4786.10, 4904.90, 22211, 11146
FINOPB,20231009, 308.60, 312.40, 301.30, 304.70, 55410, 20935
FINPIPE,20231009, 222.00, 224.45, 218.75, 221.55, 370950, 148518
FIVESTAR,20231009, 714.40, 719.70, 703.55, 716.10, 122963, 57904
FLEXITUFF,20231009, 51.45, 51.45, 48.00, 51.40, 84275, -
FLFL,20231009, 3.15, 3.15, 3.05, 3.10, 212628, -
FLUOROCHEM,20231009, 2811.00, 2835.00, 2781.80, 2828.90, 106555, 74738
FMGOETZE,20231009, 352.80, 358.10, 348.60, 353.75, 56264, 26551
FMNL,20231009, 6.00, 6.00, 5.65, 5.75, 31013, -
FOCE,20231009, 779.00, 779.50, 779.00, 779.15, 3000, 3000
FOCUS,20231009, 174.00, 174.80, 163.50, 167.45, 501228, 279523
FOODSIN,20231009, 210.50, 216.00, 205.00, 207.45, 2246538, 394835
FORCEMOT,20231009, 4077.00, 4077.00, 3905.25, 3939.80, 29701, 16384
FORTIS,20231009, 327.90, 333.70, 326.80, 330.55, 1435111, 1055479
FOSECOIND,20231009, 3374.70, 3384.75, 3328.70, 3359.30, 1216, 605
FRETAIL,20231009, 3.10, 3.15, 3.05, 3.05, 314805, -
FROG,20231009, 229.00, 232.95, 228.00, 232.95, 9600, 7600
FSC,20231009, 10.55, 10.55, 10.55, 10.55, 3934, -
FSL,20231009, 160.65, 163.25, 159.10, 160.35, 1076299, 510692
FUSION,20231009, 586.00, 599.00, 576.20, 595.75, 147042, 69714
GABRIEL,20231009, 340.45, 341.00, 325.55, 327.80, 759515, 324582
GAEL,20231009, 339.50, 347.70, 325.95, 345.40, 430978, 256916
GAIL,20231009, 122.40, 122.90, 120.90, 121.80, 11378558, 6842040
GALAXYSURF,20231009, 2656.00, 2664.45, 2583.05, 2611.55, 16443, 7170
GALLANTT,20231009, 88.00, 88.60, 84.85, 86.10, 90029, 40584
GANDHITUBE,20231009, 693.00, 693.00, 675.45, 683.55, 4881, 2891
GANECOS,20231009, 961.00, 973.25, 947.55, 962.35, 49619, 23014
GANESHBE,20231009, 148.05, 150.35, 147.20, 147.70, 60019, 36997
GANESHHOUC,20231009, 425.90, 437.00, 423.20, 430.60, 31914, 19428
GANGAFORGE,20231009, 6.75, 6.90, 6.35, 6.75, 205228, -
GANGESSECU,20231009, 118.50, 124.85, 113.20, 114.50, 35578, 8478
GANGOTRI,20231009, 0.90, 0.90, 0.90, 0.90, 983, -
GARFIBRES,20231009, 3204.95, 3289.00, 3144.95, 3155.60, 16353, 6145
GATECH,20231009, 1.10, 1.15, 1.05, 1.15, 118335, -
GATECHDVR,20231009, 9.80, 10.00, 9.35, 9.75, 318998, -
GATEWAY,20231009, 91.90, 92.00, 88.55, 89.60, 758236, 377144
GATI,20231009, 149.30, 151.25, 145.10, 146.10, 466527, 173349
GAYAHWS,20231009, 0.85, 0.85, 0.80, 0.80, 47938, -
GAYAPROJ,20231009, 6.15, 6.45, 6.05, 6.05, 252696, -
GEECEE,20231009, 207.10, 207.10, 190.80, 194.25, 54937, 26934
GEEKAYWIRE,20231009, 323.00, 323.00, 309.70, 313.35, 21681, -
GENCON,20231009, 46.60, 48.85, 45.00, 45.95, 10936, -
GENESYS,20231009, 353.90, 355.85, 343.80, 350.65, 47910, 24972
GENSOL,20231009, 2010.00, 2187.00, 1990.00, 2117.20, 138884, 66688
GENUSPAPER,20231009, 20.10, 20.65, 19.40, 19.75, 1251768, 454663
GENUSPOWER,20231009, 259.40, 268.30, 251.10, 260.70, 718706, 335299
GEOJITFSL,20231009, 53.80, 53.80, 52.05, 52.40, 493930, 234899
GEPIL,20231009, 160.90, 161.50, 157.75, 159.45, 135889, 55277
GESHIP,20231009, 830.70, 856.25, 816.10, 847.85, 365528, 136557
GET&D,20231009, 400.00, 400.00, 385.55, 392.05, 21782, -
GFLLIMITED,20231009, 86.00, 87.50, 83.75, 85.55, 116210, 51848
GFSTEELS,20231009, 7.20, 7.20, 7.20, 7.20, 4460, -
GHCL,20231009, 619.45, 619.45, 603.50, 606.05, 210160, 114757
GHCLTEXTIL,20231009, 78.55, 79.40, 77.25, 78.05, 282396, 188615
GICHSGFIN,20231009, 211.05, 214.45, 205.10, 206.50, 641946, 240723
GICL,20231009, 58.20, 58.40, 58.20, 58.40, 30000, 30000
GICL-RE,20231009, 0.40, 0.55, 0.25, 0.25, 1101000, 1098000
GICRE,20231009, 220.65, 221.60, 216.00, 216.50, 351326, 135243
GILLANDERS,20231009, 102.20, 104.50, 101.50, 101.50, 20073, -
GILLETTE,20231009, 6200.00, 6230.95, 6092.20, 6192.90, 9884, 4482
GILT5YBEES,20231009, 52.85, 52.86, 52.77, 52.83, 266043, 230989
GINNIFILA,20231009, 26.50, 26.50, 26.50, 26.50, 7182, -
GIPCL,20231009, 151.85, 151.85, 145.10, 145.90, 1822308, 860699
GISOLUTION,20231009, 11.90, 11.95, 11.40, 11.50, 161550, -
GKWLIMITED,20231009, 1075.00, 1075.00, 1016.00, 1023.80, 226, 226
GLAND,20231009, 1650.00, 1656.15, 1604.05, 1614.95, 160537, 64048
GLAXO,20231009, 1548.00, 1570.00, 1530.00, 1539.95, 48806, 25771
GLENMARK,20231009, 790.00, 797.25, 781.45, 784.40, 749063, 306640
GLFL,20231009, 3.60, 3.65, 3.60, 3.65, 14745, 14745
GLOBAL,20231009, 190.05, 193.50, 186.40, 189.10, 50149, 33561
GLOBALPET,20231009, 76.00, 77.20, 74.10, 74.90, 42000, 21000
GLOBALVECT,20231009, 77.50, 78.90, 77.05, 78.05, 6765, -
GLOBE,20231009, 4.55, 4.55, 4.55, 4.55, 127883, -
GLOBUSSPR,20231009, 854.40, 855.60, 836.75, 848.65, 143220, 65969
GLS,20231009, 626.00, 634.00, 622.20, 623.60, 275252, 164289
GMBREW,20231009, 780.80, 805.50, 778.05, 792.85, 371239, 133264
GMDCLTD,20231009, 325.20, 325.80, 316.25, 319.55, 3684662, 946010
GMMPFAUDLR,20231009, 1786.00, 1815.45, 1761.00, 1804.05, 87311, 44613
GMRINFRA,20231009, 60.80, 60.80, 57.50, 57.75, 11462883, 3893742
GMRP&UI,20231009, 34.00, 34.00, 33.10, 33.10, 3829000, 2299922
GNA,20231009, 458.15, 459.80, 451.15, 453.30, 65342, 32190
GNFC,20231009, 611.45, 614.95, 601.00, 611.15, 720859, 309494
GOACARBON,20231009, 534.00, 543.95, 526.00, 536.60, 53194, 20881
GOCLCORP,20231009, 535.00, 537.00, 503.00, 508.35, 682858, 241262
GOCOLORS,20231009, 1272.00, 1314.45, 1240.00, 1285.10, 31784, 15207
GODFRYPHLP,20231009, 2080.15, 2154.65, 2080.15, 2110.60, 51626, 21627
GODHA,20231009, 0.90, 0.90, 0.85, 0.85, 4090997, -
GODREJAGRO,20231009, 499.75, 510.00, 479.00, 486.10, 650906, 293261
GODREJCP,20231009, 965.85, 974.10, 961.85, 966.45, 500836, 287286
GODREJIND,20231009, 720.00, 733.70, 662.05, 678.25, 6480796, 1444862
GODREJPROP,20231009, 1670.00, 1670.00, 1623.90, 1630.65, 614131, 154000
GOENKA,20231009, 0.85, 0.85, 0.85, 0.85, 38913, -
GOKEX,20231009, 809.95, 809.95, 763.00, 772.00, 337599, 115029
GOKUL,20231009, 39.60, 39.60, 37.05, 37.45, 361378, 178223
GOKULAGRO,20231009, 113.00, 113.35, 110.00, 110.75, 153733, 83124
GOLDBEES,20231009, 49.85, 49.94, 48.63, 48.88, 18450424, 16204315
