TICKER, DATE, OPEN, HIGH, LOW, CLOSE, VOLUME,OI
NAUKRI-I,20231006,4232.95,4243.2,4202.35,4220.2,1506,1547100
NAUKRI-II,20231006,4238.85,4262.5,4230.1,4242.2,54,26850
NAUKRI-III,20231006,0,0,0,4281.35,0,900
NAVINFLUOR-I,20231006,3728.75,3757,3707,3726.4,3179,1228050
NAVINFLUOR-II,20231006,3750,3760.95,3720,3734.3,174,60300
NAVINFLUOR-III,20231006,3754.95,3771,3738.1,3745.75,30,16950
NESTLEIND-I,20231006,22981.1,23120.25,22898,23010.25,1046,306440
NESTLEIND-II,20231006,22938.9,23166.05,22938.9,23040.7,45,20400
NESTLEIND-III,20231006,23190,23190,23190,23190,1,40
NMDC-I,20231006,148.05,148.25,146.05,146.55,1654,107914500
NMDC-II,20231006,148.55,149,147.15,147.55,116,2385000
NMDC-III,20231006,149.55,149.55,148.6,148.8,5,315000
NTPC-I,20231006,235.6,238,234.4,236.3,4565,87042000
NTPC-II,20231006,236.8,239.7,236.6,238.1,106,1641000
NTPC-III,20231006,240,241,238.95,239.6,9,198000
OBEROIRLTY-I,20231006,1095.2,1120.4,1077,1115.05,4470,7873600
OBEROIRLTY-II,20231006,1103,1126.25,1084.7,1121.4,148,30800
OBEROIRLTY-III,20231006,0,0,0,1150.3,0,0
OFSS-I,20231006,4040,4121.15,4028.55,4114.8,468,358800
OFSS-II,20231006,4088.9,4145.65,4088.9,4144.85,11,4200
OFSS-III,20231006,0,0,0,4080,0,400
ONGC-I,20231006,182.95,183.05,180.9,182,2556,43866900
ONGC-II,20231006,183.55,183.55,181.75,183,71,669900
ONGC-III,20231006,183,183,183,183,1,180950
PAGEIND-I,20231006,39325.25,39689,39249.65,39557.9,1148,173130
PAGEIND-II,20231006,39600,39850,39600,39787.25,26,1770
PAGEIND-III,20231006,0,0,0,39699,0,60
PEL-I,20231006,1070,1086.45,1063.8,1075.35,2947,9691500
PEL-II,20231006,1072.5,1092.05,1071,1081.65,117,94500
PEL-III,20231006,0,0,0,1070,0,1500
PERSISTENT-I,20231006,5751,5820,5732.2,5773.1,2115,1135050
PERSISTENT-II,20231006,5738.45,5824.95,5738.45,5781.6,90,19775
PERSISTENT-III,20231006,5815.25,5817,5779.55,5779.55,4,1225
PETRONET-I,20231006,234.05,234.2,230.35,231.6,1043,21195000
PETRONET-II,20231006,234.65,234.7,231.95,233,27,411000
PETRONET-III,20231006,235,235,234,234,3,33000
PFC-I,20231006,241.2,248.9,239.4,247.1,4249,66719750
PFC-II,20231006,241.7,248.65,239.8,247.05,229,2650500
PFC-III,20231006,242,249.75,241.45,247.15,28,348750
PIDILITIND-I,20231006,2439.35,2464,2436.15,2459.25,1107,2188750
PIDILITIND-II,20231006,2472.55,2476.35,2461,2470,26,48750
PIDILITIND-III,20231006,0,0,0,2470,0,3750
PIIND-I,20231006,3405.2,3448,3402.9,3427.6,785,2703500
PIIND-II,20231006,3435,3450,3430,3448.4,9,34500
PIIND-III,20231006,0,0,0,3480,0,1250
PNB-I,20231006,77.5,78.3,76.35,76.95,762,274544000
PNB-II,20231006,77.45,78.9,77.25,77.7,39,16576000
PNB-III,20231006,79.25,79.25,78.2,78.2,2,1920000
POLYCAB-I,20231006,5262.95,5355,5262.95,5286.15,2160,2489100
POLYCAB-II,20231006,5312.95,5368,5292.8,5304.55,81,85800
POLYCAB-III,20231006,5370,5370,5314.45,5314.45,3,1500
POWERGRID-I,20231006,197.55,198.35,195.85,197.9,2333,69750000
POWERGRID-II,20231006,197.8,198.7,196.65,198.4,121,1382400
POWERGRID-III,20231006,197.5,199.4,196.9,199.05,14,93600
PVRINOX-I,20231006,1710.15,1725,1703.35,1711.95,987,5425717
PVRINOX-II,20231006,1730.35,1735.2,1718.55,1724.35,50,98494
PVRINOX-III,20231006,1738.5,1738.5,1732,1732,4,19129
RAMCOCEM-I,20231006,942.1,959,940.5,953.45,2235,3536850
RAMCOCEM-II,20231006,939.4,955.95,939.4,952.05,69,95200
RAMCOCEM-III,20231006,945,950,945,950,2,850
RBLBANK-I,20231006,244.3,249.5,242.9,248.1,4690,58075000
RBLBANK-II,20231006,246.3,251,245.7,249.85,143,970000
RBLBANK-III,20231006,249.95,252.5,247.55,251.3,26,240000
RECLTD-I,20231006,282.15,288.25,279.25,286.65,3800,59032000
RECLTD-II,20231006,281.5,287.8,279.65,286.1,218,2480000
RECLTD-III,20231006,282.65,288.25,281.8,287.65,27,312000
RELIANCE-I,20231006,2325.85,2332.9,2318.65,2325,17098,53546250
RELIANCE-II,20231006,2344,2350,2336.8,2342.3,1003,1656500
RELIANCE-III,20231006,2362.15,2367.75,2355,2360,142,128000
SAIL-I,20231006,89.95,90.5,88.85,89.15,2360,133992000
SAIL-II,20231006,90.55,91.25,89.55,89.8,227,4568000
SAIL-III,20231006,91.7,91.8,90.35,90.45,23,592000
SBICARD-I,20231006,798.5,804.7,788.15,801.95,2932,9359200
SBICARD-II,20231006,795.95,809.5,795.9,806.35,214,303200
SBICARD-III,20231006,803,812.65,800.75,812.65,6,14400
SBILIFE-I,20231006,1272.25,1290.1,1272.25,1286.4,2000,7769250
SBILIFE-II,20231006,1285.05,1298.95,1285.05,1293.95,36,64500
SBILIFE-III,20231006,1294.65,1296.45,1294.65,1296.45,3,3000
SBIN-I,20231006,595.65,600.75,593.7,595.35,14857,85699500
SBIN-II,20231006,599.45,604.85,598,599.75,656,3163500
SBIN-III,20231006,604.7,608.5,602.9,603.7,50,213000
SHREECEM-I,20231006,25824.7,25950,25633.9,25897.1,746,201150
SHREECEM-II,20231006,25889.95,25943.85,25889.95,25943.85,3,550
SHREECEM-III,20231006,0,0,0,26094.05,0,0
SHRIRAMFIN-I,20231006,1850.1,1872,1843.4,1855.45,2246,8575200
SHRIRAMFIN-II,20231006,1858.95,1868.1,1847.9,1857.4,18,76800
SHRIRAMFIN-III,20231006,0,0,0,1905.2,0,0
SIEMENS-I,20231006,3544,3586.8,3518,3550.65,1868,2283600
SIEMENS-II,20231006,3570,3603,3547,3576,78,62150
SIEMENS-III,20231006,3615,3615,3575,3590,10,6325
SRF-I,20231006,2277.15,2279.25,2246.1,2255.8,1325,3796875
SRF-II,20231006,2288.95,2290,2263,2270.95,63,68625
SRF-III,20231006,2304.5,2304.5,2289,2289,3,4875
SUNPHARMA-I,20231006,1131.35,1132.75,1125,1129.3,2201,23167900
SUNPHARMA-II,20231006,1134.3,1140.1,1134.3,1136.85,41,106400
SUNPHARMA-III,20231006,0,0,0,1125.35,0,5600
SUNTV-I,20231006,635.8,638.8,629.75,632,2812,9013500
SUNTV-II,20231006,633.85,639,629.55,631.55,105,211500
SUNTV-III,20231006,637.55,638.15,635.8,638.15,7,18000
SYNGENE-I,20231006,794.55,797.05,784.75,792.4,568,3700000
SYNGENE-II,20231006,800.2,800.2,791.5,796.35,25,41000
SYNGENE-III,20231006,799,799,799,799,1,3000
TATACHEM-I,20231006,1011.95,1018.85,1005.25,1017.55,1919,7048800
TATACHEM-II,20231006,1017.75,1022.75,1009,1021.55,263,298100
TATACHEM-III,20231006,1018.8,1026.65,1016,1026.65,29,12650
TATACOMM-I,20231006,1859.5,1866.3,1829,1846.7,3095,6060500
TATACOMM-II,20231006,1867,1867,1841.65,1857.5,45,105500
TATACOMM-III,20231006,1870,1870,1870,1870,1,1500
TATACONSUM-I,20231006,865.95,880.85,865.95,878.6,3580,9522000
TATACONSUM-II,20231006,872.65,885.55,872.6,884,109,197100
TATACONSUM-III,20231006,886.6,890.9,886.6,890.7,6,6300
TATAMOTORS-I,20231006,627.7,628.9,621.65,624.35,8313,64220475
TATAMOTORS-II,20231006,632.05,632.25,626.2,629.05,468,3019575
TATAMOTORS-III,20231006,636.05,636.05,631.85,633.2,61,186675
TATAPOWER-I,20231006,259.3,260.8,258.5,260,2149,86673375
TATAPOWER-II,20231006,260.65,262.5,260.6,261.8,120,3547125
TATAPOWER-III,20231006,263.75,263.95,262.5,263.85,9,270000
TATASTEEL-I,20231006,126.5,127.25,125.3,126.1,5733,193622000
TATASTEEL-II,20231006,127.4,128.1,126.2,126.95,463,9834000
TATASTEEL-III,20231006,128.1,128.55,127.1,127.75,32,511500
TCS-I,20231006,3608.75,3643.4,3583.4,3630.3,20578,9306325
TCS-II,20231006,3622.95,3667.15,3610,3652.95,1030,1313550
TCS-III,20231006,3642.8,3688,3632.3,3676.65,45,11375
TECHM-I,20231006,1219.9,1225.75,1208.5,1219.1,3658,12504000
TECHM-II,20231006,1210.95,1219.05,1205,1213.05,235,652200
TECHM-III,20231006,1217,1227.1,1217,1222.45,20,24000
TITAN-I,20231006,3243.9,3329.9,3232.8,3323.35,8453,5918250
TITAN-II,20231006,3299.4,3348.45,3282.1,3343.4,325,190500
TITAN-III,20231006,3305,3366.5,3305,3359.8,37,18375
TORNTPHARM-I,20231006,1864.5,1903.5,1864.05,1899.45,743,1849500
TORNTPHARM-II,20231006,1882.05,1913,1881.95,1910.45,17,18000
TORNTPHARM-III,20231006,0,0,0,1897.25,0,0
TRENT-I,20231006,2066.4,2097.7,2059.1,2081.9,1529,3211600
TRENT-II,20231006,2083.95,2102.65,2071,2092.8,32,32000
TRENT-III,20231006,2099.55,2099.55,2098,2098,2,800
TVSMOTOR-I,20231006,1497,1519.85,1488.85,1508.15,1278,6664700
TVSMOTOR-II,20231006,1510.95,1526.9,1510.95,1518.2,62,131600
TVSMOTOR-III,20231006,1529,1529,1529,1529,1,6300
UBL-I,20231006,1561.1,1575.05,1556,1568.35,647,2248800
UBL-II,20231006,1582.8,1582.8,1568,1577.9,11,24400
UBL-III,20231006,0,0,0,1568,0,0
ULTRACEMCO-I,20231006,8225,8255,8170.05,8215.85,2702,1715200
ULTRACEMCO-II,20231006,8250.35,8305,8229.95,8270.7,56,15200
ULTRACEMCO-III,20231006,8300,8300,8287.95,8289.45,3,1700
UPL-I,20231006,608.35,614,606.7,613.4,2726,31898100
UPL-II,20231006,612.75,618,611.85,617.6,162,1389700
UPL-III,20231006,617.85,622.45,616,622.05,31,158600
VEDL-I,20231006,223.5,224.65,221.15,223.25,3036,67900000
VEDL-II,20231006,225.1,225.95,222.4,224.35,275,3964000
VEDL-III,20231006,225.45,226,223.75,225.55,114,436000
VOLTAS-I,20231006,885,891.95,880.6,889.15,2079,6898200
VOLTAS-II,20231006,890.35,896.4,885.55,894.1,87,178800
VOLTAS-III,20231006,893,900,890,899.6,10,9600
WIPRO-I,20231006,409.55,411.45,408,409.75,3638,42897000
WIPRO-II,20231006,411.6,414.2,410.8,412.05,311,2401500
WIPRO-III,20231006,415.15,416.25,413.95,414.85,27,156000
ZEEL-I,20231006,259.65,262.85,259.65,261.55,1475,83757000
ZEEL-II,20231006,262,264.5,261.6,262.95,142,846000
ZEEL-III,20231006,0,0,0,263,0,75000
ZYDUSLIFE-I,20231006,607.5,612.2,602.45,606.4,848,7401600
ZYDUSLIFE-II,20231006,613.25,615,608.35,610.55,20,102600
ZYDUSLIFE-III,20231006,0,0,0,613.65,0,0
