TICKERCODE, DATE, OPEN, HIGH, LOW, CLOSE, VOLUME
524731,20231006,695.15,695.15,682.05,685.00,1225
524735,20231006,285.05,288.60,280.70,286.15,25639
524743,20231006,72.97,72.97,72.97,72.97,12
524748,20231006,46.60,48.19,45.00,45.66,4520
524752,20231006,17.50,17.50,17.50,17.50,2495
524768,20231006,26.00,26.50,26.00,26.00,239
524774,20231006,2028.95,2028.95,1914.95,1940.85,489
524790,20231006,115.00,121.00,115.00,118.50,11667
524808,20231006,43.00,43.90,39.95,43.86,1645
524818,20231006,62.30,63.75,61.96,62.30,2369
524820,20231006,309.00,315.70,309.00,313.25,2428
524828,20231006,184.90,184.90,175.10,178.95,1704
526001,20231006,5.50,5.98,5.50,5.98,488
526025,20231006,20.40,20.40,18.50,19.16,7248
526043,20231006,57.25,67.45,55.70,67.29,96694
526073,20231006,1480.00,1482.00,1451.00,1465.00,869
526081,20231006,15.24,15.24,14.55,15.19,3266
526095,20231006,32.00,35.00,31.13,33.00,192
526117,20231006,444.00,451.00,435.70,444.20,449
526133,20231006,9.60,9.85,9.55,9.76,23734
526137,20231006,86.25,92.00,86.25,90.91,3631
526139,20231006,4.16,4.16,4.00,4.09,29151
526143,20231006,18.50,19.41,18.10,18.99,21108
526159,20231006,115.00,118.45,115.00,116.15,18408
526169,20231006,223.05,227.00,219.25,220.50,7360
526179,20231006,84.00,84.42,83.11,83.53,4529
526187,20231006,5.59,5.59,5.21,5.37,738
526193,20231006,18.25,18.25,18.25,18.25,650
526211,20231006,117.95,117.95,114.00,117.10,940
526227,20231006,53.66,54.01,51.30,51.69,112640
526231,20231006,57.00,58.49,56.10,58.26,1734
526237,20231006,38.94,38.94,36.20,36.45,475
526241,20231006,11.99,11.99,11.11,11.59,3656
526247,20231006,1040.00,1049.90,1010.00,1049.10,1147
526251,20231006,4.00,4.00,4.00,4.00,500
526263,20231006,359.95,359.95,354.60,358.75,9241
526269,20231006,68.70,68.70,62.20,68.00,3027
526299,20231006,2471.65,2497.20,2459.45,2490.40,11621
526301,20231006,25.35,25.35,24.06,25.04,1476
526315,20231006,73.06,73.06,70.75,71.81,816
526325,20231006,77.51,80.99,75.10,75.20,5602
526335,20231006,13.22,13.22,13.22,13.22,14800
526345,20231006,14.50,14.78,14.11,14.28,1946
526355,20231006,97.00,103.90,97.00,101.25,1334
526365,20231006,33.07,33.27,32.50,33.08,22366
526371,20231006,147.50,147.70,145.55,145.80,767465
526373,20231006,70.50,72.04,70.00,72.04,3056
526407,20231006,42.80,43.49,42.20,43.26,26963
526409,20231006,10.60,11.09,10.58,10.74,7981
526415,20231006,116.80,118.00,114.50,117.05,22412
526423,20231006,105.45,105.45,101.80,102.10,8603
526431,20231006,10.02,10.52,9.52,10.52,295
526433,20231006,490.00,490.00,473.10,477.85,10380
526435,20231006,81.06,87.00,81.06,86.00,553
526441,20231006,1.03,1.03,0.97,0.97,25831
526445,20231006,56.56,57.80,56.56,57.70,39634
526468,20231006,18.25,18.50,17.83,17.95,2734
526471,20231006,14.61,14.61,14.56,14.61,25676
526473,20231006,6.43,7.92,6.43,7.92,446747
526479,20231006,60.90,61.40,60.50,60.54,3258
526481,20231006,28.85,28.85,27.12,28.23,1006
526492,20231006,134.50,141.50,128.50,135.90,23596
526494,20231006,6.87,6.87,6.87,6.87,3567
526500,20231006,43.83,43.83,42.75,43.49,401
526506,20231006,370.00,375.00,370.00,370.05,54600
526519,20231006,134.90,144.00,129.00,133.50,22079
526521,20231006,124.80,124.80,124.80,124.80,5835
526525,20231006,14.42,15.86,14.42,15.43,1076
526532,20231006,8.19,8.19,7.00,7.40,2874
526544,20231006,9.09,9.09,8.50,8.79,75100
526546,20231006,58.60,59.89,56.10,56.31,2623
526568,20231006,25.22,27.00,24.57,26.50,62
526574,20231006,22.98,22.98,21.00,22.24,2760
526582,20231006,45.90,47.25,45.85,46.13,10303
526586,20231006,719.00,719.00,688.00,710.70,2905
526588,20231006,21.60,21.60,20.31,20.31,2252
526596,20231006,287.55,293.10,286.00,287.00,23439
526604,20231006,13.05,14.00,13.03,13.09,5238
526614,20231006,15.73,15.99,15.00,15.02,18716
526616,20231006,57.05,57.50,55.60,57.00,3234
526622,20231006,0.78,0.80,0.77,0.78,897119
526628,20231006,28.05,28.05,28.05,28.05,200
526638,20231006,54.45,56.50,52.50,53.40,11530
526640,20231006,32.91,34.36,32.32,33.68,6068
526642,20231006,50.48,50.49,47.91,50.49,1139478
526650,20231006,96.10,100.80,96.10,98.83,81117
526654,20231006,147.10,164.00,147.05,160.75,1365
526662,20231006,41.00,41.00,39.00,40.47,745
526666,20231006,222.00,222.00,221.00,222.00,214
526668,20231006,202.00,207.50,200.35,201.95,3660
526675,20231006,7.30,7.30,7.30,7.30,1
526687,20231006,10.22,10.73,9.79,10.06,13748
526703,20231006,203.70,203.70,192.55,193.65,2847
526705,20231006,185.00,194.95,174.00,187.95,477
526709,20231006,0.76,0.76,0.76,0.76,3699
526711,20231006,22.75,24.55,22.39,22.82,1547
526717,20231006,204.80,204.95,204.80,204.90,64
526721,20231006,136.95,146.95,133.25,141.45,19680
526723,20231006,91.00,91.00,88.05,90.42,4635
526725,20231006,1036.80,1055.00,1030.90,1048.00,151
526727,20231006,15.62,15.62,14.80,15.62,2413
526731,20231006,162.00,165.80,160.00,161.00,7689
526739,20231006,444.70,454.75,444.30,450.80,1239
526747,20231006,227.00,227.00,221.00,222.65,3909
526751,20231006,18.00,18.00,18.00,18.00,120
526755,20231006,5.80,5.99,5.55,5.79,12952
526761,20231006,15.13,15.13,15.13,15.13,223
526773,20231006,6.99,7.58,6.99,7.58,2375130
526775,20231006,309.50,309.50,309.50,309.50,6189
526783,20231006,2423.00,2549.00,2423.00,2499.65,1136
526795,20231006,3.36,3.36,3.36,3.36,500
526799,20231006,15.23,15.23,15.23,15.23,27
526813,20231006,10.16,10.64,10.16,10.64,4347
526821,20231006,443.00,457.95,440.00,445.75,11583
526823,20231006,4.25,4.25,4.09,4.25,2752
526827,20231006,18.99,18.99,18.05,18.85,751
526839,20231006,12.25,12.25,12.25,12.25,1300
526847,20231006,30.50,30.50,28.61,29.47,2131
526851,20231006,115.00,120.95,115.00,116.55,333
526853,20231006,79.03,82.75,78.00,81.43,25248
526859,20231006,2.40,2.50,2.40,2.47,145798
526861,20231006,64.00,64.50,60.00,62.18,18021
526865,20231006,4.16,4.35,4.16,4.21,1799
526869,20231006,13.00,13.00,13.00,13.00,2
526871,20231006,16.75,16.78,16.50,16.50,1678
526873,20231006,8.83,9.25,8.83,9.25,1124
526877,20231006,9.38,9.38,9.38,9.38,510
526885,20231006,49.74,52.77,49.74,52.16,17347
526899,20231006,23.18,23.18,22.12,22.43,46593
526901,20231006,72.84,74.00,70.10,71.23,2518
526905,20231006,3.30,3.35,3.30,3.35,1757
526931,20231006,81.50,87.90,81.00,87.18,19138
526935,20231006,25.00,25.00,24.95,24.95,122
526945,20231006,91.99,91.99,88.00,88.00,929
526947,20231006,430.70,434.95,427.10,431.75,5445
526951,20231006,1729.90,1748.25,1720.55,1740.70,1000
526953,20231006,237.65,241.75,230.00,231.40,2845
526961,20231006,198.00,199.00,198.00,199.00,161
526965,20231006,80.50,82.35,80.00,81.76,15190
526967,20231006,7.94,7.94,7.20,7.57,9062
526971,20231006,100.00,105.45,100.00,103.40,3772
526981,20231006,210.50,220.00,210.00,215.35,2430
526987,20231006,9.79,10.56,9.71,10.13,4095159
527001,20231006,295.00,299.50,291.00,295.40,10113
527005,20231006,359.00,359.00,359.00,359.00,3976
530005,20231006,231.95,232.45,228.25,231.25,95026
530007,20231006,288.00,290.95,280.95,282.30,46022
530011,20231006,103.50,107.75,103.50,105.15,8333
530025,20231006,18.72,18.72,17.60,18.18,1659
530035,20231006,16.91,18.62,16.91,16.92,652
530037,20231006,3.70,3.70,3.70,3.70,5
530043,20231006,218.20,224.55,206.00,224.55,6596
530045,20231006,21.30,22.00,20.80,21.66,31431
530053,20231006,27.00,27.09,25.00,26.07,3335
530055,20231006,44.98,44.98,44.98,44.98,200
530057,20231006,10.95,10.95,10.95,10.95,2835
530063,20231006,11.91,11.91,11.16,11.60,1583
530065,20231006,11.80,11.95,11.80,11.95,3537
530073,20231006,684.95,722.90,668.15,710.80,28909
530075,20231006,398.30,400.65,391.10,391.95,10002
530077,20231006,184.00,185.00,177.00,181.35,5375
530079,20231006,371.60,378.30,371.60,376.00,1164
530095,20231006,42.00,43.89,41.80,41.80,1754
530109,20231006,2.19,2.23,2.17,2.20,304095
530111,20231006,35.00,36.50,31.50,32.67,15286
530119,20231006,51.00,51.00,49.00,49.11,4151
530125,20231006,398.00,399.60,392.55,393.70,1883
530129,20231006,698.95,718.00,694.05,703.50,7452
530131,20231006,32.15,32.39,31.60,31.72,133565
530133,20231006,59.00,59.00,57.21,57.21,460
530139,20231006,46.98,46.98,42.52,46.60,4348
530145,20231006,18.13,18.13,18.13,18.13,22928
530151,20231006,26.00,26.88,26.00,26.50,616
530163,20231006,167.80,167.80,167.80,167.80,14242
530167,20231006,24.55,26.29,24.55,26.29,283
530169,20231006,26.40,26.40,25.20,26.22,5594
530171,20231006,21.00,21.55,19.51,20.01,7006
530173,20231006,9.77,9.77,9.31,9.31,214
530175,20231006,67.01,71.94,66.00,70.40,2616
530179,20231006,4.28,4.49,4.28,4.49,602
530185,20231006,8.95,9.05,8.90,8.97,170010
530187,20231006,2.61,2.74,2.48,2.48,8861
530197,20231006,36.42,36.42,36.42,36.42,11338
530199,20231006,1896.95,1900.00,1876.45,1887.75,2904
530201,20231006,9.34,9.74,9.04,9.28,169177
530213,20231006,31.04,32.09,30.90,31.65,1129
530215,20231006,148.90,148.90,146.05,147.25,16705
530217,20231006,7.12,7.26,6.98,7.25,8190
530233,20231006,124.90,124.95,120.05,121.75,2809
530235,20231006,50.99,50.99,46.93,49.50,105
530239,20231006,72.43,73.00,71.50,71.68,31060
530245,20231006,147.50,154.50,143.00,154.50,623
530249,20231006,12.14,12.14,11.91,11.91,517
530251,20231006,0.59,0.60,0.58,0.59,149510
530253,20231006,27.00,27.82,25.20,27.80,3102
530255,20231006,7.25,7.25,7.00,7.00,27215
530259,20231006,38.00,38.00,36.00,37.50,2112
530263,20231006,0.78,0.79,0.77,0.79,135633
530265,20231006,30.20,31.70,28.72,31.70,823
530271,20231006,12.60,12.99,12.03,12.46,4614
530281,20231006,13.72,13.72,13.72,13.72,375
530289,20231006,23.70,23.70,22.62,23.52,2989
530291,20231006,12.85,12.85,12.85,12.85,1
530299,20231006,127.05,134.05,123.35,130.25,19384
530305,20231006,205.80,212.75,182.10,191.60,2307629
530307,20231006,237.85,237.85,231.90,233.80,11620
530309,20231006,23.37,23.88,23.25,23.57,8439
530313,20231006,39.78,39.78,38.01,38.01,744
530315,20231006,124.50,126.35,122.25,123.30,13393
530317,20231006,94.99,94.99,91.25,92.05,15148
530331,20231006,409.95,424.85,409.95,415.90,1390
530341,20231006,116.70,121.30,116.70,121.30,220
530357,20231006,10.75,10.76,10.05,10.16,56438
530361,20231006,47.50,48.46,44.15,46.69,2299
530367,20231006,275.00,275.15,270.60,272.00,8178
530369,20231006,34.50,34.50,31.39,32.98,2662
530377,20231006,6.60,6.66,6.55,6.60,60086
530393,20231006,29.48,30.50,28.56,29.65,3335
530401,20231006,78.76,79.01,78.76,79.01,3555
530405,20231006,36.50,37.92,36.45,37.92,16765
530407,20231006,10.25,10.69,9.50,9.50,44644
530419,20231006,37.80,38.75,37.55,37.69,18874
530421,20231006,12.06,12.06,12.06,12.06,3152
530427,20231006,53.00,54.50,49.30,51.06,1038
530429,20231006,19.75,19.75,18.11,19.75,936
530431,20231006,105.90,107.85,105.90,106.90,37515
530433,20231006,72.30,73.85,72.30,72.89,3915
530439,20231006,9.13,9.13,9.13,9.13,10987
530443,20231006,12.40,13.02,12.15,13.02,20977
530445,20231006,1.68,1.68,1.53,1.64,26993
530449,20231006,50.60,51.59,50.60,51.59,1329
530459,20231006,25.00,28.00,25.00,25.50,7325
530461,20231006,20.40,20.40,19.50,20.14,51099
530475,20231006,437.05,447.00,436.00,441.60,8650
530477,20231006,105.95,105.95,101.00,105.00,31596
530495,20231006,48.78,48.78,48.78,48.78,2000
530499,20231006,715.00,723.90,711.00,723.15,6203
530517,20231006,906.05,911.70,902.70,905.85,1489
530521,20231006,222.00,227.95,220.00,220.25,89
530525,20231006,40.45,40.45,39.66,40.45,81358
530533,20231006,70.50,71.10,70.00,70.11,3960
530537,20231006,22.90,22.90,22.90,22.90,80
530545,20231006,195.60,204.35,195.60,200.00,677
530547,20231006,19.73,19.73,19.73,19.73,102
530549,20231006,350.05,354.40,347.85,348.20,11647
530555,20231006,65.85,66.00,61.80,63.08,43971
530557,20231006,0.54,0.55,0.53,0.55,4733603
530565,20231006,18.70,18.70,18.70,18.70,4061
530571,20231006,5.09,5.09,5.09,5.09,235
530577,20231006,27.79,27.79,25.75,26.20,10404
530579,20231006,27.20,27.79,26.21,26.93,40397
530581,20231006,6.43,6.61,6.00,6.50,453
530585,20231006,285.00,300.00,283.60,294.25,6957
530589,20231006,160.00,161.00,151.00,154.35,13300
530595,20231006,6.20,6.20,5.99,5.99,1100
530609,20231006,5.71,5.71,5.49,5.71,5588
530611,20231006,0.44,0.44,0.44,0.44,27787
530615,20231006,190.00,190.00,184.75,184.75,3744
530617,20231006,48.50,49.70,47.11,47.86,9552
530621,20231006,87.70,88.40,86.06,88.18,10794
530627,20231006,132.00,132.00,125.00,127.75,9400
530643,20231006,220.35,220.35,220.35,220.35,3271
530663,20231006,1.65,1.65,1.55,1.60,170276
530665,20231006,4.24,4.24,4.05,4.18,20511
530675,20231006,45.29,45.29,41.40,43.40,1288
530677,20231006,76.95,77.90,73.11,76.34,8494
530689,20231006,60.00,61.30,59.00,60.38,14550
530695,20231006,20.01,20.01,20.00,20.00,602
530697,20231006,37.75,37.75,35.70,36.07,1698
530699,20231006,38.90,38.90,37.46,37.46,1657
530709,20231006,25.50,27.35,25.50,25.50,946
530711,20231006,90.00,95.50,88.25,91.23,253804
530713,20231006,12.76,12.76,12.60,12.60,11744
530723,20231006,122.50,133.00,122.50,128.95,1626
530733,20231006,7.00,7.00,6.65,7.00,5403
530735,20231006,24.70,26.98,24.70,26.98,1907
530741,20231006,293.00,294.40,282.40,294.40,26221
530747,20231006,11.52,13.18,11.50,12.60,3645
530755,20231006,10.79,10.79,10.26,10.26,1890
530765,20231006,20.85,20.88,19.50,20.88,5822
530779,20231006,47.00,47.00,43.74,43.74,5634
530789,20231006,156.00,159.80,148.00,152.10,460
530795,20231006,8.70,8.70,8.70,8.70,366
530797,20231006,12.51,12.51,12.51,12.51,238
530805,20231006,69.44,70.35,65.15,65.60,8198
530809,20231006,40.50,40.92,39.00,40.91,5731
530813,20231006,403.80,404.85,395.00,397.45,9950
530815,20231006,105.00,107.40,103.25,104.65,6477
530821,20231006,15.50,15.55,14.79,15.20,1899
530825,20231006,35.20,37.48,35.20,35.86,836
530829,20231006,27.60,28.80,27.13,28.50,5017
530839,20231006,4.22,4.49,4.08,4.25,2255
530845,20231006,812.00,825.00,809.50,812.45,696
530853,20231006,73.03,77.50,73.03,74.00,285
530879,20231006,123.85,129.15,121.05,125.05,8440
530881,20231006,183.75,188.35,176.05,185.00,38185
530883,20231006,9.12,9.13,8.70,9.03,15948
530897,20231006,131.50,131.85,126.75,126.75,2436
530899,20231006,31.90,31.90,31.90,31.90,2
530909,20231006,70.21,70.21,66.70,66.70,166
530919,20231006,443.10,458.90,423.50,437.40,226
530931,20231006,10.13,10.13,10.13,10.13,9542
530943,20231006,1.81,1.81,1.66,1.81,4312
530951,20231006,99.95,99.95,96.00,96.45,17323
530953,20231006,206.90,206.90,190.00,195.05,1955
530959,20231006,26.61,26.85,26.50,26.58,14671
530965,20231006,90.00,90.00,89.38,89.77,455339
530973,20231006,50.92,53.60,50.92,51.00,839
530977,20231006,141.75,145.95,137.20,142.70,940
530979,20231006,26.25,27.18,25.50,26.75,574
530991,20231006,41.99,42.40,40.00,42.00,2603
530997,20231006,59.88,59.88,57.56,59.88,49091
531003,20231006,37.88,37.88,37.88,37.88,134
531017,20231006,14.79,14.79,13.75,14.40,1736
531025,20231006,0.73,0.74,0.71,0.72,6508780
531027,20231006,10.61,10.61,10.50,10.50,26
531035,20231006,37.03,37.03,37.03,37.03,50
531041,20231006,339.25,344.00,330.00,343.00,854
531043,20231006,11.50,12.00,11.50,12.00,900
531049,20231006,10.63,10.63,10.42,10.42,116
531067,20231006,104.80,104.80,96.55,98.50,375
531069,20231006,845.00,872.00,845.00,856.00,953
531080,20231006,33.80,33.80,31.03,33.51,1340
531083,20231006,6.06,6.06,6.06,6.06,830
531091,20231006,16.68,16.70,16.00,16.00,1130
531109,20231006,56.75,56.75,53.20,54.04,26431
531111,20231006,30.50,31.23,30.50,31.23,200
531112,20231006,218.30,223.00,218.00,220.65,54874
531119,20231006,36.01,36.01,36.01,36.01,763
531120,20231006,53.49,53.49,51.55,51.81,1014997
531127,20231006,5.66,5.66,5.66,5.66,10839
531129,20231006,19.50,20.00,19.30,19.76,7400
531137,20231006,0.95,0.95,0.95,0.95,42832
531144,20231006,13.78,13.78,13.60,13.60,80693
531146,20231006,651.20,652.45,635.15,648.15,1056
531153,20231006,8.45,8.45,8.00,8.35,84153
531155,20231006,5.23,5.23,5.23,5.23,4
531156,20231006,19.04,19.99,19.02,19.10,26041
531157,20231006,8.37,8.37,8.35,8.35,4080
531158,20231006,14.70,14.80,14.01,14.02,1681
531161,20231006,95.00,97.49,95.00,96.52,4708
531163,20231006,46.55,46.55,42.25,45.00,5152
531168,20231006,230.20,230.20,230.20,230.20,1
531169,20231006,71.99,71.99,63.65,65.78,1347
531173,20231006,53.50,53.96,52.50,53.38,36434
531175,20231006,2.17,2.17,2.17,2.17,837164
531176,20231006,17.53,18.79,17.53,17.64,131717
531178,20231006,35.00,35.00,34.05,34.41,2911
531190,20231006,19.01,19.01,19.01,19.01,60
531199,20231006,59.20,61.40,58.91,59.25,464
531201,20231006,1638.00,1800.00,1630.00,1780.20,38781
531205,20231006,50.55,50.55,50.55,50.55,49
531209,20231006,990.40,1061.00,990.40,1042.25,25653
531210,20231006,41.40,41.40,37.55,37.95,1517
531212,20231006,31.59,33.89,31.59,32.75,2234
531213,20231006,141.35,144.00,140.35,142.90,383344
531215,20231006,189.00,193.00,183.00,185.30,10013
531216,20231006,7.40,7.90,7.36,7.90,5266882
531221,20231006,10.43,10.43,10.00,10.43,1918
531223,20231006,29.98,31.00,29.98,30.40,4202
531225,20231006,39.08,46.66,39.00,46.66,1459152
531227,20231006,77.79,77.79,71.06,77.79,2739
531228,20231006,10.21,10.21,10.21,10.21,9030
531233,20231006,20.40,22.30,20.02,21.36,552401
531234,20231006,93.00,94.35,89.35,91.15,11795
531237,20231006,102.75,102.75,102.75,102.75,2
531240,20231006,3.80,3.80,3.80,3.80,300
531246,20231006,19.01,19.01,18.00,18.40,1102
531253,20231006,412.00,412.00,402.00,406.95,2959
531254,20231006,79.00,86.90,73.00,85.15,9843
531255,20231006,31.95,33.19,30.62,31.31,1484
531257,20231006,19.00,19.00,18.26,18.41,5688
531259,20231006,3.60,3.60,3.42,3.60,8775
531260,20231006,394.20,399.85,390.00,393.45,92
531268,20231006,28.10,28.61,27.30,28.40,1345
531273,20231006,3.01,3.06,3.01,3.04,312592
531278,20231006,50.01,52.90,50.00,50.35,2503
531279,20231006,41.18,41.18,39.05,41.18,7672
531281,20231006,14.54,14.80,13.60,13.77,1098
531283,20231006,10.08,10.08,10.08,10.08,216
531287,20231006,276.00,276.00,265.20,265.20,25117
531288,20231006,13.75,13.75,13.20,13.20,721
531289,20231006,117.95,135.00,115.00,132.95,85983
531297,20231006,58.50,59.69,57.05,58.34,39983
531300,20231006,3.02,3.02,3.02,3.02,33
531304,20231006,41.90,42.00,38.00,38.11,6565
531306,20231006,894.75,894.75,800.65,820.80,12720
531307,20231006,21.63,21.63,21.63,21.63,43723
531310,20231006,143.85,143.85,139.00,142.25,717
531323,20231006,11.63,11.63,11.63,11.63,9
531327,20231006,4.25,4.25,4.25,4.25,4326
531328,20231006,0.73,0.76,0.71,0.75,739459
531334,20231006,10.14,10.14,10.14,10.14,1011
531338,20231006,13.90,13.90,13.87,13.87,1909
531340,20231006,32.42,32.42,29.75,32.03,2969
531341,20231006,12.00,12.00,12.00,12.00,34
531346,20231006,38.50,38.50,37.25,37.25,472
531349,20231006,178.00,181.00,174.80,176.85,97375
531352,20231006,23.23,25.00,23.23,23.73,65
531357,20231006,46.42,48.30,46.42,48.30,674117
531359,20231006,214.00,214.00,208.00,208.00,1925
531360,20231006,18.57,18.57,18.50,18.50,15
531364,20231006,58.00,59.99,54.14,58.80,1898
531370,20231006,29.44,30.97,29.44,30.95,5268
531373,20231006,44.70,51.80,44.65,49.38,630889
531380,20231006,152.40,152.40,139.65,152.40,4223
531381,20231006,49.00,50.99,48.00,49.60,2242
531387,20231006,4.93,4.93,4.93,4.93,6
531390,20231006,38.05,38.86,37.00,37.63,2543
531397,20231006,16.20,16.20,16.20,16.20,100
531398,20231006,89.00,92.39,74.50,87.66,17167
531399,20231006,82.20,82.20,82.20,82.20,2147
531402,20231006,14.80,15.25,14.45,14.45,1402
531406,20231006,9.00,9.13,9.00,9.13,1189
531409,20231006,14.76,14.76,14.76,14.76,1206
531411,20231006,1.58,1.61,1.55,1.58,183982
531412,20231006,112.30,112.30,112.30,112.30,60
531416,20231006,33.68,33.68,32.38,33.68,634
531417,20231006,2.49,2.49,2.38,2.41,35536
531426,20231006,259.25,259.25,255.00,256.60,14934
531431,20231006,908.00,963.00,908.00,916.75,111578
531432,20231006,11.23,11.23,10.17,11.05,10209
531433,20231006,3.15,3.15,3.00,3.00,1165
531436,20231006,4.09,4.09,4.01,4.09,21100
531437,20231006,26.99,26.99,25.51,26.71,25610
531439,20231006,97.95,97.95,97.95,97.95,951
531444,20231006,6.50,6.50,6.18,6.18,20
531453,20231006,19.00,20.59,19.00,19.30,6443
531454,20231006,23.97,24.45,23.00,23.61,8583
531456,20231006,1.57,1.57,1.50,1.54,16660
531460,20231006,5.50,5.50,5.35,5.35,205
531465,20231006,0.49,0.49,0.49,0.49,121133
531471,20231006,13.93,13.93,13.93,13.93,14883
531472,20231006,26.00,26.00,24.01,26.00,2069
531489,20231006,459.00,460.00,446.10,450.65,6389
531494,20231006,5.75,5.75,5.36,5.57,89323
531497,20231006,5.06,5.15,5.06,5.15,29703
531499,20231006,6.80,7.46,6.80,7.35,5903
531500,20231006,500.75,509.70,496.00,497.05,56596
531502,20231006,5.98,5.98,5.98,5.98,5547
531503,20231006,43.80,43.80,42.21,43.37,1268
531505,20231006,52.85,52.85,52.85,52.85,100
531509,20231006,20.00,20.95,20.00,20.95,2062
531512,20231006,8.35,8.40,8.18,8.39,7473
531518,20231006,0.48,0.48,0.45,0.48,195045
531525,20231006,23.90,23.90,21.75,21.75,421
531529,20231006,6.43,6.43,5.99,6.05,5595
531531,20231006,1135.85,1153.00,1135.85,1148.40,740
531533,20231006,68.47,68.47,61.97,66.95,2193
531539,20231006,20.25,21.22,20.25,20.93,2673
531540,20231006,139.00,142.00,136.10,136.65,7228
531541,20231006,2.73,2.81,2.73,2.75,9814
531543,20231006,375.45,378.05,365.60,367.15,6793
531548,20231006,710.10,710.10,692.90,696.20,2843
531550,20231006,149.40,149.40,149.40,149.40,783
531552,20231006,19.70,19.70,18.60,18.99,2433
531569,20231006,115.00,115.35,115.00,115.35,8606
531574,20231006,3.39,3.39,3.39,3.39,10
531578,20231006,4.66,4.99,4.66,4.97,1632
531582,20231006,17.58,17.58,17.58,17.58,537
531583,20231006,14.71,15.44,14.71,15.44,338
531585,20231006,6.76,6.76,6.14,6.30,886
531591,20231006,9.98,9.98,9.52,9.63,23572
531592,20231006,4.00,4.00,3.87,3.93,330632
531594,20231006,13.70,13.70,12.76,13.69,1521
531608,20231006,129.80,129.80,124.40,125.75,157
531609,20231006,200.00,209.00,200.00,209.00,33
531626,20231006,4.20,4.32,4.16,4.31,3409
531628,20231006,16.49,16.49,16.49,16.49,1
531633,20231006,529.00,530.15,519.85,522.00,5234
531637,20231006,567.00,573.00,560.00,566.95,31113
531638,20231006,154.95,160.80,149.60,160.25,5329
531642,20231006,545.05,545.55,536.15,537.35,59861
531644,20231006,14.22,14.22,12.89,12.89,588
531651,20231006,77.00,77.00,73.50,77.00,60
531661,20231006,10.76,10.80,10.71,10.71,13132
531667,20231006,39.04,39.04,37.01,37.15,1980
531668,20231006,4.06,4.06,4.06,4.06,9372
531671,20231006,2.57,2.57,2.57,2.57,56371
531672,20231006,19.97,19.97,18.88,18.91,249
531676,20231006,10.24,11.25,10.24,10.77,995
531681,20231006,0.56,0.61,0.56,0.60,251887
531688,20231006,77.50,77.50,72.95,76.46,6215
531694,20231006,11.00,11.38,10.78,11.08,3820
531716,20231006,1.17,1.28,1.17,1.17,7734
531726,20231006,181.80,181.85,179.00,179.60,11206
531727,20231006,81.26,82.80,80.90,81.10,35092
531737,20231006,0.65,0.65,0.64,0.65,1282651
531739,20231006,9.97,11.61,9.75,11.23,8617167
531744,20231006,42.63,44.37,42.63,44.37,1415
531746,20231006,13.47,13.84,13.44,13.72,17511
531752,20231006,0.79,0.80,0.78,0.80,1031747
531758,20231006,7.90,7.90,7.90,7.90,5
531762,20231006,17.25,17.25,16.40,16.40,3226
531768,20231006,1417.55,1423.05,1405.35,1414.75,555
531771,20231006,38.05,41.00,38.05,40.25,3519
531778,20231006,22.00,22.00,20.74,21.76,4815
531779,20231006,23.00,23.00,22.93,22.93,103
531780,20231006,20.20,20.20,19.50,19.97,12678
531784,20231006,1.99,2.00,1.90,1.97,284608
531802,20231006,25.54,25.54,25.00,25.21,129407
531810,20231006,93.55,93.55,91.20,92.65,2413
531813,20231006,77.87,79.79,77.87,79.74,85
531814,20231006,10.43,10.43,10.05,10.30,23599
531819,20231006,21.32,21.32,21.32,21.32,1100
531821,20231006,80.33,80.33,74.90,74.93,105
531822,20231006,65.00,65.00,57.07,64.19,23
531832,20231006,9.94,9.94,9.93,9.94,3655
531834,20231006,7.71,7.71,7.70,7.71,11996
531841,20231006,16.00,16.00,15.90,16.00,1050
531842,20231006,42.00,42.50,40.05,41.31,137147
531846,20231006,19.00,19.00,19.00,19.00,1
531847,20231006,845.00,860.00,842.00,842.00,317
531859,20231006,96.05,96.05,96.05,96.05,50767
531861,20231006,36.75,37.99,35.75,36.31,7243
531862,20231006,108.60,108.60,105.30,107.00,7982
531867,20231006,5.72,6.00,5.61,5.99,3713
531869,20231006,19.67,19.67,19.05,19.30,31212
531870,20231006,17.62,17.62,15.96,17.62,3694
531878,20231006,9.30,9.30,9.14,9.14,7088
531888,20231006,128.10,137.00,128.10,135.95,32351
531889,20231006,322.00,330.00,321.95,330.00,8314
531892,20231006,25.30,25.49,25.30,25.49,201
531893,20231006,0.84,0.84,0.82,0.83,351938
531900,20231006,20.65,21.68,20.12,21.20,11460
531902,20231006,23.82,24.00,21.00,21.74,4336
531909,20231006,3.71,3.71,3.71,3.71,28193
531910,20231006,38.81,38.81,38.81,38.81,54
531913,20231006,7.85,8.24,7.85,8.10,3137
531923,20231006,53.76,53.76,53.76,53.76,7276
531925,20231006,1.43,1.43,1.33,1.43,16941
531929,20231006,5.26,5.35,5.20,5.20,8630
531930,20231006,24.38,24.38,22.89,23.25,4500
531931,20231006,121.00,127.10,120.75,127.10,419
531936,20231006,0.86,0.86,0.86,0.86,6103
531944,20231006,25.11,25.11,25.11,25.11,1700
531950,20231006,3.40,3.62,3.28,3.56,56125
531952,20231006,55.69,55.69,53.00,53.95,19608
531959,20231006,11.44,11.44,11.36,11.44,38410
