TICKERCODE, DATE, OPEN, HIGH, LOW, CLOSE, VOLUME
511724,20231009,26.00,27.15,25.97,26.30,264641
511728,20231009,28.42,28.98,28.42,28.98,25
511730,20231009,22.15,22.15,22.15,22.15,1
511736,20231009,1.53,1.53,1.53,1.53,15501
511738,20231009,31.95,31.95,31.95,31.95,400
511754,20231009,357.00,357.00,352.00,354.10,4667
511756,20231009,26.43,26.47,26.43,26.47,895
511758,20231009,44.00,44.00,44.00,44.00,24
511760,20231009,0.63,0.64,0.61,0.63,481222
511764,20231009,38.50,40.35,38.40,39.80,562
511768,20231009,337.00,341.00,327.95,329.05,3709
512008,20231009,261.90,262.00,235.00,245.20,41407
512018,20231009,2.18,2.18,2.11,2.12,37915
512020,20231009,2750.00,2809.95,2731.30,2745.05,23
512036,20231009,114.00,114.00,114.00,114.00,10
512038,20231009,78.37,78.37,78.37,78.37,1
512047,20231009,2.98,3.03,2.93,2.93,4211
512048,20231009,3.86,4.07,3.85,3.93,182309
512064,20231009,93.25,98.00,93.25,98.00,308
512068,20231009,95.52,95.52,93.00,95.52,279315
512093,20231009,6.19,6.19,6.19,6.19,12730
512097,20231009,0.51,0.53,0.50,0.50,676109
512099,20231009,371.90,371.90,371.90,371.90,150
512103,20231009,77.70,77.70,75.00,75.00,115
512109,20231009,30.40,30.40,30.40,30.40,1
512115,20231009,58.05,58.05,58.05,58.05,72
512131,20231009,58.05,58.05,54.60,56.44,30817
512149,20231009,1.82,1.82,1.82,1.82,1106128
512165,20231009,170.00,176.00,157.50,161.60,24369
512169,20231009,10.60,10.60,10.60,10.60,398
512175,20231009,4.37,4.69,4.32,4.36,57696
512179,20231009,437.40,445.60,423.00,432.95,28732
512197,20231009,2.21,2.37,2.21,2.26,633
512215,20231009,45.48,45.48,44.99,44.99,116
512217,20231009,28.25,28.70,27.20,27.86,1536
512229,20231009,232.35,237.00,227.80,232.50,9368
512247,20231009,3.81,3.84,3.65,3.73,52237
512257,20231009,3.50,4.09,3.48,4.08,2895220
512267,20231009,24.04,24.40,23.16,23.37,107150
512279,20231009,12.88,13.26,12.00,13.26,2648
512297,20231009,24.00,24.00,24.00,24.00,300
512301,20231009,3.05,3.05,3.05,3.05,388
512329,20231009,6486.15,6486.15,6486.15,6486.15,13
512344,20231009,3.80,3.80,3.80,3.80,650
512359,20231009,0.34,0.34,0.34,0.34,659525
512379,20231009,23.80,23.80,23.00,23.21,2578381
512393,20231009,105.20,105.20,100.20,104.95,301
512399,20231009,11.89,11.98,10.84,11.76,176300
512437,20231009,500.00,529.00,500.00,512.10,1902
512441,20231009,17.00,17.00,15.50,15.66,64452
512443,20231009,15.75,15.75,15.06,15.24,2031
512453,20231009,652.00,662.80,616.65,642.20,2270
512455,20231009,560.00,562.95,547.60,550.25,17159
512463,20231009,35.70,36.88,33.42,35.98,4941685
512477,20231009,142.90,142.90,131.35,139.80,546
512481,20231009,2.95,3.23,2.71,3.23,2199
512485,20231009,67.76,67.76,67.76,67.76,300
512493,20231009,40.88,40.88,39.40,39.57,4747
512499,20231009,0.49,0.49,0.49,0.49,142512
512527,20231009,1115.05,1149.95,1085.00,1100.00,1047
512553,20231009,115.80,115.80,111.65,111.65,411
512559,20231009,34.50,34.55,33.59,33.98,17249
512565,20231009,56.01,56.01,56.01,56.01,30
512587,20231009,73.00,73.00,66.95,68.02,5379
512589,20231009,24.30,24.30,23.29,23.58,354
512591,20231009,73.40,73.40,69.40,71.00,266
512595,20231009,150.55,150.55,150.55,150.55,18
512597,20231009,108.80,112.00,108.70,112.00,316
512599,20231009,2449.95,2459.10,2412.05,2441.55,60083
512600,20231009,33.65,33.65,33.65,33.65,12461
512604,20231009,4.74,4.74,4.43,4.44,1019
512618,20231009,6.25,6.56,5.94,6.32,917
512624,20231009,3.21,3.21,3.07,3.12,96319
512626,20231009,177.00,181.00,170.85,172.05,688
512634,20231009,84.85,85.95,82.55,85.65,7349
513005,20231009,38.00,38.90,35.53,36.31,979
513043,20231009,45.00,45.00,39.05,41.60,87
513059,20231009,20.11,20.99,20.10,20.23,10956
513063,20231009,22.02,22.02,20.01,20.35,3663
513097,20231009,526.95,527.00,514.50,517.95,6422
513117,20231009,7.97,7.97,7.97,7.97,2058
513119,20231009,56.30,56.30,53.55,53.59,1019
513149,20231009,815.00,815.00,785.00,785.00,25
513173,20231009,23.27,23.50,21.67,23.50,1506
513228,20231009,100.30,105.70,100.30,103.35,130546
513250,20231009,16.00,16.32,15.73,16.32,5765964
513252,20231009,820.00,820.00,730.00,772.05,493
513262,20231009,282.00,292.60,278.15,286.05,46110
513269,20231009,190.30,198.50,187.25,190.80,93760
513303,20231009,18.75,19.00,17.55,18.75,11644
513307,20231009,109.70,109.70,109.70,109.70,10
513309,20231009,15.61,15.61,14.70,14.70,1634
513337,20231009,24.90,24.90,24.90,24.90,23371
513343,20231009,8.67,8.67,8.67,8.67,13580
513353,20231009,251.75,251.75,245.00,246.35,10712
513361,20231009,2.21,2.21,2.09,2.13,93665
513369,20231009,63.80,63.80,58.15,59.95,1447
513375,20231009,1150.00,1163.65,1115.75,1133.75,8520
513377,20231009,57.80,58.10,55.37,55.99,852234
513397,20231009,8.70,8.70,8.27,8.27,339
513401,20231009,35.20,37.95,35.15,37.48,16473
513403,20231009,6.00,6.00,5.93,5.93,3420
513418,20231009,4.74,4.74,4.30,4.47,14059
513422,20231009,23.30,23.30,23.27,23.27,35
513430,20231009,23.00,24.64,23.00,23.01,526
513434,20231009,939.95,939.95,917.00,921.60,2658
513452,20231009,9.60,10.10,9.60,9.60,25
513456,20231009,28.95,28.95,27.10,27.60,1126
513460,20231009,7.47,7.47,7.47,7.47,180
513472,20231009,52.50,52.65,50.35,52.00,3220
513488,20231009,37.00,37.00,35.71,36.60,249
513498,20231009,168.80,172.15,165.45,172.15,2430
513502,20231009,2.72,2.79,2.67,2.70,86198
513507,20231009,185.50,189.00,182.00,189.00,3100
513509,20231009,456.05,456.55,454.50,454.50,197
513511,20231009,142.00,146.85,138.85,140.50,1838
513513,20231009,8.85,8.85,8.70,8.70,1221
513515,20231009,1.46,1.46,1.46,1.46,10
513517,20231009,670.00,688.90,660.00,669.90,3870
513528,20231009,3.61,3.62,3.61,3.61,14357
513532,20231009,149.25,149.50,146.30,147.50,12225
513536,20231009,15.40,17.00,14.70,14.86,136047
513548,20231009,150.10,150.10,147.20,148.00,933
513566,20231009,19.31,19.70,19.31,19.31,2642
513575,20231009,17.10,17.24,17.10,17.10,1108
513599,20231009,148.05,152.65,147.80,148.90,209966
513629,20231009,85.89,85.89,77.71,81.12,137296
513642,20231009,47.50,49.95,47.50,47.55,1245
513687,20231009,4.25,4.46,4.25,4.38,7250
513693,20231009,59.99,59.99,57.00,57.61,18278
513699,20231009,35.63,36.75,32.50,36.60,6638
513709,20231009,123.15,127.00,120.50,120.90,12812
513713,20231009,7.21,7.33,6.99,7.07,90461
513721,20231009,14.34,15.36,14.34,15.33,7531
513723,20231009,190.00,196.75,185.50,196.75,122
514010,20231009,12.58,12.58,12.58,12.58,4098
514028,20231009,26.00,26.00,24.25,25.00,6989
514030,20231009,240.10,242.80,235.10,240.75,8846
514043,20231009,129.35,137.35,129.35,131.90,56243
514045,20231009,195.00,195.00,183.20,183.50,1623
514060,20231009,23.79,23.79,23.00,23.70,9800
514087,20231009,110.00,110.00,101.75,103.20,18519
514113,20231009,28.00,29.80,27.10,28.55,9047
514128,20231009,11.58,11.59,11.58,11.59,577
514138,20231009,535.00,535.00,506.40,508.85,5338
514140,20231009,25.24,25.24,23.52,24.80,39
514142,20231009,91.00,93.00,90.03,90.15,5004
514144,20231009,0.78,0.78,0.78,0.78,1354
514162,20231009,117.40,118.55,115.80,117.15,68014
514165,20231009,13.58,13.58,12.31,12.50,360900
514171,20231009,29.28,29.28,27.91,27.95,2138
514175,20231009,54.60,54.90,51.62,54.74,1650
514177,20231009,77.55,77.55,77.55,77.55,2000
514183,20231009,139.10,142.50,134.60,138.40,20842
514197,20231009,34.36,34.36,34.36,34.36,399
514211,20231009,3.05,3.20,3.05,3.20,25691
514215,20231009,285.00,286.00,267.00,272.10,29814
514221,20231009,0.25,0.26,0.24,0.26,460984
514223,20231009,5.49,5.49,4.98,5.33,1311
514234,20231009,340.15,354.60,337.00,343.05,11452
514238,20231009,1240.00,1244.00,1201.00,1213.10,1068
514240,20231009,5.55,5.75,5.55,5.55,4639
514264,20231009,13.15,13.48,12.05,13.35,1505
514266,20231009,66.80,67.70,63.90,66.99,3191
514272,20231009,66.70,66.70,64.15,65.15,1176
514280,20231009,67.55,71.00,67.55,68.02,1417
514302,20231009,142.00,144.85,140.00,144.85,18
514312,20231009,17.35,17.35,17.30,17.30,453
514316,20231009,113.95,113.95,110.00,112.95,803
514322,20231009,121.00,121.00,121.00,121.00,100
514324,20231009,57.67,57.67,57.67,57.67,2884
514326,20231009,11.40,11.40,11.06,11.06,1795
514330,20231009,50.25,50.34,47.74,47.74,1516
514332,20231009,14.20,14.20,13.49,13.49,341
514348,20231009,7.09,7.09,7.09,7.09,358
514354,20231009,121.95,138.90,121.95,138.85,81285
514358,20231009,58.81,58.81,58.81,58.81,83
514360,20231009,799.00,818.00,790.95,798.30,21327
514378,20231009,29.75,35.00,29.75,34.58,38366
514386,20231009,3.33,3.33,3.25,3.25,10256
514400,20231009,11.79,11.80,11.79,11.80,359
514412,20231009,29.66,29.66,29.66,29.66,1318
514428,20231009,273.00,277.90,267.60,270.05,3132
514442,20231009,18.20,20.00,18.20,18.83,33770
514448,20231009,1605.00,1625.00,1580.00,1591.60,13997
514450,20231009,200.10,200.10,192.00,196.80,2251
514454,20231009,16.27,16.27,14.75,16.27,68
514460,20231009,5.65,6.17,5.65,6.17,839
514470,20231009,66.98,68.60,63.51,64.61,7812
514484,20231009,17.82,17.82,17.82,17.82,450
515008,20231009,90.85,90.85,84.65,87.06,81526
515018,20231009,39.81,39.81,39.00,39.81,26330
515037,20231009,51.30,54.25,50.50,50.80,101223
515043,20231009,119.80,119.80,116.90,117.30,143031
515059,20231009,76.35,76.35,76.35,76.35,3763
515085,20231009,3.78,3.78,3.61,3.78,730
515093,20231009,46.30,52.30,46.30,49.25,4448
515127,20231009,2.92,2.92,2.90,2.90,4870
515145,20231009,15.75,15.75,15.20,15.75,90314
515147,20231009,114.05,122.85,114.05,117.50,127525
516003,20231009,180.00,199.00,180.00,191.80,14881
516016,20231009,249.00,249.00,235.20,240.25,3586
516020,20231009,3.75,3.75,3.75,3.75,710
516030,20231009,220.05,226.50,215.25,216.20,19174
516032,20231009,2.45,2.45,2.45,2.45,500
516072,20231009,310.05,334.00,310.05,329.00,9804
516078,20231009,26.25,26.80,25.00,26.12,1405
516082,20231009,362.60,364.20,354.00,361.25,1428
516096,20231009,184.50,190.00,184.50,185.15,364
516098,20231009,6.08,6.08,5.78,5.78,1762
516106,20231009,8.83,8.84,8.23,8.27,10902
516108,20231009,105.80,111.00,105.80,109.40,7056
516110,20231009,7.05,7.06,7.05,7.06,73538
517015,20231009,2200.05,2226.85,2100.00,2205.95,2978
517035,20231009,616.00,690.00,616.00,664.10,3920
517044,20231009,10.50,10.50,10.50,10.50,6
517063,20231009,46.50,46.50,46.50,46.50,216
517077,20231009,38.50,38.50,38.50,38.50,101
517096,20231009,73.46,73.46,66.49,66.49,40390
517119,20231009,14.09,14.68,13.52,14.67,14477
517146,20231009,325.35,332.45,325.35,327.20,16305
517166,20231009,56.50,57.00,54.00,54.23,49905
517168,20231009,376.40,383.50,371.20,374.15,7849
517170,20231009,38.55,40.40,38.55,39.36,17100
517174,20231009,39010.00,39090.25,38400.00,38455.85,128
517201,20231009,51.90,51.90,50.87,50.87,46
517230,20231009,5.55,6.09,5.55,5.56,9270
517236,20231009,158.70,158.70,151.10,153.10,19155
517238,20231009,152.00,152.00,150.00,151.15,92
517246,20231009,69.43,69.43,69.43,69.43,14340
517258,20231009,47.72,47.73,47.72,47.73,718
517264,20231009,67.45,67.45,64.09,66.02,250
517271,20231009,283.20,284.95,275.00,277.80,359942
517273,20231009,112.50,112.50,108.20,108.20,2935
517288,20231009,78.10,82.00,78.10,79.85,41883
517300,20231009,151.45,151.50,145.40,145.95,100239
517344,20231009,206.00,209.20,188.00,190.60,73400
517354,20231009,1399.40,1399.40,1379.75,1385.80,9417
517356,20231009,1.25,1.25,1.24,1.24,125554
517360,20231009,24.20,24.21,24.20,24.21,2302
517370,20231009,38.50,42.30,38.32,38.32,2086
517372,20231009,250.55,254.70,235.05,251.70,1078
517380,20231009,585.35,628.15,585.35,614.45,12148
517393,20231009,4.40,4.72,4.40,4.50,31631
517397,20231009,32.78,32.78,31.75,31.78,106
517399,20231009,6.30,6.30,5.72,5.72,1763
517411,20231009,7.69,7.69,6.65,6.65,1506
517415,20231009,7.57,7.88,7.46,7.50,16608
517417,20231009,368.50,368.50,341.80,358.65,9688
517421,20231009,1214.35,1214.35,1190.25,1194.50,141
517423,20231009,5.47,5.47,5.47,5.47,5
517429,20231009,74.48,79.90,74.00,77.75,10908
517437,20231009,145.30,152.00,143.55,151.95,493
517447,20231009,54.52,54.52,49.34,50.24,23527
517449,20231009,500.00,500.00,466.30,469.40,5625
517467,20231009,6.20,6.20,5.70,6.04,69138
517477,20231009,248.45,248.45,236.05,236.40,9257
517494,20231009,20.15,20.60,20.00,20.32,41369
517500,20231009,340.00,350.30,340.00,345.70,5577
517506,20231009,756.05,782.95,756.05,771.95,8823
517514,20231009,86.90,86.90,79.50,81.42,62792
517522,20231009,746.05,763.25,746.05,759.65,6748
517530,20231009,11.06,11.52,10.94,11.09,33569
517536,20231009,540.00,559.95,540.00,548.75,5801
517546,20231009,58.98,60.00,58.98,60.00,34773
517554,20231009,41.50,44.94,40.00,42.93,18116
517556,20231009,14.13,14.13,14.13,14.13,367323
517562,20231009,125.00,125.90,121.95,122.35,10740
517569,20231009,2620.05,2710.00,2620.05,2676.25,6253
517571,20231009,4.66,4.95,4.54,4.95,1505
518011,20231009,135.50,138.95,130.85,136.00,62
518017,20231009,27.71,28.39,25.82,27.26,44467
518075,20231009,256.00,265.00,246.80,264.25,8840
518091,20231009,181.85,185.05,180.00,180.15,4681
519003,20231009,325.00,325.00,305.55,310.10,10470
519031,20231009,175.45,182.65,166.70,178.30,240
519064,20231009,61.50,61.50,61.50,61.50,5
519097,20231009,37.25,37.25,36.00,36.50,2833
519126,20231009,530.00,543.00,530.00,536.70,7748
519136,20231009,145.10,145.20,134.25,135.55,5735
519152,20231009,3600.00,3750.00,3560.00,3750.00,68
519174,20231009,11.73,11.73,11.50,11.50,896
519191,20231009,9.48,9.48,8.26,8.87,5172
519214,20231009,5.20,5.25,5.20,5.25,1130
519216,20231009,34.00,35.00,32.88,33.25,173198
519224,20231009,27.58,28.30,26.50,26.97,10367
519230,20231009,7.83,7.83,7.83,7.83,5703
519234,20231009,47.00,47.25,47.00,47.15,270
519238,20231009,16.50,16.80,16.50,16.75,849
519242,20231009,42.60,42.60,41.10,41.14,171
519262,20231009,30.47,30.48,29.25,30.48,11087
519279,20231009,4.55,5.01,4.55,4.80,1897
519285,20231009,5.43,5.43,5.06,5.06,1073
519287,20231009,19.89,19.89,19.01,19.33,13677
519295,20231009,337.00,337.00,328.90,329.70,1775
519299,20231009,161.00,161.70,161.00,161.70,8151
519331,20231009,57.60,57.60,52.50,52.91,3567
519359,20231009,56.50,65.00,56.50,57.56,2120
519397,20231009,47.84,49.50,47.84,48.04,1649
519421,20231009,1644.00,1650.00,1609.00,1648.30,3344
519455,20231009,56.00,56.00,54.00,55.89,671
519457,20231009,42.27,42.27,40.21,40.50,6192
519463,20231009,92.07,92.07,88.00,88.00,925
519471,20231009,196.10,199.45,194.15,195.00,1055
519475,20231009,85.60,85.60,85.00,85.59,1503
519477,20231009,41.38,41.38,41.38,41.38,251
519483,20231009,39.27,41.00,39.10,41.00,9814
519494,20231009,36.90,46.02,36.70,46.02,17154
519500,20231009,9.93,9.93,9.51,9.51,3711
519506,20231009,9.29,9.29,8.85,8.85,300
519528,20231009,14.18,14.18,13.20,13.50,1513
519532,20231009,12.95,13.39,12.60,12.83,6620
519566,20231009,121.10,140.00,121.10,130.10,15659
519574,20231009,45.89,45.89,45.89,45.89,500
519604,20231009,13.09,13.09,13.09,13.09,2611
519606,20231009,13.36,13.36,13.10,13.10,101
519612,20231009,29.20,32.00,28.20,30.91,4209
520021,20231009,61.06,61.06,58.01,58.05,14640
520043,20231009,140.55,141.60,137.60,138.15,3639
520056,20231009,5430.05,5532.00,5305.00,5500.25,310
520059,20231009,59.32,59.32,54.96,55.41,6177
520066,20231009,275.40,275.40,263.00,266.00,1081
520073,20231009,1239.00,1260.00,1183.90,1219.45,7081
520075,20231009,143.05,143.05,142.00,142.20,2528
520111,20231009,2540.00,2606.35,2533.65,2601.05,484
520113,20231009,3002.05,3050.55,2989.35,2999.15,562
520119,20231009,414.00,414.05,395.50,398.20,6016
520121,20231009,5.90,6.15,5.90,6.15,1112
520123,20231009,93.66,93.66,88.98,90.00,738
520127,20231009,19.00,19.00,17.49,17.63,18186
520141,20231009,8.09,8.45,7.75,8.25,268
520151,20231009,357.20,371.00,349.95,369.75,21870
520155,20231009,30.88,30.88,27.80,28.77,5999
521005,20231009,54.71,54.71,54.71,54.71,2967
521016,20231009,227.00,227.00,221.15,223.50,17435
521018,20231009,77.00,77.00,71.00,71.78,19244
521034,20231009,19.07,19.10,18.76,18.76,2172
521036,20231009,3.04,3.04,3.04,3.04,600
521048,20231009,116.65,116.65,116.65,116.65,898
521054,20231009,28.52,29.49,27.25,29.34,2385
521062,20231009,1.66,1.87,1.66,1.66,22
521080,20231009,6.61,6.80,6.50,6.50,3501
521082,20231009,2.19,2.19,2.15,2.15,51095
521097,20231009,159.75,160.00,153.15,155.65,5132
521105,20231009,78.03,80.73,74.00,75.05,1457
521109,20231009,54.01,54.01,52.25,53.04,4106
521113,20231009,17.80,17.80,15.60,16.42,3114
521131,20231009,20.03,20.90,19.75,20.71,9623
521137,20231009,3.52,3.59,3.52,3.59,3946
521141,20231009,21.70,23.84,21.70,23.25,6014
521149,20231009,8.51,8.51,7.71,7.71,88
521151,20231009,48.50,49.23,47.80,48.99,830
521161,20231009,36.70,40.25,35.70,38.39,1063
521163,20231009,136.85,138.95,127.00,128.85,19710
521176,20231009,0.91,0.91,0.91,0.91,1100
521178,20231009,27.00,27.85,26.75,27.85,2099
521180,20231009,8.37,8.37,7.77,7.86,4433
521188,20231009,14.00,14.00,12.93,13.50,808
521194,20231009,322.05,322.05,318.30,320.40,355
521200,20231009,69.65,69.89,66.35,66.35,505
521206,20231009,2.29,2.29,2.13,2.19,30569
521216,20231009,104.50,104.50,101.10,101.10,226
521222,20231009,34.90,34.90,30.11,31.14,1024
521226,20231009,18.65,18.65,16.17,17.50,1697
521228,20231009,3.18,3.18,3.18,3.18,491105
521234,20231009,32.00,34.00,32.00,33.95,1797
521240,20231009,160.30,165.20,158.50,164.40,112
521244,20231009,35.23,35.23,35.23,35.23,534
521246,20231009,1.74,1.74,1.74,1.74,3980
521248,20231009,195.25,203.65,195.25,197.60,24890
522001,20231009,39.10,39.10,37.12,38.05,2467
522004,20231009,80.32,82.50,75.00,76.87,23622
522005,20231009,180.45,180.45,167.15,167.75,21389
522014,20231009,225.00,230.85,218.80,224.00,5429
522017,20231009,329.95,333.55,327.00,333.55,6020
522029,20231009,72.90,72.90,71.65,72.00,1512
522034,20231009,430.05,445.70,429.25,438.15,3712
522036,20231009,26.66,26.66,26.66,26.66,3426
522091,20231009,199.00,199.00,182.55,185.00,1263
522101,20231009,201.45,201.45,186.90,192.60,133437
522105,20231009,44.10,45.94,44.10,44.91,64191
522108,20231009,710.05,710.30,701.00,706.20,559
522113,20231009,3031.00,3068.10,2982.80,2992.45,1311
522122,20231009,1661.00,1722.00,1603.10,1674.50,3050
522134,20231009,151.80,151.80,151.80,151.80,6005
522152,20231009,57.98,57.98,55.05,56.89,1394
522163,20231009,45.66,45.66,45.66,45.66,52
522165,20231009,48.10,51.69,47.25,50.10,51477
522183,20231009,300.00,309.00,295.10,301.50,8565
522195,20231009,657.00,657.00,630.00,645.30,1700
522205,20231009,560.00,576.50,560.00,573.50,103982
522207,20231009,92.00,94.00,88.66,89.76,1920
522209,20231009,4.00,4.00,4.00,4.00,105
522229,20231009,238.00,242.00,235.00,236.75,18435
522231,20231009,57.00,60.95,57.00,58.80,21901
522235,20231009,5.24,5.24,5.24,5.24,27665
522237,20231009,22.15,22.20,22.15,22.16,2158
522241,20231009,898.95,898.95,865.40,873.65,558
522245,20231009,26.39,26.39,26.39,26.39,101
522249,20231009,565.05,567.90,552.20,555.90,7377
522251,20231009,385.15,385.15,385.15,385.15,3637
522257,20231009,86.90,88.50,86.90,88.40,79986
522261,20231009,425.50,425.50,425.50,425.50,25
522267,20231009,34.50,35.71,34.50,34.60,301
522273,20231009,23.84,23.84,23.84,23.84,120
522281,20231009,273.95,273.95,259.05,260.40,3988
522287,20231009,620.55,666.60,620.55,637.50,9378
522289,20231009,57.16,57.16,57.16,57.16,8543
522292,20231009,37.32,39.05,35.47,37.31,11037
522294,20231009,196.00,204.90,192.20,197.60,995
522650,20231009,726.15,765.80,725.05,747.90,726
523007,20231009,80.40,80.40,78.20,78.90,933
523011,20231009,106.90,108.50,104.15,104.85,2173
523019,20231009,70.00,73.45,69.40,69.92,16655
523021,20231009,32.55,34.36,29.30,30.09,22696
523023,20231009,162.00,165.90,156.55,158.50,140116
523025,20231009,4319.95,4346.05,4223.65,4329.25,2355
523054,20231009,799.00,875.95,799.00,875.95,30
523062,20231009,18.77,19.15,18.77,19.15,6
523100,20231009,290.00,290.00,265.25,272.20,7714
523105,20231009,157.10,157.10,157.10,157.10,10
523113,20231009,22.44,22.44,22.44,22.44,1
523116,20231009,700.00,700.00,700.00,700.00,1
523120,20231009,31.57,31.57,31.16,31.50,1387
523144,20231009,42.10,42.50,40.01,40.62,4581
523151,20231009,5.99,5.99,5.40,5.40,175
523160,20231009,1301.00,1334.90,1280.00,1315.55,1568
523186,20231009,194.00,196.80,194.00,195.00,316
523229,20231009,118.30,123.15,118.30,118.80,18944
523232,20231009,48.60,49.15,48.50,49.15,647
523248,20231009,165.00,166.00,165.00,166.00,1981
523260,20231009,28.22,28.22,26.56,26.85,10697
523261,20231009,2000.00,2066.20,2000.00,2049.80,2235
523277,20231009,0.53,0.53,0.50,0.51,1390483
523289,20231009,61.10,61.10,58.28,60.77,4850
523309,20231009,145.00,149.40,140.10,140.40,11141
523323,20231009,2604.55,2604.55,2552.05,2565.00,272
523329,20231009,700.00,701.95,691.05,693.35,57
523369,20231009,130.00,138.15,130.00,131.30,51468
523371,20231009,107.70,108.50,104.55,105.00,30172
523373,20231009,19.52,19.52,18.19,18.40,1286
523384,20231009,133.50,141.25,132.85,141.00,4703
523385,20231009,2277.05,2301.00,2269.45,2282.90,39
523387,20231009,0.42,0.42,0.38,0.38,72312
523405,20231009,88.39,88.51,85.45,85.69,109674
523411,20231009,696.00,714.90,696.00,698.05,821
523419,20231009,8.00,8.16,7.65,7.66,5403
523425,20231009,6.70,6.70,6.70,6.70,1333
523445,20231009,960.00,976.45,952.00,954.35,13709
523449,20231009,51.99,53.03,49.93,50.23,3693
523465,20231009,37.24,37.24,35.10,36.10,2983
523467,20231009,1.68,1.68,1.61,1.67,135743
523475,20231009,324.90,324.90,306.10,311.90,3602
523483,20231009,151.00,158.20,151.00,151.10,3763
523489,20231009,28.00,28.00,25.56,26.17,6316
523519,20231009,4.79,4.93,4.50,4.80,2394
523537,20231009,50.64,50.75,49.30,49.48,12113
523539,20231009,128.10,133.10,126.20,129.60,95607
523550,20231009,24.89,24.89,23.36,23.51,7733
523558,20231009,19.10,20.00,18.82,19.07,265325
523566,20231009,40.00,40.00,38.50,39.06,3800
523586,20231009,294.00,294.00,281.10,287.10,4107
523594,20231009,23.96,23.96,23.25,23.70,723
523598,20231009,142.25,145.60,140.20,144.30,565301
523606,20231009,1004.00,1053.00,978.00,999.95,3044
523610,20231009,186.00,225.70,184.30,214.85,2587543
523620,20231009,28.55,28.55,27.80,28.40,704
523628,20231009,110.45,115.05,107.10,107.90,2894
523630,20231009,70.00,72.24,68.48,70.05,243261
523638,20231009,138.10,141.00,134.15,134.15,4882
523642,20231009,3414.00,3438.60,3367.55,3420.30,3082
523648,20231009,226.95,227.95,224.95,225.00,401
523650,20231009,30.48,32.00,28.96,32.00,1207
523652,20231009,14.61,14.61,14.61,14.61,164
523672,20231009,105.40,105.40,102.55,105.25,16396
523676,20231009,101.30,108.25,101.30,104.40,1809
523696,20231009,55.00,56.01,55.00,55.78,8445
523704,20231009,2300.00,2405.00,2300.00,2395.20,9168
523710,20231009,297.00,300.00,294.00,298.80,838
523722,20231009,2.36,2.36,2.19,2.19,9159
523732,20231009,26.30,26.90,25.22,26.79,18547
523752,20231009,19.88,19.88,17.56,19.54,4808
523782,20231009,23.69,23.69,23.65,23.65,1489
523792,20231009,1109.95,1127.60,1062.00,1086.05,447
523796,20231009,2.52,2.78,2.52,2.64,37003
523826,20231009,23.80,23.80,23.01,23.30,2363
523828,20231009,146.05,147.40,141.10,142.25,23154
523832,20231009,7.54,8.27,7.54,8.27,10685
523838,20231009,59.00,59.00,58.32,58.32,3453
523840,20231009,22.00,22.20,21.51,22.00,6522
523842,20231009,8.82,8.82,8.20,8.51,185108
523844,20231009,14.30,14.30,14.30,14.30,1
523850,20231009,485.40,500.00,481.20,499.50,5196
523874,20231009,1.47,1.47,1.40,1.45,8965
523896,20231009,33.50,33.50,27.90,29.64,1478
524013,20231009,14.25,14.25,13.45,13.55,7316
524037,20231009,231.35,234.75,229.00,231.85,1297
524038,20231009,5.10,5.10,4.90,4.98,2014
524080,20231009,48.75,48.75,45.13,45.50,2940
524109,20231009,440.35,443.50,436.05,437.20,2389
524129,20231009,440.00,441.80,429.10,432.60,8204
524136,20231009,413.00,413.00,411.00,411.00,1418
524156,20231009,44.79,45.97,42.01,43.10,137022
524174,20231009,7.74,7.74,7.74,7.74,42382
524200,20231009,1820.05,1850.05,1820.05,1825.30,3850
524202,20231009,66.09,66.29,62.75,64.12,2019
524204,20231009,105.00,108.50,104.85,108.50,297
524210,20231009,49.10,49.10,47.95,47.95,3262
524212,20231009,76.90,77.05,74.03,77.05,200568
524218,20231009,94.90,94.90,87.00,89.86,4996
524230,20231009,121.35,125.30,119.15,120.90,407053
524238,20231009,9.90,9.90,9.41,9.41,1395
524280,20231009,212.00,218.50,212.00,214.30,34251
524288,20231009,116.05,117.90,114.00,114.80,5116
524314,20231009,24.96,24.96,23.72,24.94,6411
524322,20231009,5.41,5.41,5.41,5.41,68
524324,20231009,21.36,21.36,21.00,21.36,8336
524330,20231009,201.80,202.95,198.30,199.25,1539
524336,20231009,50.90,53.50,49.67,52.50,5163
524342,20231009,158.20,161.00,157.00,157.45,2044
524372,20231009,515.55,524.85,501.10,505.65,3914
524400,20231009,70.89,72.30,70.89,72.30,1253
524408,20231009,161.05,165.50,161.05,165.50,1821
524414,20231009,12.00,12.00,11.65,11.65,383
524434,20231009,21.10,21.22,19.20,20.51,18275
524440,20231009,28.60,29.75,28.60,29.75,562
524444,20231009,1.78,1.83,1.74,1.79,1849416
524458,20231009,11.74,11.74,11.74,11.74,4402
524470,20231009,9.26,9.54,8.94,9.15,2393260
524480,20231009,430.00,440.00,427.00,434.90,922
524488,20231009,3.02,3.07,2.93,3.07,50855
524500,20231009,263.30,263.30,262.90,263.05,8886
524506,20231009,275.05,277.95,269.35,270.80,455
524518,20231009,64.23,69.99,64.23,68.27,14773
524520,20231009,86.10,86.90,84.00,84.51,95828
524522,20231009,43.95,43.95,40.81,42.00,641
524534,20231009,35.90,36.98,35.50,36.98,4761
