TICKER, DATE, OPEN, HIGH, LOW, CLOSE, VOLUME,OI
NATIONALUM-III,20231009,93.5,95,93.5,94.55,16,120000
NAUKRI-I,20231009,4171.35,4251.7,4171.35,4216.15,1324,1556400
NAUKRI-II,20231009,4205.65,4271.95,4205.65,4235.5,70,27000
NAUKRI-III,20231009,4253.8,4253.8,4253.8,4253.8,1,750
NAVINFLUOR-I,20231009,3714.95,3740,3681.75,3724.65,2051,1192950
NAVINFLUOR-II,20231009,3720,3743.85,3690.85,3729.55,108,61650
NAVINFLUOR-III,20231009,3714.1,3753.05,3657.1,3735.25,14,16800
NESTLEIND-I,20231009,22936.05,23074.45,22838.75,22979.3,805,306400
NESTLEIND-II,20231009,22971,23024.95,22900,23014.55,9,20440
NESTLEIND-III,20231009,0,0,0,23190,0,40
NMDC-I,20231009,143.55,144.5,141.3,143.3,3466,107986500
NMDC-II,20231009,144.5,145.5,142.5,144.25,230,2493000
NMDC-III,20231009,144.9,146.35,143.6,144.95,62,342000
NTPC-I,20231009,234.9,236.55,231.4,235,3887,85383000
NTPC-II,20231009,235.8,237.7,232.95,236.75,100,1644000
NTPC-III,20231009,237.25,239.4,235.3,239.4,20,207000
OBEROIRLTY-I,20231009,1106,1128,1103,1120.15,2068,7773500
OBEROIRLTY-II,20231009,1121.5,1139.7,1113,1125.65,76,36400
OBEROIRLTY-III,20231009,1129.7,1129.7,1129.7,1129.7,2,1400
OFSS-I,20231009,4100.5,4187.45,4080,4104.2,1020,350800
OFSS-II,20231009,4144.85,4212.15,4125.7,4128.25,30,4600
OFSS-III,20231009,4150,4213,4150,4213,2,400
ONGC-I,20231009,184.2,185.05,182.1,182.4,3380,42750400
ONGC-II,20231009,184.4,185.65,183.2,183.35,112,812350
ONGC-III,20231009,184.45,185.5,184.3,184.55,10,200200
PAGEIND-I,20231009,39200.05,39771.65,39056.75,39508.65,1860,168465
PAGEIND-II,20231009,39501.25,39962.6,39363.95,39685.3,61,1800
PAGEIND-III,20231009,0,0,0,39699,0,60
PEL-I,20231009,1059.25,1063.4,1039.75,1047.25,1975,9628500
PEL-II,20231009,1068.85,1070,1046.35,1054.05,61,117000
PEL-III,20231009,0,0,0,1070,0,1500
PERSISTENT-I,20231009,5752.75,5819,5606,5620.15,4109,1239700
PERSISTENT-II,20231009,5766.55,5820,5626,5637.35,150,23450
PERSISTENT-III,20231009,5791.55,5793,5635,5640.2,10,2275
PETRONET-I,20231009,231.45,231.45,223.35,224.2,1558,21744000
PETRONET-II,20231009,233,233,224.95,225.85,167,663000
PETRONET-III,20231009,230,230,226.55,226.7,13,66000
PFC-I,20231009,242.75,246.05,240.15,241.3,3848,64658250
PFC-II,20231009,243.4,246,240.4,241.5,227,3014750
PFC-III,20231009,244.8,246.5,242,242.25,20,410750
PIDILITIND-I,20231009,2434.25,2444.9,2418.85,2429.35,1205,2206000
PIDILITIND-II,20231009,2448,2459,2440,2446.85,22,48500
PIDILITIND-III,20231009,0,0,0,2470,0,3750
PIIND-I,20231009,3386.4,3449.35,3372.2,3435.1,829,2712250
PIIND-II,20231009,3406,3468.6,3403.2,3458.5,24,34250
PIIND-III,20231009,3440,3440,3440,3440,4,1250
PNB-I,20231009,75.1,75.3,73,73.45,1019,258704000
PNB-II,20231009,75.55,75.8,74,74.15,30,16096000
PNB-III,20231009,75.7,75.7,75.7,75.7,2,1888000
POLYCAB-I,20231009,5255.55,5255.55,5159.15,5198.05,2268,2505600
POLYCAB-II,20231009,5245.95,5247.35,5178.05,5216.75,163,99300
POLYCAB-III,20231009,0,0,0,5314.45,0,1500
POWERGRID-I,20231009,196.6,197.75,194.6,197,2641,68540400
POWERGRID-II,20231009,197.2,198.2,195.65,197.45,118,1436400
POWERGRID-III,20231009,197,198.35,197,198.35,5,100800
PVRINOX-I,20231009,1696.4,1696.4,1665.05,1676.5,1694,5372807
PVRINOX-II,20231009,1702.25,1702.25,1676,1688.9,131,101750
PVRINOX-III,20231009,1714,1714,1698.5,1702,24,22792
RAMCOCEM-I,20231009,945.25,952.1,928.35,947.25,1803,3478200
RAMCOCEM-II,20231009,945.45,951.05,929,944.5,75,108800
RAMCOCEM-III,20231009,0,0,0,950,0,850
RBLBANK-I,20231009,244.5,251.75,239,245,4316,58620000
RBLBANK-II,20231009,246.15,252.5,241,246.4,149,970000
RBLBANK-III,20231009,244,254.8,242.3,248.15,33,310000
RECLTD-I,20231009,284.25,286.4,279.55,281.65,3456,57168000
RECLTD-II,20231009,282,285.6,279.25,281.5,154,2568000
RECLTD-III,20231009,284.3,284.95,281.25,282.9,18,344000
RELIANCE-I,20231009,2310,2323.2,2304,2307.85,17268,53965250
RELIANCE-II,20231009,2335.3,2340,2321.55,2325.2,1403,1805000
RELIANCE-III,20231009,2342.75,2355.4,2340.6,2343.8,158,143750
SAIL-I,20231009,88.25,88.4,86.1,86.5,2988,133136000
SAIL-II,20231009,88.75,88.8,86.8,87.15,452,5272000
SAIL-III,20231009,88,88.65,87.4,87.7,50,792000
SBICARD-I,20231009,797.2,797.2,782.4,784.3,2566,9503200
SBICARD-II,20231009,795,799.4,788,789.1,225,379200
SBICARD-III,20231009,802,802.55,793.3,793.3,38,29600
SBILIFE-I,20231009,1281,1292.35,1276,1278.55,2736,7097250
SBILIFE-II,20231009,1287.8,1299.5,1285.6,1286.05,10,66000
SBILIFE-III,20231009,1296,1296,1296,1296,1,3000
SBIN-I,20231009,591,591.25,582.6,585.65,13121,85386000
SBIN-II,20231009,592.85,592.85,587,589.85,928,3706500
SBIN-III,20231009,600,600,591,593.85,100,262500
SHREECEM-I,20231009,25604.45,25854.2,25549.2,25787.8,499,199075
SHREECEM-II,20231009,25800,25830,25754.5,25830,8,625
SHREECEM-III,20231009,0,0,0,26094.05,0,0
SHRIRAMFIN-I,20231009,1839.95,1848,1810,1826.85,1927,8572200
SHRIRAMFIN-II,20231009,1830.2,1844.35,1815.05,1829.35,87,100200
SHRIRAMFIN-III,20231009,0,0,0,1905.2,0,0
SIEMENS-I,20231009,3510.05,3563.55,3481.75,3546.65,1287,2257475
SIEMENS-II,20231009,3532.25,3583.05,3510.65,3568.2,47,63525
SIEMENS-III,20231009,3580.95,3600,3580.95,3600,9,5500
SRF-I,20231009,2235.8,2239.25,2201,2208.4,1606,3877875
SRF-II,20231009,2252.3,2252.75,2218,2225.5,118,87000
SRF-III,20231009,0,0,0,2289,0,4875
SUNPHARMA-I,20231009,1114.75,1136,1112.15,1127.2,3607,23057300
SUNPHARMA-II,20231009,1105,1141.4,1105,1134.15,44,113400
SUNPHARMA-III,20231009,1121.65,1121.65,1121.65,1121.65,1,5600
SUNTV-I,20231009,628.5,628.5,612.45,613.85,1681,8889000
SUNTV-II,20231009,626.95,626.95,612.5,612.9,100,235500
SUNTV-III,20231009,626.3,626.35,617.05,617.05,8,18000
SYNGENE-I,20231009,786.75,792,779.5,782.85,433,3676000
SYNGENE-II,20231009,788.6,794,785.65,788.6,11,47000
SYNGENE-III,20231009,791,791,791,791,1,4000
TATACHEM-I,20231009,1009.2,1009.5,980.5,1006.25,2141,7043850
TATACHEM-II,20231009,1009.6,1013.15,1000,1008.55,359,336600
TATACHEM-III,20231009,1014.5,1015.7,1007,1012.25,14,14300
TATACOMM-I,20231009,1830.35,1834.1,1803.6,1815.3,2346,6127500
TATACOMM-II,20231009,1839.55,1842.75,1815.3,1822.7,256,189000
TATACOMM-III,20231009,1850,1850,1838.8,1838.8,3,2000
TATACONSUM-I,20231009,872.3,887.6,872.3,884.8,3150,9948600
TATACONSUM-II,20231009,881.05,892,879.9,889.85,162,245700
TATACONSUM-III,20231009,884.1,891.45,884.1,891.45,4,6300
TATAMOTORS-I,20231009,618.95,624.35,615.1,618.4,6593,64425675
TATAMOTORS-II,20231009,625.4,627.5,619.7,622.8,450,3136425
TATAMOTORS-III,20231009,625,631.5,624.75,627.3,40,186675
TATAPOWER-I,20231009,257.45,257.45,249.6,251,5850,87928875
TATAPOWER-II,20231009,259.85,259.85,251.6,252.7,614,4158000
TATAPOWER-III,20231009,260,260,254,254.6,52,344250
TATASTEEL-I,20231009,125.3,125.3,123.2,124.05,5983,192808000
TATASTEEL-II,20231009,125.6,125.85,124,124.8,583,10312500
TATASTEEL-III,20231009,125.3,126.5,124.95,125.6,62,594000
TCS-I,20231009,3655.15,3674.95,3607.95,3628.55,36467,9388050
TCS-II,20231009,3668.4,3695,3644,3650.6,1964,1379700
TCS-III,20231009,3692,3714,3650,3669.5,156,18025
TECHM-I,20231009,1214,1231.45,1208.1,1214.05,4011,12501000
TECHM-II,20231009,1205,1223.95,1205,1207.65,189,670200
TECHM-III,20231009,1219,1232.7,1216.35,1216.35,17,22200
TITAN-I,20231009,3304.55,3310.65,3261.35,3280.9,6387,5665875
TITAN-II,20231009,3299.8,3338,3285,3301.45,207,207375
TITAN-III,20231009,3331,3333.5,3305,3324.1,25,17250
TORNTPHARM-I,20231009,1897,1908,1882.5,1893.7,622,1815500
TORNTPHARM-II,20231009,1906,1907,1897.4,1905.55,10,21000
TORNTPHARM-III,20231009,0,0,0,1897.25,0,0
TRENT-I,20231009,2052,2092,2040.8,2081.05,1548,3092800
TRENT-II,20231009,2060,2101.55,2056.25,2093.05,132,54800
TRENT-III,20231009,2099,2099,2099,2099,1,800
TVSMOTOR-I,20231009,1506.1,1532,1501.2,1523.3,2456,6668900
TVSMOTOR-II,20231009,1511.1,1538,1509.55,1531.2,159,170800
TVSMOTOR-III,20231009,1523.45,1539,1523.45,1539,4,7700
UBL-I,20231009,1569.8,1602.8,1563,1566.05,5099,2738000
UBL-II,20231009,1598.65,1611.1,1572.5,1575.2,154,39200
UBL-III,20231009,0,0,0,1568,0,0
ULTRACEMCO-I,20231009,8168.85,8212.5,8112.2,8142.95,3022,1716500
ULTRACEMCO-II,20231009,8208.75,8261.1,8180,8196.3,98,18900
ULTRACEMCO-III,20231009,8309,8309,8275,8275,2,1700
UPL-I,20231009,605,612.8,599.85,611.4,3317,30694300
UPL-II,20231009,608.5,617.15,605,615.6,172,1388400
UPL-III,20231009,611.1,621.4,610,620.5,39,172900
VEDL-I,20231009,220.95,222.2,218.4,220,4077,66552000
VEDL-II,20231009,222,223.35,219.65,221.05,422,3942000
VEDL-III,20231009,223.7,223.85,221,222.15,112,462000
VOLTAS-I,20231009,882,886.85,844,853.3,6157,7167600
VOLTAS-II,20231009,887.4,887.4,854.05,857.2,432,293400
VOLTAS-III,20231009,885.25,888.05,859.65,861.7,30,16800
WIPRO-I,20231009,407.2,413,405.5,407.3,4653,42474000
WIPRO-II,20231009,409.05,415.55,409,409.6,397,2530500
WIPRO-III,20231009,413.7,418,411.85,411.95,37,172500
ZEEL-I,20231009,259.05,260.3,256.05,257.2,1882,83475000
ZEEL-II,20231009,259.95,262.2,258.1,258.65,95,924000
ZEEL-III,20231009,261.4,263.2,260.25,260.25,5,84000
ZYDUSLIFE-I,20231009,597,608.45,597,602.95,417,7347600
ZYDUSLIFE-II,20231009,609.25,609.7,607,607.3,9,113400
ZYDUSLIFE-III,20231009,0,0,0,613.65,0,0
