TICKERCODE, DATE, OPEN, HIGH, LOW, CLOSE, VOLUME
524743,20231005,69.82,69.82,69.82,69.82,5
524748,20231005,44.30,47.31,44.01,47.07,2037
524752,20231005,18.00,18.00,17.85,17.85,9531
524768,20231005,26.50,26.50,25.01,25.77,1107
524774,20231005,1944.95,1944.95,1903.45,1921.45,310
524790,20231005,113.85,116.15,113.85,115.00,5660
524808,20231005,38.76,42.80,38.76,42.05,552
524818,20231005,63.00,63.00,61.11,61.96,1408
524820,20231005,310.20,312.70,307.50,308.75,2986
524828,20231005,184.00,184.00,178.00,180.05,1214
526025,20231005,19.47,19.47,17.71,19.47,15785
526043,20231005,58.60,62.00,55.70,56.21,7843
526073,20231005,1462.00,1482.75,1445.10,1465.50,384
526081,20231005,15.00,15.50,14.51,14.53,2631
526095,20231005,34.95,34.95,34.00,34.00,57
526117,20231005,454.00,454.00,438.00,440.35,1377
526133,20231005,9.69,9.80,9.43,9.57,13729
526137,20231005,86.90,90.00,86.90,89.12,3813
526139,20231005,4.09,4.17,3.99,4.11,21287
526143,20231005,19.15,19.70,18.20,18.59,12668
526159,20231005,118.70,118.70,115.15,115.30,10135
526161,20231005,134.60,134.60,134.60,134.60,2
526169,20231005,224.15,227.00,224.00,224.10,3825
526179,20231005,84.00,84.50,83.00,83.06,5271
526187,20231005,5.58,5.58,5.08,5.48,1766
526193,20231005,17.90,17.90,17.90,17.90,661
526211,20231005,118.75,118.75,115.10,115.20,868
526225,20231005,14.85,14.85,13.48,13.48,423
526227,20231005,53.80,54.54,53.00,53.75,170593
526231,20231005,55.05,57.47,55.05,57.08,319
526237,20231005,36.99,36.99,34.11,35.86,730
526241,20231005,11.59,11.59,11.15,11.48,1754
526247,20231005,1033.00,1055.00,1021.00,1028.70,1317
526251,20231005,4.10,4.10,4.10,4.10,216
526263,20231005,340.00,354.00,340.00,351.80,7562
526269,20231005,69.74,69.74,63.65,65.43,3831
526299,20231005,2440.00,2479.60,2422.55,2471.65,10441
526301,20231005,24.75,25.40,24.20,25.31,1781
526315,20231005,72.90,72.90,70.61,71.63,2106
526325,20231005,77.51,77.99,77.45,77.72,442
526335,20231005,12.97,12.97,12.97,12.97,1573
526345,20231005,14.74,14.74,14.20,14.24,2803
526355,20231005,102.00,102.50,99.00,100.15,1506
526365,20231005,32.65,33.60,31.01,33.07,27660
526371,20231005,147.00,148.55,145.85,146.15,359314
526373,20231005,69.50,72.00,68.50,68.61,772
526407,20231005,42.80,43.25,42.75,42.84,12180
526409,20231005,11.21,11.21,10.61,10.66,13367
526415,20231005,110.00,113.90,109.05,113.90,21466
526423,20231005,99.05,108.00,98.43,105.12,20716
526431,20231005,9.70,10.02,9.69,10.02,1078
526433,20231005,481.75,488.00,473.35,485.45,8517
526435,20231005,84.99,85.95,81.06,84.98,646
526439,20231005,6.25,6.25,6.25,6.25,2000
526441,20231005,1.00,1.02,0.97,1.02,57255
526445,20231005,52.65,56.50,52.65,55.19,11135
526468,20231005,17.50,18.20,17.50,18.00,1883
526471,20231005,13.62,13.92,13.55,13.92,36635
526473,20231005,6.41,6.90,6.41,6.60,145239
526479,20231005,59.85,61.00,59.00,60.40,2147
526481,20231005,28.98,28.98,27.26,28.47,2632
526492,20231005,126.95,135.00,124.00,132.20,16158
526494,20231005,7.01,7.01,7.01,7.01,1354
526500,20231005,45.00,45.00,41.03,43.84,909
526506,20231005,362.10,373.00,360.00,372.95,67994
526519,20231005,129.00,142.00,116.00,134.90,57066
526521,20231005,113.50,118.90,113.50,118.90,21414
526525,20231005,16.00,16.00,15.17,15.17,657
526532,20231005,7.88,7.88,7.15,7.66,1111
526544,20231005,9.18,9.19,8.57,8.67,129973
526546,20231005,53.36,58.51,53.36,58.50,1019
526568,20231005,25.86,25.86,25.86,25.86,978
526574,20231005,20.66,22.00,20.66,20.98,810
526582,20231005,47.00,48.05,45.60,45.84,16944
526586,20231005,678.00,699.80,678.00,690.70,3534
526588,20231005,20.72,21.79,20.71,21.29,4810
526596,20231005,280.05,307.45,280.05,286.95,195042
526604,20231005,14.11,14.11,13.70,13.71,5552
526614,20231005,14.75,15.60,14.25,15.42,40637
526616,20231005,57.01,57.50,55.80,57.09,10126
526622,20231005,0.78,0.80,0.77,0.78,1111535
526628,20231005,26.72,26.72,26.72,26.72,300
526638,20231005,53.15,56.00,52.00,54.81,7162
526640,20231005,32.40,32.95,31.50,32.73,11529
526642,20231005,46.20,48.09,45.70,48.09,536045
526650,20231005,96.00,97.94,95.45,96.03,48207
526654,20231005,150.20,150.20,149.50,149.50,574
526662,20231005,42.74,43.00,40.50,40.53,2064
526666,20231005,215.00,219.00,215.00,219.00,359
526668,20231005,202.05,205.00,198.10,201.55,2618
526675,20231005,7.16,7.16,7.16,7.16,1
526687,20231005,9.74,10.22,9.49,10.22,25001
526703,20231005,195.10,203.00,190.00,201.55,4498
526705,20231005,177.10,186.80,170.35,183.50,15884
526709,20231005,0.75,0.75,0.75,0.75,10
526711,20231005,24.60,25.84,23.42,23.56,1107
526717,20231005,204.90,204.90,204.90,204.90,315
526721,20231005,136.85,136.85,132.50,135.05,1882
526723,20231005,85.10,91.30,84.65,89.45,6324
526725,20231005,1039.70,1041.00,1036.80,1036.80,41
526727,20231005,15.73,15.98,15.00,15.08,23653
526731,20231005,166.80,166.80,162.00,162.45,2100
526739,20231005,442.10,457.30,442.10,449.30,2119
526747,20231005,223.60,229.40,217.10,221.35,6944
526755,20231005,5.69,5.89,5.69,5.85,8771
526761,20231005,14.55,14.84,14.55,14.84,306
526773,20231005,7.32,7.98,7.22,7.22,3684261
526775,20231005,303.45,303.45,303.45,303.45,7597
526783,20231005,2399.95,2500.00,2336.00,2476.00,3395
526799,20231005,15.54,15.54,15.54,15.54,30
526813,20231005,10.45,10.85,9.96,10.69,3181
526821,20231005,440.00,449.95,439.80,446.55,6599
526823,20231005,4.30,4.30,4.30,4.30,1300
526827,20231005,19.07,19.07,18.12,18.99,988
526839,20231005,12.50,12.50,12.50,12.50,1267
526847,20231005,28.09,29.99,28.09,29.90,2433
526851,20231005,121.90,121.90,113.05,121.65,277
526853,20231005,78.49,80.00,77.00,79.03,13486
526859,20231005,2.68,2.68,2.36,2.45,382391
526861,20231005,62.23,62.23,58.00,62.06,26650
526865,20231005,4.01,4.20,4.01,4.15,3395
526871,20231005,15.90,15.99,15.90,15.99,1237
526873,20231005,8.83,8.83,8.83,8.83,107
526877,20231005,8.94,8.94,8.94,8.94,10
526885,20231005,49.40,50.40,49.13,49.16,2916
526887,20231005,1.72,1.72,1.72,1.72,105
526891,20231005,9.68,9.68,8.70,8.70,2935
526899,20231005,22.20,23.49,21.45,22.72,111060
526901,20231005,72.00,73.99,69.25,70.58,3056
526905,20231005,3.35,3.35,3.19,3.35,3136
526931,20231005,82.50,83.40,81.00,81.68,3373
526935,20231005,24.15,24.15,22.50,24.10,126
526945,20231005,91.43,92.37,88.50,91.00,418
526947,20231005,438.95,438.95,428.90,430.70,1239
526951,20231005,1714.95,1729.95,1702.35,1714.25,2155
526953,20231005,243.70,244.15,235.00,235.65,10076
526961,20231005,200.00,200.00,199.00,199.00,651
526965,20231005,79.00,81.00,78.00,80.36,1432
526967,20231005,7.57,7.57,7.57,7.57,1646
526971,20231005,103.50,103.50,100.50,101.00,2128
526981,20231005,224.40,224.40,210.00,211.45,2668
526987,20231005,9.68,9.85,9.61,9.68,968589
527001,20231005,292.90,300.00,291.20,294.85,12394
527005,20231005,351.75,353.00,351.75,352.00,8114
530005,20231005,233.05,236.30,228.80,229.40,116974
530007,20231005,279.95,291.00,277.25,287.55,225865
530011,20231005,107.30,107.60,104.05,105.60,11799
530025,20231005,19.20,19.20,17.60,17.84,3043
530035,20231005,18.60,18.60,17.72,17.74,207
530037,20231005,3.77,3.77,3.70,3.70,1600
530043,20231005,213.95,213.95,213.00,213.90,199
530045,20231005,21.85,21.85,21.06,21.69,16111
530053,20231005,26.80,26.80,25.00,26.09,1073
530055,20231005,44.10,44.10,44.10,44.10,600
530057,20231005,10.74,10.74,10.74,10.74,1393
530063,20231005,12.91,12.91,11.01,11.79,10611
530065,20231005,11.45,11.49,11.00,11.42,2416
530073,20231005,697.85,697.85,666.50,678.50,20846
530075,20231005,398.55,407.00,396.00,398.35,8745
530077,20231005,181.90,184.80,180.00,183.00,6070
530079,20231005,375.00,375.00,363.55,368.10,2297
530095,20231005,44.07,44.07,42.00,43.99,151
530109,20231005,2.30,2.30,2.18,2.19,443349
530111,20231005,33.40,35.48,31.95,35.05,1662
530119,20231005,50.00,51.50,49.80,51.24,1364
530125,20231005,404.70,404.70,391.10,392.25,5638
530129,20231005,696.75,698.00,682.00,685.70,1077
530131,20231005,31.20,32.43,31.20,31.97,93258
530133,20231005,59.90,59.90,56.30,57.69,173
530139,20231005,44.70,44.75,44.69,44.75,3137
530145,20231005,17.78,17.78,17.78,17.78,102418
530151,20231005,26.01,27.00,25.30,26.05,9133
530163,20231005,159.85,159.85,159.85,159.85,83593
530167,20231005,26.60,26.60,24.35,25.05,321
530169,20231005,26.50,26.50,25.50,26.40,1201
530171,20231005,20.50,21.00,20.50,20.55,453
530173,20231005,9.60,9.60,9.31,9.31,373
530175,20231005,72.24,72.24,68.28,68.67,4974
530179,20231005,4.28,4.28,4.28,4.28,2
530185,20231005,8.78,9.00,8.78,8.91,149354
530187,20231005,2.82,2.82,2.61,2.61,2927
530197,20231005,35.71,35.71,35.71,35.71,207
530199,20231005,1921.95,1921.95,1860.00,1870.45,3180
530201,20231005,9.35,9.36,9.12,9.25,23046
530213,20231005,31.46,31.99,31.00,31.04,2100
530215,20231005,148.00,148.25,144.00,146.20,6026
530217,20231005,7.40,7.40,7.12,7.12,1985
530233,20231005,119.00,126.45,119.00,122.45,9636
530235,20231005,49.40,49.40,49.40,49.40,2
530239,20231005,71.80,72.65,71.31,71.67,36136
530245,20231005,154.95,154.95,147.50,148.55,125
530249,20231005,11.91,11.91,11.91,11.91,4262
530251,20231005,0.60,0.60,0.57,0.58,357785
530253,20231005,25.60,26.50,25.60,26.50,802
530255,20231005,6.60,7.29,6.56,6.80,12658
530259,20231005,38.40,38.40,36.00,36.30,4861
530263,20231005,0.78,0.78,0.78,0.78,164684
530265,20231005,31.75,31.75,30.17,30.20,393
530267,20231005,21.82,21.82,21.82,21.82,210
530271,20231005,12.01,13.12,11.88,12.66,20645
530281,20231005,13.20,13.72,13.20,13.72,141
530289,20231005,23.69,23.70,22.32,23.49,9040
530291,20231005,12.85,12.85,12.85,12.85,10
530299,20231005,124.45,128.70,124.45,126.15,2652
530305,20231005,185.45,198.50,175.55,198.50,3173058
530307,20231005,235.50,238.00,229.50,234.95,28723
530309,20231005,23.98,23.98,23.26,23.35,10939
530313,20231005,36.72,39.00,36.72,39.00,774
530315,20231005,120.00,124.00,120.00,123.55,31661
530317,20231005,92.33,94.95,91.15,91.61,8056
530331,20231005,403.65,428.00,403.00,409.95,1982
530357,20231005,11.17,11.17,10.47,10.50,30965
530361,20231005,45.61,46.90,44.30,46.38,824
530367,20231005,268.55,275.50,268.55,272.85,16026
530369,20231005,33.44,33.44,30.57,33.04,4944
530377,20231005,6.50,6.80,6.50,6.55,103863
530393,20231005,27.64,28.94,27.64,28.15,1491
530401,20231005,82.00,82.00,80.36,80.36,862
530405,20231005,33.80,36.21,32.78,36.12,24000
530407,20231005,9.70,10.03,9.70,9.78,17861
530419,20231005,38.74,38.74,37.60,38.00,18551
530421,20231005,12.31,12.31,12.30,12.30,540
530427,20231005,51.67,55.65,48.50,51.68,2626
530429,20231005,19.00,20.44,19.00,19.75,269
530431,20231005,105.90,105.90,104.50,105.50,19126
530433,20231005,77.85,77.85,72.07,72.83,4282
530439,20231005,9.31,9.31,9.31,9.31,30771
530443,20231005,11.83,12.42,11.24,12.40,20979
530445,20231005,1.68,1.69,1.60,1.61,11013
530449,20231005,48.67,50.58,48.67,50.58,2162
530457,20231005,6.19,6.19,6.19,6.19,3000
530459,20231005,24.60,24.70,24.25,24.63,417
530461,20231005,20.20,20.47,19.65,19.77,17892
530475,20231005,442.70,448.00,435.10,442.15,11418
530477,20231005,103.00,105.20,102.50,103.85,18031
530495,20231005,47.81,47.83,47.81,47.83,2073
530499,20231005,712.00,728.85,700.00,714.25,5585
530517,20231005,906.00,916.00,902.15,904.90,7777
530521,20231005,234.00,234.00,213.80,219.25,5381
530525,20231005,38.12,39.66,38.12,39.66,182505
530533,20231005,67.62,69.50,67.62,69.50,759
530537,20231005,22.90,22.90,22.90,22.90,20
530545,20231005,201.30,204.90,197.00,204.75,1713
530547,20231005,20.13,20.13,20.13,20.13,339
530549,20231005,354.65,354.90,350.60,351.60,3190
530555,20231005,65.50,65.50,60.65,64.38,159967
530557,20231005,0.55,0.55,0.54,0.54,3940435
530565,20231005,18.34,18.34,18.34,18.34,369
530571,20231005,4.85,4.85,4.85,4.85,153
530577,20231005,27.40,27.40,25.45,26.40,373
530579,20231005,26.94,26.94,26.05,26.69,13848
530581,20231005,6.30,6.30,6.30,6.30,1
530585,20231005,300.00,300.00,296.00,297.20,70
530589,20231005,154.95,164.00,154.90,157.50,17025
530595,20231005,6.20,6.20,5.99,6.00,159
530609,20231005,5.75,5.75,5.60,5.60,7341
530611,20231005,0.44,0.44,0.44,0.44,105468
530615,20231005,187.95,188.85,184.50,188.50,9272
530617,20231005,49.95,49.95,47.75,48.49,8424
530621,20231005,88.99,88.99,86.30,87.70,6269
530627,20231005,132.50,132.50,126.50,126.50,2234
530643,20231005,216.05,216.05,216.05,216.05,4847
530663,20231005,1.64,1.64,1.55,1.59,43750
530665,20231005,4.22,4.45,4.03,4.15,115800
530675,20231005,45.43,45.43,43.17,43.20,654
530677,20231005,76.37,77.77,72.33,73.97,19703
530689,20231005,60.98,60.99,58.90,60.29,12725
530695,20231005,20.40,20.40,20.40,20.40,5
530697,20231005,36.95,36.95,35.03,36.61,20739
530699,20231005,39.60,39.60,38.22,38.22,3958
530709,20231005,26.30,26.35,26.30,26.30,3496
530711,20231005,70.25,85.00,70.25,85.00,185600
530713,20231005,12.51,12.71,12.47,12.71,65101
530723,20231005,118.00,127.00,118.00,127.00,802
530733,20231005,7.00,7.34,7.00,7.00,1104
530735,20231005,25.99,25.99,25.99,25.99,1
530741,20231005,277.35,280.40,274.00,280.40,12175
530747,20231005,11.74,11.99,11.37,11.99,2535
530755,20231005,10.80,10.80,10.79,10.79,381
530765,20231005,18.01,19.89,18.01,19.89,10366
530779,20231005,46.03,50.80,46.03,46.04,1701
530789,20231005,145.00,164.60,145.00,157.95,4290
530795,20231005,9.31,9.50,8.70,8.70,562
530797,20231005,13.08,13.08,12.50,12.50,4083
530805,20231005,71.30,71.30,66.01,67.00,20788
530809,20231005,41.59,41.59,39.01,40.92,770
530813,20231005,399.00,404.15,396.00,401.20,21573
530815,20231005,107.50,111.50,103.10,104.35,1396
530821,20231005,15.50,15.50,15.00,15.35,3120
530825,20231005,36.20,37.60,36.00,36.90,2400
530829,20231005,27.55,28.19,27.10,27.61,5465
530839,20231005,4.18,4.21,4.18,4.21,3586
530845,20231005,849.50,849.50,792.05,826.30,1061
530853,20231005,78.95,78.95,73.11,76.82,701
530879,20231005,126.00,130.90,126.00,126.25,288
530881,20231005,177.90,179.40,177.90,179.40,484
530883,20231005,8.93,9.49,8.93,8.95,90806
530897,20231005,131.50,131.50,129.00,129.30,96
530899,20231005,29.05,30.45,29.05,30.45,5
530919,20231005,459.00,459.00,431.70,442.15,508
530931,20231005,9.68,9.68,9.65,9.65,15086
530943,20231005,1.66,1.73,1.65,1.73,4409
530951,20231005,96.35,101.20,96.25,98.00,5329
530953,20231005,196.30,209.90,196.30,200.00,2226
530959,20231005,27.29,27.29,26.55,26.80,12046
530965,20231005,90.36,90.60,89.24,89.64,869028
530973,20231005,51.28,53.60,49.00,53.60,1238
530977,20231005,136.10,146.00,136.10,141.85,817
530979,20231005,26.99,26.99,26.01,26.28,1552
530991,20231005,41.99,42.49,40.12,42.00,461
530997,20231005,57.00,57.03,57.00,57.03,13587
531003,20231005,37.88,37.88,37.88,37.88,75
531017,20231005,14.21,14.90,13.61,14.16,14001
531025,20231005,0.72,0.73,0.71,0.73,7202478
531035,20231005,36.31,36.31,36.31,36.31,255
531041,20231005,338.90,339.00,317.05,331.90,2826
531049,20231005,10.90,10.90,10.42,10.42,981
531067,20231005,97.10,97.10,96.50,97.00,21
531069,20231005,864.00,864.00,850.00,856.00,625
531080,20231005,32.95,33.80,32.40,33.32,696
531083,20231005,6.00,6.00,6.00,6.00,1106
531091,20231005,15.90,15.95,15.90,15.95,490
531109,20231005,56.90,56.99,54.86,55.24,6666
531111,20231005,27.99,29.75,27.99,29.75,2500
531112,20231005,224.95,224.95,217.00,218.70,93666
531119,20231005,35.31,35.31,35.31,35.31,4775
531120,20231005,50.95,52.57,49.80,52.55,1471953
531127,20231005,5.77,5.77,5.77,5.77,26438
531129,20231005,19.30,19.75,19.00,19.50,6150
531137,20231005,0.96,0.96,0.96,0.96,28718
531144,20231005,13.40,13.51,13.40,13.51,5214
531146,20231005,651.85,658.00,641.55,643.95,3779
531153,20231005,8.25,8.55,7.85,8.08,86882
531155,20231005,5.23,5.23,5.23,5.23,100
531156,20231005,19.17,19.98,19.00,19.04,34670
531157,20231005,7.98,8.40,7.98,7.98,1200
531158,20231005,13.91,14.89,13.91,13.92,858
531161,20231005,95.38,97.00,92.11,95.00,3612
531163,20231005,47.70,47.70,43.25,44.35,729
531168,20231005,225.70,225.70,225.70,225.70,1
531169,20231005,63.46,67.99,63.46,66.24,604
531173,20231005,52.13,54.90,52.13,53.50,24188
531175,20231005,2.50,2.50,2.28,2.28,1660855
531176,20231005,18.45,18.45,18.45,18.45,44494
531178,20231005,35.00,35.00,34.00,35.00,4980
531190,20231005,18.11,18.11,18.11,18.11,1100
531199,20231005,61.99,61.99,58.60,61.85,113
531201,20231005,1650.00,1675.00,1620.00,1636.95,7730
531205,20231005,49.56,49.56,49.56,49.56,84
531209,20231005,989.90,1003.15,980.05,989.60,3143
531210,20231005,39.69,39.69,38.05,39.50,690
531212,20231005,32.81,34.90,32.00,32.23,3161
531213,20231005,144.75,145.40,139.55,141.30,273018
531215,20231005,180.10,193.60,180.10,187.75,7735
531216,20231005,6.67,7.22,6.57,7.22,4701708
531221,20231005,9.94,9.94,9.94,9.94,1325
531223,20231005,30.10,30.10,29.33,29.37,944
531225,20231005,38.75,41.50,38.00,38.89,107080
531227,20231005,74.09,74.09,74.09,74.09,1807
531228,20231005,10.01,10.01,10.01,10.01,9902
531233,20231005,18.55,19.24,18.55,19.19,36890
531234,20231005,101.20,101.20,94.05,94.05,9227
531237,20231005,104.80,104.80,104.80,104.80,223
531240,20231005,3.98,3.98,3.79,3.79,1000
531246,20231005,16.55,18.11,16.55,18.11,205
531253,20231005,408.00,408.00,402.00,404.70,2811
531254,20231005,85.00,85.00,80.00,80.10,398
531255,20231005,32.52,33.18,31.95,31.95,126
531257,20231005,19.75,19.94,18.04,18.70,14645
531259,20231005,3.49,3.60,3.49,3.60,4745
531260,20231005,408.95,411.70,385.25,394.20,697
531268,20231005,29.00,29.00,28.02,28.06,9088
531272,20231005,6.02,6.02,6.02,6.02,1450
531273,20231005,3.08,3.09,3.00,3.06,238419
531278,20231005,51.05,52.75,49.90,50.51,2829
531279,20231005,39.05,42.22,38.21,39.22,425
531280,20231005,6.80,6.80,6.80,6.80,14
531281,20231005,14.45,15.15,14.25,14.25,806
531283,20231005,9.60,9.60,9.60,9.60,2
531287,20231005,270.60,270.60,270.60,270.60,3130
531288,20231005,13.23,13.23,13.19,13.20,475
531289,20231005,110.95,121.00,110.95,115.00,45898
531297,20231005,59.90,59.95,57.35,58.32,15173
531300,20231005,3.02,3.02,3.02,3.02,330
531301,20231005,47.20,47.21,47.20,47.21,500
531304,20231005,41.06,41.06,37.16,40.00,1868
531306,20231005,890.00,890.00,867.00,876.40,2352
531307,20231005,21.20,21.21,21.20,21.21,18287
531310,20231005,144.75,144.75,139.15,139.15,2939
531323,20231005,11.41,11.41,11.41,11.41,17
531324,20231005,21.00,21.00,21.00,21.00,500
531327,20231005,4.05,4.05,4.05,4.05,12950
531328,20231005,0.76,0.77,0.73,0.73,781214
531334,20231005,9.20,9.66,9.02,9.66,1643
531338,20231005,13.90,14.60,13.90,14.60,1695
531340,20231005,32.89,32.90,30.88,30.89,4832
531341,20231005,12.40,12.40,12.00,12.00,112
531346,20231005,39.00,39.00,37.25,37.98,155
531349,20231005,167.30,179.05,165.60,177.80,99888
531352,20231005,22.20,24.50,22.19,24.45,2085
531357,20231005,47.36,47.37,47.36,47.36,656515
531359,20231005,206.00,216.90,206.00,214.00,335
531360,20231005,18.57,18.57,18.57,18.57,1899
531364,20231005,59.99,59.99,53.26,54.98,668
531370,20231005,29.81,30.49,29.00,30.44,4278
531373,20231005,46.44,46.55,44.33,44.99,74505
531380,20231005,145.15,145.15,131.35,145.15,5371
531381,20231005,51.49,51.49,49.00,50.00,5505
531387,20231005,4.84,4.84,4.84,4.84,3
531390,20231005,38.94,38.94,37.05,37.81,2527
531395,20231005,31.79,31.79,31.79,31.79,498
531396,20231005,4.11,4.11,4.11,4.11,505
531397,20231005,16.80,16.80,15.20,16.20,2923
531398,20231005,92.78,92.78,88.10,89.00,658
531399,20231005,80.59,80.59,80.59,80.59,2378
531402,20231005,15.22,15.22,14.86,15.20,22
531406,20231005,8.65,8.70,8.65,8.70,121
531409,20231005,15.13,15.19,14.05,14.06,5187
531411,20231005,1.60,1.63,1.58,1.58,127782
531412,20231005,118.70,121.40,112.00,118.20,92
531413,20231005,8.90,8.90,8.74,8.74,100
531416,20231005,33.59,34.00,33.02,33.02,3516
531417,20231005,2.49,2.53,2.37,2.50,34992
531426,20231005,255.90,260.25,250.05,255.10,41239
531431,20231005,871.95,927.00,864.55,906.35,93017
531432,20231005,10.92,10.92,10.00,10.70,3329
531433,20231005,3.13,3.13,3.00,3.00,2075
531436,20231005,4.09,4.09,4.09,4.09,3
531437,20231005,26.94,26.94,25.65,26.21,23993
531439,20231005,98.00,98.00,96.05,96.05,1328
531453,20231005,20.30,20.80,19.75,19.80,10928
531454,20231005,23.75,24.00,22.70,23.50,4614
531456,20231005,1.51,1.60,1.51,1.58,9967
531460,20231005,5.49,5.49,5.03,5.29,1100
531465,20231005,0.49,0.49,0.49,0.49,52465
531471,20231005,13.27,13.27,13.15,13.27,27994
531472,20231005,24.00,25.00,23.15,25.00,1758
531489,20231005,460.65,460.65,446.00,450.65,4538
531494,20231005,5.81,5.81,5.55,5.64,26235
531497,20231005,5.25,5.25,5.15,5.15,735
531499,20231005,7.00,7.65,7.00,7.11,2418
531500,20231005,504.25,504.45,497.00,498.15,23240
531502,20231005,5.87,5.87,5.87,5.87,46242
531503,20231005,42.85,43.90,41.03,43.80,67
531505,20231005,51.82,51.82,51.82,51.82,450
531509,20231005,20.99,20.99,20.00,20.00,274
531512,20231005,8.55,8.64,8.00,8.26,25083
531518,20231005,0.49,0.49,0.45,0.46,218975
531525,20231005,25.14,25.14,22.77,22.77,1013
531529,20231005,6.59,6.72,6.24,6.30,9810
531531,20231005,1154.85,1154.85,1102.25,1114.50,2972
531533,20231005,66.15,66.15,65.00,65.23,1385
531539,20231005,21.27,21.27,20.21,20.21,3882
531540,20231005,142.60,142.60,137.50,139.00,7029
531541,20231005,2.78,2.78,2.66,2.68,2981
531543,20231005,375.40,380.05,370.20,373.45,3767
531548,20231005,696.35,720.55,682.20,708.05,1709
531550,20231005,152.40,152.40,152.40,152.40,487
531552,20231005,18.79,19.00,18.40,18.62,1543
531569,20231005,111.00,113.10,108.70,113.10,9290
531574,20231005,3.39,3.39,3.12,3.39,723
531578,20231005,5.07,5.25,4.90,4.90,6289
531583,20231005,14.35,14.71,14.35,14.71,343
531585,20231005,6.24,6.49,6.24,6.45,631
531591,20231005,9.85,10.04,9.68,9.79,20085
531592,20231005,3.90,3.98,3.85,3.93,346010
531594,20231005,14.00,14.00,13.43,13.43,1701
531608,20231005,128.85,128.85,122.00,123.55,107
531609,20231005,198.55,204.45,198.55,204.45,153
531626,20231005,4.31,4.31,4.15,4.30,14727
531628,20231005,16.17,16.17,16.17,16.17,1001
531633,20231005,510.20,526.75,510.20,520.30,4140
531637,20231005,541.00,560.00,535.05,556.05,49063
531638,20231005,152.10,154.95,147.10,153.70,2139
531642,20231005,557.95,561.30,541.50,542.55,77681
531651,20231005,77.00,77.00,73.70,77.00,361
531661,20231005,10.60,11.00,10.60,10.71,12456
531667,20231005,38.37,38.37,37.50,37.59,2599
531668,20231005,4.14,4.14,4.14,4.14,7033
531671,20231005,2.62,2.62,2.62,2.62,246838
531672,20231005,19.88,19.88,18.09,19.87,554
531681,20231005,0.62,0.63,0.62,0.63,41623
531688,20231005,74.95,75.95,72.65,73.93,9192
531694,20231005,11.15,11.55,11.00,11.00,16135
531716,20231005,1.20,1.30,1.15,1.30,17199
531726,20231005,183.00,185.90,178.00,178.90,18676
531727,20231005,83.50,83.50,80.09,81.26,33153
531737,20231005,0.66,0.66,0.64,0.65,1104460
531739,20231005,9.75,9.90,9.63,9.68,945423
531744,20231005,43.50,43.50,43.50,43.50,850
531746,20231005,14.45,14.45,13.16,13.21,23435
531752,20231005,0.80,0.80,0.77,0.79,1413271
531762,20231005,16.30,17.11,16.30,17.11,12368
531768,20231005,1395.05,1419.35,1393.85,1407.15,2177
531771,20231005,40.00,41.00,38.00,40.00,13935
531778,20231005,21.60,21.60,20.11,21.39,5725
531779,20231005,22.50,22.50,22.50,22.50,106
531780,20231005,19.86,20.40,19.50,19.57,34262
531784,20231005,1.95,1.95,1.81,1.91,258880
531802,20231005,25.46,25.46,24.83,25.17,70505
531810,20231005,90.01,94.40,90.01,91.22,6702
531812,20231005,0.98,0.98,0.98,0.98,111740
531813,20231005,77.78,80.00,76.50,77.87,1716
531814,20231005,10.18,10.44,9.97,10.33,12955
531821,20231005,83.00,87.00,78.75,78.75,111
531822,20231005,60.00,63.00,60.00,63.00,101
531832,20231005,9.47,9.47,9.47,9.47,160
531834,20231005,6.67,7.35,6.67,7.35,13949
531841,20231005,15.90,15.90,15.90,15.90,23
531842,20231005,38.50,41.58,38.50,40.72,182166
531846,20231005,18.48,18.48,18.48,18.48,1
531847,20231005,823.55,858.80,811.00,832.95,804
531859,20231005,94.17,94.17,94.17,94.17,17657
531861,20231005,36.79,36.80,36.01,36.74,3880
531862,20231005,108.40,108.40,106.05,106.80,96534
531867,20231005,5.80,6.00,5.62,5.95,3462
531869,20231005,19.53,19.99,19.10,19.28,22033
531870,20231005,15.20,16.79,15.20,16.79,1423
531878,20231005,9.15,9.15,8.35,8.75,1902
531888,20231005,127.00,129.80,125.95,128.10,12959
531889,20231005,328.50,328.50,328.50,328.50,7723
531893,20231005,0.85,0.85,0.82,0.83,245805
531900,20231005,21.45,21.45,20.20,20.65,2581
531902,20231005,23.80,23.80,21.63,22.74,765
531909,20231005,3.50,3.64,3.50,3.64,149027
531910,20231005,38.05,38.05,38.05,38.05,100
531913,20231005,8.25,8.25,7.84,8.25,6864
531923,20231005,52.71,52.71,52.71,52.71,31355
531925,20231005,1.43,1.43,1.31,1.40,104029
531929,20231005,5.31,6.50,5.05,5.25,17029
531930,20231005,24.40,24.40,23.01,24.09,1821
531931,20231005,129.10,133.75,127.10,127.10,175
531944,20231005,24.62,24.62,24.62,24.62,1611
531950,20231005,3.66,3.66,3.42,3.45,45592
531952,20231005,54.95,54.95,52.50,53.83,9386
531959,20231005,10.60,10.90,9.90,10.90,258417
531960,20231005,2.02,2.02,1.88,1.99,37276
531962,20231005,28.60,30.50,28.51,29.49,111
531968,20231005,16.55,17.40,16.55,17.40,75
531977,20231005,5.13,5.38,5.13,5.25,62590
