TICKER, DATE, OPEN, HIGH, LOW, CLOSE, VOLUME
SPENTEX INDS,20231006,2.19,2.19,2.19,2.19,200
AMARJOTHI SP,20231006,159.80,160.70,158.10,159.80,2559
OLYMPIA IND.,20231006,80.80,80.80,73.30,76.50,2265
NAGREEKA EXP,20231006,55.34,56.60,54.60,54.89,7986
SUDITI IND. ,20231006,17.19,17.19,15.33,16.92,8378
SBFL        ,20231006,20.97,20.97,19.75,20.03,1765
EUREKA IND. ,20231006,3.59,3.60,3.59,3.59,31068
ADITYA SPIN.,20231006,22.90,23.00,22.50,22.71,2124
PRIME URBAN ,20231006,9.13,9.13,8.51,8.51,2314
DHANLXMI FAB,20231006,50.54,50.54,47.01,50.23,866
SRI LAK.SAR.,20231006,39.70,40.40,36.10,39.36,1748
ZODIAC CLOTH,20231006,140.00,140.05,135.60,136.85,5725
SRI RAMK.MIL,20231006,27.00,27.90,27.00,27.90,2202
SUPER SPIN. ,20231006,8.22,8.22,7.99,8.00,20320
UNITED TEXT.,20231006,13.52,13.52,12.88,13.52,3294
SIL INVEST  ,20231006,321.30,323.00,321.30,323.00,62
SURYLAK.COTT,20231006,71.97,71.97,70.60,70.61,2820
SAMTEX FASH.,20231006,2.25,2.26,2.18,2.19,17843
CITYMAN     ,20231006,20.35,20.35,20.35,20.35,23
DHAN ROTO SP,20231006,109.00,109.00,100.10,104.50,316
SANBLUE     ,20231006,33.36,33.36,30.62,33.36,988
UNI ROYAL IN,20231006,17.92,18.78,16.85,18.65,9016
TATIA GLOB  ,20231006,3.24,3.24,3.24,3.24,199353
SRI NACHAMAI,20231006,33.00,33.00,32.50,32.52,283
SAMBANDAM SP,20231006,167.10,171.95,156.40,171.60,1440
PARAS PETRO ,20231006,1.71,1.71,1.71,1.71,20531
KITEX GARMEN,20231006,206.90,212.70,206.90,209.25,18584
CRANEX LTD. ,20231006,38.99,39.00,37.50,38.33,7278
BATLIBOI LTD,20231006,77.20,80.32,75.50,80.32,26392
AUSTIN ENGG.,20231006,159.95,186.75,153.60,181.85,111308
UNITED DRILL,20231006,231.05,240.80,230.80,232.85,5999
FLUIDOMAT   ,20231006,315.00,317.70,315.00,317.70,1877
WINDSOR MACH,20231006,72.71,73.10,72.71,73.10,11681
SHANTHI GEAR,20231006,440.05,451.95,435.15,438.30,6157
MIVEN MACHIN,20231006,26.14,26.14,26.14,26.14,1351
UV DER HORST,20231006,185.20,192.00,185.20,191.90,588
KILBURN ENGG,20231006,187.95,196.70,187.95,196.70,258526
BIRLA PRETEC,20231006,47.20,47.28,45.10,46.01,41515
YUKEN INDIA ,20231006,714.95,718.40,703.70,707.90,605
TIMKEN (I)  ,20231006,3063.70,3077.85,3050.00,3067.60,392
VOITH PAPER ,20231006,1690.15,1709.00,1690.00,1708.00,318
ARTSON ENG  ,20231006,155.05,155.50,154.85,154.85,27130
SOLITAIR MC ,20231006,55.00,57.50,55.00,57.00,5400
DIACABS     ,20231006,43.49,43.49,43.49,43.49,27
INDSIL HYD  ,20231006,51.90,52.25,50.00,50.37,96048
ITL INDUSTRS,20231006,293.00,312.80,293.00,307.65,45498
FRONTIER SPR,20231006,681.00,681.00,646.05,657.40,366
PRAJ IND.LTD,20231006,575.95,581.00,571.95,578.60,62733
RASANDIK ENG,20231006,92.00,93.98,90.10,90.37,6754
YOGI SUNGWON,20231006,4.00,4.00,4.00,4.00,200
TANEJA AERO.,20231006,242.00,245.00,239.00,240.55,23472
CONART ENG. ,20231006,58.40,60.80,56.52,57.19,16642
MINAL IND   ,20231006,5.14,5.14,5.14,5.14,19176
SHIVAGRICO  ,20231006,23.30,23.30,23.30,23.30,5
M.M.FORGINGS,20231006,871.50,871.50,861.45,865.45,445
IYKOT HITEC ,20231006,25.90,25.90,25.90,25.90,32
MAYUR UNIQ. ,20231006,565.00,572.90,560.50,567.10,16088
CENLUB INDUS,20231006,406.50,406.50,393.00,393.00,5591
RAJOO ENGIN.,20231006,85.55,86.90,85.55,86.90,68078
DOLPHIN OFF.,20231006,417.20,417.20,417.20,417.20,15
VEEJAY LAKSH,20231006,35.69,35.71,35.69,35.71,1813
AHMED.STEEL ,20231006,25.10,25.10,23.12,25.09,120
RAM RAT.WIRE,20231006,271.35,275.00,268.75,271.60,3908
KPIL        ,20231006,659.80,659.80,632.30,636.15,6632
NMSRESRC    ,20231006,56.04,56.04,56.02,56.04,6050
CANDOUR     ,20231006,37.55,38.25,35.32,37.33,7906
T & I GLOBAL,20231006,200.00,204.95,200.00,202.05,1238
BEMCO HYDRAU,20231006,750.00,764.70,735.00,752.35,5943
ANSAL BUILD.,20231006,81.46,81.75,78.02,78.39,2550
WEIZMANN LTD,20231006,110.75,110.80,108.95,109.00,1729
B.N.RATHI SE,20231006,78.99,78.99,73.05,73.05,16822
RISHITECH   ,20231006,33.90,34.58,28.01,32.60,38733
SINCLAIR HOT,20231006,162.50,164.00,159.10,159.85,32612
SAFARI IND. ,20231006,4342.95,4352.00,4295.00,4335.10,3350
BIN.TEX.PR(P,20231006,876.65,876.65,833.75,834.95,31
JJ FINANCE  ,20231006,19.15,19.15,19.15,19.15,5
COSMO FERR. ,20231006,277.50,278.90,270.00,278.90,6210
FUTURA SEC. ,20231006,22.00,22.00,22.00,22.00,1
SANCO TRANS ,20231006,710.00,730.00,680.00,702.00,167
ADOR MULTI. ,20231006,32.00,32.00,31.55,31.57,850
MEDI CAPS   ,20231006,41.92,43.79,40.75,42.00,9255
OTCO INTERN.,20231006,6.05,6.05,5.80,5.99,1361
MORGAN CRU  ,20231006,1348.80,1360.00,1318.00,1347.50,1750
BA PACK     ,20231006,192.00,199.30,191.05,197.95,162
BHARAT SEATS,20231006,123.00,124.20,120.30,123.55,9540
CONT.PETRO  ,20231006,48.69,49.97,48.50,48.80,1240
NB FOOT WEAR,20231006,3.71,3.71,3.71,3.71,2000
MACHINO PLAS,20231006,168.15,168.15,168.15,168.15,1673
PEARL POLYME,20231006,26.84,28.40,26.53,28.09,19638
VENKEY'S (I),20231006,1977.20,2068.55,1969.30,2049.45,11008
G.V.FILMS   ,20231006,0.52,0.53,0.51,0.52,1006911
RAMA VISION ,20231006,61.50,61.95,58.01,61.34,6878
SHRIGANG IND,20231006,141.85,144.95,131.50,143.15,10762
KOVAI MEDI. ,20231006,2622.80,2625.00,2589.00,2606.20,291
ELDECO HOUS.,20231006,701.95,702.00,696.20,699.75,54
DCM SHR.IND ,20231006,142.45,142.45,135.20,137.25,33613
MAWANA SUGAR,20231006,105.75,110.50,105.75,107.45,26589
MINI DIAMOND,20231006,19.75,19.75,18.75,19.14,367
MAH.RAS.APEX,20231006,138.00,138.40,133.70,136.00,443
NILKAMAL L  ,20231006,2296.15,2315.50,2290.75,2300.80,191
JM FINANCIAL,20231006,86.70,89.90,86.70,88.39,342754
ADCINDIA    ,20231006,716.95,719.80,705.10,716.45,1146
TAMIL.TELE. ,20231006,8.34,8.34,7.72,8.00,6134
SUNRAJ DIAM.,20231006,7.19,7.40,6.70,6.70,5584
REL INDL INF,20231006,980.05,1008.80,979.00,983.95,24245
SHARP INDIA ,20231006,50.97,51.99,49.01,51.99,8141
IND.BANK HSG,20231006,36.75,38.20,36.00,37.12,5830
JAIMATA GLAS,20231006,1.68,1.68,1.60,1.65,127753
LOTUS CHOC  ,20231006,315.00,325.00,304.20,318.35,18923
PACIFIC IND.,20231006,148.80,150.90,147.95,150.70,17343
CMM HOSPITAL,20231006,28.50,28.60,27.60,28.40,544
UNI OFF AUTO,20231006,4.70,4.70,4.61,4.70,1218
APM INDUS.  ,20231006,50.00,51.18,49.15,50.68,18610
PRECISION WR,20231006,132.95,137.00,130.40,133.05,93605
KRYPTON IND ,20231006,24.23,24.75,23.55,24.42,10745
SWISSMLTRY  ,20231006,18.55,19.15,18.00,19.15,125377
MARTIN BURN ,20231006,41.87,41.87,40.00,40.00,397
IND.TONERS  ,20231006,282.00,296.00,280.35,295.00,15159
KUNSTSTOFFE ,20231006,24.50,24.50,23.78,23.95,3211
SHIPP.CORPN ,20231006,151.80,152.40,146.50,147.40,320546
SIKA INTER. ,20231006,992.00,1020.00,985.05,1002.90,7302
ITI LTD.    ,20231006,194.50,196.60,191.15,192.05,106101
PHARMASIA   ,20231006,28.35,28.35,26.87,27.99,70
PODDAR      ,20231006,111.90,115.95,111.90,112.70,562
NATIONAL FER,20231006,71.27,71.27,70.00,70.66,82102
IP RINGS LTD,20231006,142.95,143.00,139.65,141.20,2098
PI INDUS.LTD,20231006,3449.95,3449.95,3392.80,3420.20,9224
PLASTIBLEND ,20231006,224.95,232.75,224.95,228.90,2175
YASHINNO    ,20231006,30.47,30.48,30.47,30.48,1300
KKPLASTICK  ,20231006,14.90,14.90,14.90,14.90,92
FLEX FOODS  ,20231006,104.20,104.90,101.55,103.40,6338
GOLKUNDA DIA,20231006,102.00,105.70,102.00,103.35,1507
FORTIS MLR  ,20231006,57.85,57.85,54.35,55.07,5275
MASTEK LTD  ,20231006,2357.00,2421.95,2357.00,2393.00,1723
SAYAJI HOTEL,20231006,297.95,301.00,288.60,299.90,695
ECO BOARD IN,20231006,26.50,27.45,25.55,26.30,12957
TIHIL       ,20231006,19.92,20.00,18.51,19.50,21588
MITSHI      ,20231006,23.70,23.70,23.70,23.70,342
SHUKRA JEW  ,20231006,4.02,4.02,4.02,4.02,200
MAZDA LTD   ,20231006,1155.00,1158.20,1115.05,1123.60,2409
SOVEREIGN DI,20231006,23.00,23.75,22.99,23.43,4149
MENON BEAR. ,20231006,153.00,153.00,148.60,149.70,5954
MUKAT PIPES ,20231006,7.50,7.87,7.50,7.54,6635
SIMPLX INFRA,20231006,60.45,60.45,59.51,59.51,3077
INN.TECH.PAC,20231006,22.00,22.40,21.52,22.30,9001
SUPER TANNER,20231006,8.77,9.00,8.65,8.82,236032
CONSTRONIC  ,20231006,14.30,15.00,14.30,14.30,7213
AXTEL INDUS.,20231006,500.00,503.00,492.10,496.30,6600
PIFL        ,20231006,9.55,9.55,9.55,9.55,1000
PRECI CONTNR,20231006,1.47,1.47,1.47,1.47,5063
APIL        ,20231006,31.50,31.50,28.60,31.00,2201
HIND.FLUROCA,20231006,14.00,14.46,13.65,14.13,6564
RAMA PHOSPH ,20231006,237.00,240.45,232.70,233.30,2118
VENLON ENTR ,20231006,5.06,5.06,4.75,5.02,1371
HAR.LEATHER ,20231006,48.40,48.40,45.28,47.50,503
KABRA EXTR  ,20231006,449.60,450.65,441.85,449.25,708
VINYL CHEM  ,20231006,454.00,454.00,447.00,448.65,988
PEE CEE COSM,20231006,400.00,405.00,400.00,404.95,977
T C M LTD.  ,20231006,42.79,44.69,41.10,44.16,67312
KESAR PETRO ,20231006,7.55,7.59,7.55,7.59,53078
VINATI ORG. ,20231006,1870.40,1877.35,1856.00,1859.80,2525
LACTOSE(I)  ,20231006,67.88,67.88,63.01,64.79,847
TEESTA AGRO ,20231006,119.70,119.70,109.65,110.36,4386
PENTOKEY ORG,20231006,49.00,49.00,49.00,49.00,284
WANBURY LTD ,20231006,75.54,75.54,75.50,75.54,19975
RESONANCE   ,20231006,94.70,96.00,91.00,91.71,14826
RASHTR.CHEM.,20231006,124.95,124.95,123.50,124.05,118000
GUJINJK     ,20231006,10.30,10.30,9.90,9.90,735
KOPRAN LTD. ,20231006,220.05,222.70,218.05,220.20,14991
AIMCO PESTI.,20231006,119.80,119.80,115.15,115.80,11761
GUJ.TERC LAB,20231006,25.00,25.00,22.92,24.96,3096
KABRA DRUGS ,20231006,5.16,5.16,5.16,5.16,190
SEYAIND     ,20231006,20.35,20.35,20.20,20.35,10425
JAYANT AGRO ,20231006,208.00,208.05,204.00,204.80,412
SH.HARI CHEM,20231006,48.10,52.00,48.10,50.90,484
INDOBORAXC  ,20231006,163.90,163.90,159.00,160.30,7737
ORCHIDPHAR  ,20231006,509.75,533.70,506.95,531.70,14235
ISHITA DRUGS,20231006,70.89,70.89,70.89,70.89,1087
UNIV.STARCH ,20231006,163.00,168.75,162.45,165.00,561
NORRIS MEDI.,20231006,11.50,12.48,10.60,12.25,9302
ASIAN PETRO ,20231006,19.85,20.21,19.85,20.21,11406
CAMEX LTD   ,20231006,29.50,29.88,28.65,29.69,1833
EVEXIA      ,20231006,1.80,1.84,1.75,1.82,1498290
INDOEURO    ,20231006,11.29,11.51,11.29,11.51,561
SYNCOM FORM.,20231006,9.32,9.85,9.30,9.43,1586032
RIDHI SIDHI ,20231006,454.80,455.00,431.10,442.95,177
SVCIND      ,20231006,3.03,3.17,3.03,3.08,29772
KILITCH DRUG,20231006,260.25,265.00,260.25,264.50,4983
RAAJMEDISAFE,20231006,42.00,42.00,42.00,42.00,100
CORAL LAB.  ,20231006,273.50,281.40,273.10,278.05,1844
KREBS BIOCHM,20231006,68.50,68.50,66.50,66.67,2480
KMC SHIL    ,20231006,87.41,88.97,86.90,87.24,91684
LAFFANS PETR,20231006,42.30,43.00,42.30,42.99,950
BHASKAR AGRO,20231006,36.99,37.50,35.15,35.22,4253
SUKJIT STRCH,20231006,447.50,451.60,442.55,445.35,1274
NEULAND LAB.,20231006,3958.00,3958.00,3876.00,3930.05,2606
GAYATRI BIO ,20231006,10.60,10.60,10.01,10.17,12376
PODDAR PIGM.,20231006,359.00,362.05,347.00,360.05,3401
PHARMAIDS PH,20231006,42.19,42.19,42.19,42.19,1606
VIVID IND   ,20231006,20.50,20.50,20.01,20.07,1546
PRIYA LTD.  ,20231006,14.88,14.88,14.80,14.80,1640
TIRUPATI STA,20231006,83.80,83.80,82.49,82.49,13
JD ORGOCHEM ,20231006,6.17,6.17,5.60,5.60,1659
ASHOK-ALCO  ,20231006,158.00,166.80,155.00,166.80,151370
ADLINE      ,20231006,16.54,16.54,16.54,16.54,100
BERYL DRUGS ,20231006,20.75,20.75,20.75,20.75,1584
INDXTRA     ,20231006,18.55,18.59,18.55,18.59,2135797
ISTRNETWK   ,20231006,2.24,2.24,2.24,2.24,507
GAGAN GASES ,20231006,18.64,18.64,17.31,17.80,2152
PARKER AGRO.,20231006,10.36,10.36,9.55,9.55,552
SHUKRAPHAR  ,20231006,143.55,143.55,143.55,143.55,201
ALU FLUORIDE,20231006,451.90,452.80,442.00,448.60,7043
OXYGENTAPH  ,20231006,33.57,33.57,31.10,31.11,268
ARCHITORG   ,20231006,57.58,59.00,55.00,58.74,38067
SIKOZY REAL ,20231006,0.90,0.90,0.87,0.88,7570
INDO AMINES ,20231006,113.30,119.95,113.30,116.95,9173
IND.SWIFT LT,20231006,15.86,16.89,15.67,15.67,57650
NATURAL CAPS,20231006,379.20,389.95,371.10,378.85,4333
WELCURE DRUG,20231006,3.98,3.98,3.94,3.98,29308
BH.IMMUN&BIO,20231006,24.11,24.11,23.51,23.59,29793
HESTER BISC ,20231006,1690.00,1744.00,1690.00,1702.45,214
KABSONS INDU,20231006,12.80,13.17,11.93,12.84,15213
BASANT AGRO ,20231006,21.63,21.70,21.22,21.49,142910
SANDU PHARMA,20231006,73.70,74.00,71.00,72.84,1242
VISTA PHARMA,20231006,17.18,17.18,17.18,17.18,38531
SUN PHARMA. ,20231006,1126.05,1130.80,1123.30,1126.90,94425
TITAN BIOTEC,20231006,365.00,372.95,361.20,363.65,7218
SDL         ,20231006,13.94,13.94,13.94,13.94,800
JENBURKT PH.,20231006,695.15,695.15,682.05,685.00,1225
HIKAL LTD.  ,20231006,285.05,288.60,280.70,286.15,25639
FISCHER     ,20231006,72.97,72.97,72.97,72.97,12
LINK PHARMA ,20231006,46.60,48.19,45.00,45.66,4520
DECIPHER    ,20231006,17.50,17.50,17.50,17.50,2495
EMMESSAR BIO,20231006,26.00,26.50,26.00,26.00,239
NGL FINE CHM,20231006,2028.95,2028.95,1914.95,1940.85,489
EVEREST ORG.,20231006,115.00,121.00,115.00,118.50,11667
PHYTOCHEM I.,20231006,43.00,43.90,39.95,43.86,1645
DYNAMIC IND.,20231006,62.30,63.75,61.96,62.30,2369
PANAMA PETRO,20231006,309.00,315.70,309.00,313.25,2428
BDH INDUS.  ,20231006,184.90,184.90,175.10,178.95,1704
JAUS POLYMER,20231006,5.50,5.98,5.50,5.98,488
GLOBUS CON  ,20231006,20.40,20.40,18.50,19.16,7248
POLYMECH.MCH,20231006,57.25,67.45,55.70,67.29,96694
GALAXY BEAR.,20231006,1480.00,1482.00,1451.00,1465.00,869
SCAGRO      ,20231006,15.24,15.24,14.55,15.19,3266
RAVILEELA GR,20231006,32.00,35.00,31.13,33.00,192
SHERVANI IND,20231006,444.00,451.00,435.70,444.20,449
SUPERTEX IND,20231006,9.60,9.85,9.55,9.76,23734
SHETRON LTD ,20231006,86.25,92.00,86.25,90.91,3631
TRANSGENE BI,20231006,4.16,4.16,4.00,4.09,29151
MPL         ,20231006,18.50,19.41,18.10,18.99,21108
NIKHIL ADHSV,20231006,115.00,118.45,115.00,116.15,18408
MULTIBASE I ,20231006,223.05,227.00,219.25,220.50,7360
LUDOLOW JUTE,20231006,84.00,84.42,83.11,83.53,4529
ASHRAM ONLIN,20231006,5.59,5.59,5.21,5.37,738
ROYAL CUSHIO,20231006,18.25,18.25,18.25,18.25,650
SURAJ INDUS.,20231006,117.95,117.95,114.00,117.10,940
FILATEX INDI,20231006,53.66,54.01,51.30,51.69,112640
STD.SURFACT.,20231006,57.00,58.49,56.10,58.26,1734
MORGAN VENT ,20231006,38.94,38.94,36.20,36.45,475
AMRAPALI IND,20231006,11.99,11.99,11.11,11.59,3656
PREMIER EXPL,20231006,1040.00,1049.90,1010.00,1049.10,1147
MID EAST POR,20231006,4.00,4.00,4.00,4.00,500
MOLD-TEK TEC,20231006,359.95,359.95,354.60,358.75,9241
CRESTCHEM LT,20231006,68.70,68.70,62.20,68.00,3027
MPHASIS LTD ,20231006,2471.65,2497.20,2459.45,2490.40,11621
MEDINOVA DIA,20231006,25.35,25.35,24.06,25.04,1476
DIVSHKT     ,20231006,73.06,73.06,70.75,71.81,816
ORIENT PRESS,20231006,77.51,80.99,75.10,75.20,5602
SHREYAS INTE,20231006,13.22,13.22,13.22,13.22,14800
PANJON LTD. ,20231006,14.50,14.78,14.11,14.28,1946
DURO PACK   ,20231006,97.00,103.90,97.00,101.25,1334
SWARNASA    ,20231006,33.07,33.27,32.50,33.08,22366
NMDC LTD    ,20231006,147.50,147.70,145.55,145.80,767465
CINDRELLA HT,20231006,70.50,72.04,70.00,72.04,3056
RIT PRO IND ,20231006,42.80,43.49,42.20,43.26,26963
KKALPANAIND ,20231006,10.60,11.09,10.58,10.74,7981
OK PLAY (I) ,20231006,116.80,118.00,114.50,117.05,22412
KRITI INDUS.,20231006,105.45,105.45,101.80,102.10,8603
WELTERMAN I.,20231006,10.02,10.52,9.52,10.52,295
ASM TECHNOLO,20231006,490.00,490.00,473.10,477.85,10380
PERFECTPAC  ,20231006,81.06,87.00,81.06,86.00,553
VISIONCINE  ,20231006,1.03,1.03,0.97,0.97,25831
INDRAYANI BI,20231006,56.56,57.80,56.56,57.70,39634
EURO LEDAR F,20231006,18.25,18.50,17.83,17.95,2734
WINSOME BREW,20231006,14.61,14.61,14.56,14.61,25676
ELEGANT FLOR,20231006,6.43,7.92,6.43,7.92,446747
SKY INDUST. ,20231006,60.90,61.40,60.50,60.54,3258
PHOENIX INT.,20231006,28.85,28.85,27.12,28.23,1006
RISHIROOP   ,20231006,134.50,141.50,128.50,135.90,23596
PROMACT     ,20231006,6.87,6.87,6.87,6.87,3567
STR GRE WOO ,20231006,43.83,43.83,42.75,43.49,401
SYSTAMATIX C,20231006,370.00,375.00,370.00,370.05,54600
ALPINE HSG. ,20231006,134.90,144.00,129.00,133.50,22079
SANGHI IND. ,20231006,124.80,124.80,124.80,124.80,5835
WWALUM      ,20231006,14.42,15.86,14.42,15.43,1076
SFPIL       ,20231006,8.19,8.19,7.00,7.40,2874
SCANP GEOM  ,20231006,9.09,9.09,8.50,8.79,75100
CHOKSI LABOR,20231006,58.60,59.89,56.10,56.31,2623
LONGVIEW TEA,20231006,25.22,27.00,24.57,26.50,62
ENTERPR.INTE,20231006,22.98,22.98,21.00,22.24,2760
TPL PLAST   ,20231006,45.90,47.25,45.85,46.13,10303
WIM PLAST LT,20231006,719.00,719.00,688.00,710.70,2905
PHOTOQUIP(I),20231006,21.60,21.60,20.31,20.31,2252
LIBERTY SHOE,20231006,287.55,293.10,286.00,287.00,23439
LIPPI SYSTEM,20231006,13.05,14.00,13.03,13.09,5238
EXPO GAS    ,20231006,15.73,15.99,15.00,15.02,18716
NAT.PLASTIC ,20231006,57.05,57.50,55.60,57.00,3234
MFL INDIA   ,20231006,0.78,0.80,0.77,0.78,897119
AJWA FUN WOR,20231006,28.05,28.05,28.05,28.05,200
TEXEL INDUS.,20231006,54.45,56.50,52.50,53.40,11530
ROYALE MANOR,20231006,32.91,34.36,32.32,33.68,6068
MIRZA INTER ,20231006,50.48,50.49,47.91,50.49,1139478
TOURISM FINA,20231006,96.10,100.80,96.10,98.83,81117
THAKKERS DEV,20231006,147.10,164.00,147.05,160.75,1365
RAJDARSHAN  ,20231006,41.00,41.00,39.00,40.47,745
BHARTIYA INT,20231006,222.00,222.00,221.00,222.00,214
KAMAT HOTELS,20231006,202.00,207.50,200.35,201.95,3660
TIRTH PLAST ,20231006,7.30,7.30,7.30,7.30,1
POLO HOTELS ,20231006,10.22,10.73,9.79,10.06,13748
ECOPLAST LTD,20231006,203.70,203.70,192.55,193.65,2847
ELEGANT MARB,20231006,185.00,194.95,174.00,187.95,477
BITS LTD.   ,20231006,0.76,0.76,0.76,0.76,3699
ADARSH PLANT,20231006,22.75,24.55,22.39,22.82,1547
HPBL        ,20231006,204.80,204.95,204.80,204.90,64
NICCO PARKS ,20231006,136.95,146.95,133.25,141.45,19680
NTC INDUST  ,20231006,91.00,91.00,88.05,90.42,4635
SANDESH LTD.,20231006,1036.80,1055.00,1030.90,1048.00,151
GARNET CONST,20231006,15.62,15.62,14.80,15.62,2413
BRIGHT BROS.,20231006,162.00,165.80,160.00,161.00,7689
NARMADA GEL ,20231006,444.70,454.75,444.30,450.80,1239
P.G.FOILS   ,20231006,227.00,227.00,221.00,222.65,3909
GRATEX INDS.,20231006,18.00,18.00,18.00,18.00,120
VELAN HOTELS,20231006,5.80,5.99,5.55,5.79,12952
HOWARD HOTEL,20231006,15.13,15.13,15.13,15.13,223
PRESSURE SEN,20231006,6.99,7.58,6.99,7.58,2375130
VALIANT COMM,20231006,309.50,309.50,309.50,309.50,6189
DR.AGAR.EYE ,20231006,2423.00,2549.00,2423.00,2499.65,1136
MAHASAGAR TR,20231006,3.36,3.36,3.36,3.36,500
UNION QUALIT,20231006,15.23,15.23,15.23,15.23,27
RAGHUNATH IN,20231006,10.16,10.64,10.16,10.64,4347
DAI-ICHI KAR,20231006,443.00,457.95,440.00,445.75,11583
RAJINFRA    ,20231006,4.25,4.25,4.09,4.25,2752
SPICE ISLAND,20231006,18.99,18.99,18.05,18.85,751
SHELTER     ,20231006,12.25,12.25,12.25,12.25,1300
ASHIRWAD STL,20231006,30.50,30.50,28.61,29.47,2131
AREX IND.   ,20231006,115.00,120.95,115.00,116.55,333
BILCARE LTD.,20231006,79.03,82.75,78.00,81.43,25248
INTER ST.FIN,20231006,2.40,2.50,2.40,2.47,145798
RISHI LASER ,20231006,64.00,64.50,60.00,62.18,18021
JAINCO PROJ.,20231006,4.16,4.35,4.16,4.21,1799
KUMBHAT FIN.,20231006,13.00,13.00,13.00,13.00,2
INTEC CAP   ,20231006,16.75,16.78,16.50,16.50,1678
RAJ.GASES LT,20231006,8.83,9.25,8.83,9.25,1124
SIDDHESW.GAR,20231006,9.38,9.38,9.38,9.38,510
SARLA PER F ,20231006,49.74,52.77,49.74,52.16,17347
HFIL        ,20231006,23.18,23.18,22.12,22.43,46593
SONAL ADHESI,20231006,72.84,74.00,70.10,71.23,2518
PADMAIND    ,20231006,3.30,3.35,3.30,3.35,1757
HARIYANA SH.,20231006,81.50,87.90,81.00,87.18,19138
ARUNIS      ,20231006,25.00,25.00,24.95,24.95,122
TYROON TEA  ,20231006,91.99,91.99,88.00,88.00,929
LA-OPALA RG ,20231006,430.70,434.95,427.10,431.75,5445
GOLDEN LAMIN,20231006,1729.90,1748.25,1720.55,1740.70,1000
VENUS REMEDI,20231006,237.65,241.75,230.00,231.40,2845
LASTMILE    ,20231006,198.00,199.00,198.00,199.00,161
GUJ.CRAFT IN,20231006,80.50,82.35,80.00,81.76,15190
HEERA ISPAT ,20231006,7.94,7.94,7.20,7.57,9062
DHOOT I.FIN.,20231006,100.00,105.45,100.00,103.40,3772
SHBAJRG     ,20231006,210.50,220.00,210.00,215.35,2430
URJA GLOBAL ,20231006,9.79,10.56,9.71,10.13,4095159
ASHAPURA LTD,20231006,295.00,299.50,291.00,295.40,10113
SH.PACETRON.,20231006,359.00,359.00,359.00,359.00,3976
INDIA CEM.  ,20231006,231.95,232.45,228.25,231.25,95026
JK TYRE IND ,20231006,288.00,290.95,280.95,282.30,46022
MANGLR.CHEM ,20231006,103.50,107.75,103.50,105.15,8333
SAMYAK INT  ,20231006,18.72,18.72,17.60,18.18,1659
SANTOSH FINE,20231006,16.91,18.62,16.91,16.92,652
SREE JAYA.AU,20231006,3.70,3.70,3.70,3.70,5
ACKNIT IND  ,20231006,218.20,224.55,206.00,224.55,6596
TITAN SECUR.,20231006,21.30,22.00,20.80,21.66,31431
REALECO     ,20231006,27.00,27.09,25.00,26.07,3335
HARMONY CAP.,20231006,44.98,44.98,44.98,44.98,200
VIVANZA     ,20231006,10.95,10.95,10.95,10.95,2835
YASRAJ CONT.,20231006,11.91,11.91,11.16,11.60,1583
LORDSHOTL   ,20231006,11.80,11.95,11.80,11.95,3537
SANGHVI MOVE,20231006,684.95,722.90,668.15,710.80,28909
SELAN EXPLOR,20231006,398.30,400.65,391.10,391.95,10002
FRESHTROP FR,20231006,184.00,185.00,177.00,181.35,5375
FAZE THREE L,20231006,371.60,378.30,371.60,376.00,1164
PRADHIN     ,20231006,42.00,43.89,41.80,41.80,1754
ANUPAM      ,20231006,2.19,2.23,2.17,2.20,304095
RAJ PACKAGIN,20231006,35.00,36.50,31.50,32.67,15286
NATRAJ PROTE,20231006,51.00,51.00,49.00,49.11,4151
SAMRAT PHARM,20231006,398.00,399.60,392.55,393.70,1883
NILE LTD.   ,20231006,698.95,718.00,694.05,703.50,7452
UDAIPUR CEME,20231006,32.15,32.39,31.60,31.72,133565
AMCO INDIA L,20231006,59.00,59.00,57.21,57.21,460
KREON FIN   ,20231006,46.98,46.98,42.52,46.60,4348
KISAN MOULD.,20231006,18.13,18.13,18.13,18.13,22928
VIJAY TEXTIL,20231006,26.00,26.88,26.00,26.50,616
KERALA AYUR ,20231006,167.80,167.80,167.80,167.80,14242
MOONGIPA CAP,20231006,24.55,26.29,24.55,26.29,283
MOHIT PAPER ,20231006,26.40,26.40,25.20,26.22,5594
DAULAT SEC. ,20231006,21.00,21.55,19.51,20.01,7006
OSCAR GLOBAL,20231006,9.77,9.77,9.31,9.31,214
ODYSSEY TECH,20231006,67.01,71.94,66.00,70.40,2616
RSC INT     ,20231006,4.28,4.49,4.28,4.49,602
SURAT TEXT. ,20231006,8.95,9.05,8.90,8.97,170010
ATHARV ENT  ,20231006,2.61,2.74,2.48,2.48,8861
FUNDVISER   ,20231006,36.42,36.42,36.42,36.42,11338
THEMIS MEDIC,20231006,1896.95,1900.00,1876.45,1887.75,2904
KALLAM      ,20231006,9.34,9.74,9.04,9.28,169177
FORTUNE INT.,20231006,31.04,32.09,30.90,31.65,1129
KINGSINFRA  ,20231006,148.90,148.90,146.05,147.25,16705
SWOJAS ENRGY,20231006,7.12,7.26,6.98,7.25,8190
AURO LAB.   ,20231006,124.90,124.95,120.05,121.75,2809
KJMC FIN.   ,20231006,50.99,50.99,46.93,49.50,105
